Time taken,RSSI
0.10274291038513184,-41.5
0.10429573059082031,-42.5
0.10657644271850586,-42.0
0.10577750205993652,-44.0
0.10266733169555664,-40.5
0.10534906387329102,-36.5
0.10302901268005371,-44.0
0.10499000549316406,-37.5
0.10732173919677734,-41.5
0.1086874008178711,-45.0
0.10395669937133789,-42.0
0.10396027565002441,-40.5
0.10801100730895996,-39.5
0.10403752326965332,-39.5
0.10449719429016113,-38.5
0.10457420349121094,-37.0
0.10831069946289062,-40.0
0.10822701454162598,-40.5
0.10451889038085938,-40.5
0.10385847091674805,-40.0
0.10415983200073242,-40.0
0.10863423347473145,-39.0
0.10389852523803711,-39.5
0.10410904884338379,-40.5
0.20860815048217773,-39.5
0.10533571243286133,-39.0
0.10686492919921875,-39.5
0.10443806648254395,-39.5
0.1078033447265625,-39.5
0.10906052589416504,-39.5
0.10915160179138184,-39.0
0.10812997817993164,-39.5
0.10622787475585938,-40.0
0.10603499412536621,-39.5
0.10282444953918457,-39.5
0.10780119895935059,-39.5
0.10876798629760742,-40.0
0.10392451286315918,-40.5
0.10413742065429688,-39.5
0.1086575984954834,-39.5
0.10572195053100586,-39.5
0.10652923583984375,-40.0
0.10427045822143555,-39.5
0.10520672798156738,-39.5
0.1032874584197998,-39.0
0.10131025314331055,-39.0
0.10831117630004883,-39.0
0.10392355918884277,-39.5
0.10443902015686035,-39.5
0.10837912559509277,-39.5
0.10510849952697754,-39.5
0.10880303382873535,-40.5
0.10957074165344238,-41.0
0.1057889461517334,-40.5
0.22459697723388672,-43.5
0.1053476333618164,-40.5
0.10320687294006348,-41.0
0.10520339012145996,-40.5
0.21068167686462402,-40.0
0.10396313667297363,-39.5
0.3179914951324463,-39.5
0.10338926315307617,-39.5
0.10449695587158203,-39.5
0.1024017333984375,-39.5
0.10463809967041016,-39.5
0.10822367668151855,-39.5
0.10933971405029297,-39.5
0.10727381706237793,-39.5
0.10446500778198242,-39.5
0.10779476165771484,-39.5
0.10452580451965332,-39.5
0.10554790496826172,-39.5
0.10693836212158203,-39.5
0.10419964790344238,-39.5
0.10831022262573242,-39.5
0.23024463653564453,-42.5
0.10212469100952148,-39.0
0.10561370849609375,-39.5
0.10678482055664062,-39.5
0.10409784317016602,-39.5
0.10393524169921875,-39.5
0.10886573791503906,-39.5
0.1039884090423584,-39.5
0.10405921936035156,-39.5
0.10436654090881348,-39.5
0.10431623458862305,-39.5
0.23717141151428223,-42.5
0.10856938362121582,-39.5
0.10426735877990723,-39.5
0.10405206680297852,-39.5
0.11263847351074219,-39.5
0.10418128967285156,-39.5
0.10553956031799316,-39.0
0.10477757453918457,-39.5
0.10477924346923828,-39.5
0.10404109954833984,-39.5
0.1043860912322998,-39.5
0.10835433006286621,-39.5
0.10390901565551758,-39.5
0.10871767997741699,-39.5
0.10403895378112793,-39.5
0.10530424118041992,-39.5
0.10387563705444336,-39.0
0.10278725624084473,-39.5
0.10407376289367676,-39.5
0.10398674011230469,-39.5
0.10441899299621582,-39.5
0.10826897621154785,-39.5
0.1084129810333252,-39.5
0.10585808753967285,-39.5
0.10633063316345215,-39.5
0.10912799835205078,-39.5
0.10256028175354004,-39.0
0.10413122177124023,-39.0
0.10434532165527344,-39.5
0.10832023620605469,-39.5
0.10528254508972168,-39.5
0.10311579704284668,-39.5
0.10828447341918945,-39.5
0.1038963794708252,-39.5
0.10446524620056152,-39.5
0.10553312301635742,-39.5
0.21948814392089844,-42.0
0.1069943904876709,-39.5
0.10135436058044434,-39.5
0.10820269584655762,-39.5
0.10387730598449707,-39.5
0.10889196395874023,-39.5
0.10423398017883301,-39.5
0.10815834999084473,-39.5
0.10815668106079102,-39.5
0.10816001892089844,-39.5
0.10045027732849121,-40.0
0.10421633720397949,-39.5
0.10401535034179688,-39.5
0.10880923271179199,-39.5
0.10273075103759766,-39.5
0.1040804386138916,-39.0
0.10513806343078613,-39.5
0.10218405723571777,-39.5
0.10829854011535645,-39.5
0.10796618461608887,-39.5
0.10440850257873535,-39.5
0.10429120063781738,-39.5
0.10769224166870117,-39.5
0.3721592426300049,-42.5
0.10280060768127441,-39.5
0.11020636558532715,-39.5
0.10271334648132324,-39.5
0.10764169692993164,-39.5
0.10524439811706543,-39.0
0.10294985771179199,-39.5
0.10891938209533691,-39.5
0.10823845863342285,-39.5
0.10390973091125488,-39.5
0.10404467582702637,-39.5
0.10869836807250977,-39.5
0.10771369934082031,-39.5
0.10931563377380371,-39.5
0.10767507553100586,-39.5
0.10860943794250488,-39.5
0.10389208793640137,-39.5
0.10724377632141113,-39.5
0.10641908645629883,-39.5
0.10465359687805176,-39.5
0.10684776306152344,-39.5
0.10835862159729004,-39.5
0.10829424858093262,-39.5
0.10675573348999023,-39.0
0.10570740699768066,-39.5
0.10428142547607422,-39.5
0.10823822021484375,-39.5
0.10410237312316895,-39.5
0.10480427742004395,-39.5
0.10770082473754883,-39.5
0.10481643676757812,-39.5
0.10814309120178223,-39.5
0.10775017738342285,-39.5
0.1061089038848877,-39.5
0.10663175582885742,-39.5
0.10839080810546875,-39.5
0.1009373664855957,-39.5
0.10408854484558105,-39.5
0.10434770584106445,-39.5
0.10733652114868164,-39.5
0.10454726219177246,-39.0
0.10390663146972656,-39.5
0.10799121856689453,-39.5
0.10468316078186035,-39.0
0.10387277603149414,-39.5
0.1072239875793457,-39.5
0.10238099098205566,-39.5
0.10459566116333008,-39.5
0.10971522331237793,-39.0
0.10209393501281738,-39.5
0.10721516609191895,-39.5
0.10857534408569336,-39.5
0.10793304443359375,-39.5
0.10402727127075195,-39.5
0.10471248626708984,-39.5
0.10572433471679688,-39.5
0.10659480094909668,-39.5
0.10864877700805664,-39.5
0.10781359672546387,-39.5
0.10463190078735352,-39.5
0.10790586471557617,-39.5
0.10399341583251953,-39.5
0.1047356128692627,-39.5
0.10909104347229004,-39.5
0.1029515266418457,-39.5
0.10910415649414062,-39.5
0.10578322410583496,-39.5
0.10718297958374023,-39.5
0.1086127758026123,-39.5
0.10289263725280762,-39.5
0.1044013500213623,-39.5
0.10837221145629883,-39.5
0.10545635223388672,-39.5
0.10727310180664062,-39.5
0.10394906997680664,-39.5
0.10565519332885742,-39.5
0.10128021240234375,-39.5
0.10836172103881836,-39.5
0.10807466506958008,-39.5
0.20860695838928223,-39.5
0.10807538032531738,-39.5
0.10459756851196289,-39.5
0.10917353630065918,-39.5
0.10751819610595703,-39.0
0.10474634170532227,-39.5
0.10757946968078613,-39.5
0.10569238662719727,-39.5
0.10492944717407227,-39.5
0.11036562919616699,-39.5
0.1039435863494873,-39.5
0.10478043556213379,-39.0
0.10268616676330566,-39.5
0.10798263549804688,-39.0
0.10413026809692383,-39.5
0.10883307456970215,-39.5
0.10775136947631836,-39.5
0.11043548583984375,-39.5
0.10189032554626465,-39.5
0.10466456413269043,-39.5
0.10488224029541016,-39.5
0.11089086532592773,-39.5
0.1063995361328125,-39.5
0.10658764839172363,-39.5
0.10642743110656738,-39.5
0.10820198059082031,-39.5
