Time taken,RSSI
0.10721945762634277,-34.0
0.10634827613830566,-35.0
0.10892701148986816,-34.0
0.10973262786865234,-34.0
0.10514497756958008,-36.0
0.10451912879943848,-34.0
0.10825371742248535,-34.5
0.10831832885742188,-35.0
0.10831546783447266,-35.0
0.10915637016296387,-34.5
0.10496258735656738,-33.0
0.10642004013061523,-33.0
0.10878205299377441,-36.0
0.10397934913635254,-34.0
0.10726428031921387,-35.0
0.10123229026794434,-35.5
0.10811066627502441,-35.5
0.1038815975189209,-35.0
0.10468125343322754,-35.0
0.2075941562652588,-35.0
0.10592460632324219,-35.5
0.10727620124816895,-34.5
0.10416436195373535,-35.5
0.10442996025085449,-35.0
0.10392212867736816,-34.0
0.1082770824432373,-35.0
0.10814237594604492,-34.5
0.10528230667114258,-35.5
0.10721826553344727,-34.5
0.10444760322570801,-34.5
0.1080780029296875,-35.0
0.10389828681945801,-35.0
0.10908102989196777,-35.0
0.1067972183227539,-35.5
0.10975432395935059,-35.0
0.10628294944763184,-35.0
0.11026692390441895,-35.0
0.1054384708404541,-35.0
0.10704708099365234,-35.0
0.10568857192993164,-35.0
0.10276246070861816,-35.0
0.10835027694702148,-35.0
0.10837483406066895,-35.0
0.1039893627166748,-35.0
0.20863604545593262,-35.5
0.10406947135925293,-35.0
0.10829925537109375,-35.0
0.10825371742248535,-35.0
0.10405373573303223,-35.0
0.10531091690063477,-35.0
0.10345315933227539,-35.0
0.10392594337463379,-35.0
0.10805034637451172,-35.0
0.10569930076599121,-35.0
0.10674548149108887,-35.0
0.10453510284423828,-35.0
0.10808491706848145,-35.0
0.1076056957244873,-35.0
0.10426783561706543,-35.0
0.10397577285766602,-35.0
0.10406899452209473,-34.5
0.10436320304870605,-34.5
0.11000967025756836,-35.0
0.10654854774475098,-35.0
0.10805726051330566,-34.5
0.10471487045288086,-34.5
0.10389065742492676,-35.0
0.10561180114746094,-35.0
0.10351800918579102,-35.0
0.10466313362121582,-35.0
0.10302257537841797,-35.0
0.10549163818359375,-34.5
0.10686540603637695,-34.5
0.10433173179626465,-35.0
0.10578608512878418,-35.5
0.1065673828125,-35.0
0.10407257080078125,-34.5
0.10454535484313965,-35.0
0.10409855842590332,-35.0
0.10480856895446777,-35.0
0.10465216636657715,-35.5
0.10318684577941895,-36.0
0.10399580001831055,-35.0
0.1084141731262207,-35.0
0.10778069496154785,-35.0
0.10435843467712402,-35.0
0.10445952415466309,-35.0
0.10827875137329102,-35.5
0.10461664199829102,-35.0
0.10806536674499512,-35.0
0.10528564453125,-35.0
0.1070394515991211,-35.0
0.10404777526855469,-35.0
0.10672783851623535,-35.0
0.24323296546936035,-37.0
0.10438919067382812,-34.5
0.10417723655700684,-35.0
0.10423111915588379,-35.5
0.10830044746398926,-36.5
0.10391783714294434,-36.5
0.1087503433227539,-35.5
0.21673226356506348,-36.5
0.1108713150024414,-35.0
0.10661196708679199,-35.0
0.10591936111450195,-34.5
0.10641884803771973,-35.0
0.10756707191467285,-35.5
0.10879778861999512,-36.0
0.10373735427856445,-35.5
0.1040651798248291,-35.0
0.10402798652648926,-35.0
0.21744275093078613,-35.0
0.10365438461303711,-34.5
0.1083223819732666,-35.0
0.10400891304016113,-34.5
0.10416460037231445,-34.5
0.2418808937072754,-37.5
0.10814023017883301,-35.5
0.10396862030029297,-35.0
0.10627508163452148,-35.0
0.10664200782775879,-34.5
0.10437154769897461,-35.0
0.10761308670043945,-35.5
0.10904836654663086,-35.0
0.10396933555603027,-35.5
0.10395359992980957,-35.5
0.1085059642791748,-35.5
0.10789203643798828,-34.5
0.1046285629272461,-35.0
0.1079716682434082,-35.0
0.10641765594482422,-34.5
0.10232234001159668,-35.0
0.10931634902954102,-35.0
0.10268259048461914,-34.5
0.10607695579528809,-35.0
0.10623025894165039,-35.0
0.10473418235778809,-35.0
0.10396909713745117,-34.5
0.10885047912597656,-35.0
0.23616886138916016,-37.5
0.10440254211425781,-35.0
0.10957765579223633,-34.5
0.10703444480895996,-34.5
0.11109113693237305,-34.5
0.10545778274536133,-34.5
0.10454463958740234,-34.5
0.10758352279663086,-34.5
0.1091012954711914,-34.5
0.10525989532470703,-35.0
0.10704851150512695,-34.5
0.10831975936889648,-34.5
0.10598611831665039,-34.5
0.10789918899536133,-34.5
0.1067204475402832,-34.5
0.2254164218902588,-37.5
0.10461878776550293,-34.5
0.10760617256164551,-34.5
