time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
758,388,0,4.89,4.51,24743,0,0,5,5,100,0,0,-56,-56
1509,335,0,4.89,4.46,24768,1,0,5,5,100,0,0,-65,-64
1927,359,0,4.89,4.43,24781,0,0,5,5,100,0,0,-61,-61
2349,390,0,4.96,4.91,24795,0,0,3,4,100,0,0,-57,-57
2765,394,0,5.04,4.94,24809,0,0,4,5,100,0,0,-58,-58
3189,386,0,4.89,4.94,24823,0,0,4,4,100,0,0,-71,-70
3610,396,0,5.07,4.99,24837,0,0,4,5,100,0,0,-68,-67
3999,392,0,4.93,4.98,24851,0,0,4,5,100,0,0,-58,-58
4387,361,0,4.63,4.88,24864,0,0,5,5,100,0,0,-59,-59
4778,361,0,4.85,4.87,24877,0,0,4,5,100,0,0,-69,-69
5197,361,0,5.04,4.86,24890,0,0,5,5,100,0,0,-68,-68
7118,363,0,4.38,4.72,24955,0,0,5,5,100,0,0,-76,-77
7532,357,0,4.38,4.66,24968,0,0,5,5,100,0,0,-65,-65
9155,390,0,4.34,4.53,25023,1,0,4,5,100,0,0,-61,-61
9548,384,0,4.23,4.33,25036,-1,3,4,5,100,0,0,-67,-67
9970,363,0,4.3,4.31,25049,0,1,4,5,100,0,0,-59,-58
10779,363,0,4.49,4.34,25076,0,0,4,4,100,0,0,-85,-85
11196,390,0,4.49,4.38,25090,0,0,4,4,100,0,0,-68,-67
11588,388,0,4.45,4.43,25104,0,0,4,5,100,0,0,-58,-58
12399,365,0,4.49,4.48,25130,0,-1,3,3,100,0,0,-65,-65
12786,390,0,4.52,4.49,25144,0,0,4,5,100,0,0,-67,-68
13178,357,0,4.49,4.49,25157,-1,0,4,5,100,0,0,-57,-57
13597,365,0,4.56,4.51,25170,1,0,4,4,100,0,0,-59,-59
14377,369,0,4.56,4.53,25197,0,0,4,5,100,0,0,-64,-64
15155,365,0,4.67,4.57,25223,0,0,4,4,100,0,0,-64,-64
15579,357,0,4.63,4.61,25236,0,1,4,4,100,0,0,-65,-65
15996,394,0,4.45,4.58,25250,1,0,4,4,100,0,0,-60,-60
16415,390,0,4.45,4.55,25264,1,0,4,4,100,0,0,-57,-57
16839,390,0,4.41,4.49,25278,0,1,4,4,100,0,0,-57,-57
17260,394,0,4.45,4.44,25292,1,0,4,4,100,0,0,-64,-64
18459,361,0,4.49,4.45,25332,0,0,4,4,100,0,0,-62,-62
18846,390,0,4.52,4.47,25346,0,0,4,5,100,0,0,-64,-64
19236,359,0,4.63,4.52,25359,0,1,4,5,100,0,0,-71,-72
20108,369,0,4.6,4.56,25386,1,0,4,5,100,0,0,-60,-60
20529,447,0,4.82,4.64,25401,0,0,4,4,100,0,0,-58,-58
20949,392,0,4.56,4.65,25415,0,0,3,4,100,0,0,-58,-58
21337,392,0,4.63,4.65,25429,1,0,4,5,100,0,0,-56,-56
21757,359,0,4.56,4.64,25442,1,0,5,4,100,0,0,-65,-65
22180,390,0,4.6,4.59,25456,1,-1,3,4,100,0,0,-66,-66
22600,394,0,4.6,4.6,25470,0,-1,3,4,100,0,0,-59,-59
23409,365,0,4.63,4.6,25498,0,0,6,5,100,0,0,-70,-71
24215,335,0,4.6,4.61,25524,1,1,4,5,100,0,0,-69,-68
25504,375,0,4.6,4.59,25567,0,0,6,4,100,0,0,-65,-65
25929,414,0,4.52,4.56,25581,1,0,3,0,100,0,0,-57,-57
26348,396,0,4.52,4.54,25595,1,0,3,4,100,0,0,-65,-65
26770,392,0,4.67,4.58,25609,0,0,4,4,100,0,0,-59,-59
27190,394,0,4.63,4.59,25623,0,0,3,4,100,0,0,-71,-71
27578,392,0,4.67,4.62,25637,1,0,4,5,100,0,0,-58,-58
27968,361,0,4.71,4.67,25650,1,0,4,5,100,0,0,-77,-77
28779,367,0,4.38,4.6,25677,1,-1,4,4,100,0,0,-59,-59
