time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
1059,339,0,3.39,3.16,16660,1,0,5,5,100,0,0,-65,-66
2948,332,0,3.13,3.2,16723,1,0,5,5,100,0,0,-66,-66
3341,361,0,3.06,3.18,16736,0,-1,5,5,100,0,0,-63,-64
4113,333,0,3.13,3.11,16761,1,0,5,5,100,0,0,-66,-66
4510,384,0,3.06,3.1,16775,1,-1,5,5,100,0,0,-68,-68
4900,369,0,2.95,3.05,16788,1,0,5,5,100,0,0,-64,-64
5681,363,0,3.06,3.05,16814,0,-1,5,5,100,0,0,-66,-66
6069,361,0,3.02,3.02,16827,1,0,5,5,100,0,0,-66,-66
6850,361,0,3.13,3.04,16853,0,-1,5,5,100,0,0,-69,-69
7240,365,0,3.06,3.07,16866,0,-1,5,5,100,0,0,-63,-64
7657,363,0,3.13,3.09,16879,0,0,5,5,100,0,0,-68,-68
9250,343,0,3.06,3.06,16933,1,-1,5,5,100,0,0,-65,-65
11110,355,0,3.06,3.06,16995,1,0,5,5,100,0,0,-67,-67
11860,337,0,3.1,3.05,17020,0,0,5,5,100,0,0,-66,-66
12249,357,0,3.06,3.07,17033,1,0,5,5,100,0,0,-61,-61
13511,421,0,3.13,3.11,17075,-1,0,5,5,100,0,0,-65,-66
13899,373,0,3.17,3.13,17088,0,0,5,5,100,0,0,-62,-61
14317,361,0,3.13,3.14,17101,0,0,5,5,100,0,0,-64,-65
14709,388,0,3.21,3.16,17115,0,1,5,5,100,0,0,-65,-66
15099,365,0,3.13,3.16,17128,1,1,5,5,100,0,0,-67,-68
15490,361,0,3.1,3.14,17141,-1,0,5,5,100,0,0,-67,-67
15879,363,0,3.21,3.16,17154,0,0,5,5,100,0,0,-66,-66
16269,361,0,3.13,3.14,17167,0,0,5,5,100,0,0,-66,-66
16685,361,0,3.13,3.14,17180,-1,0,5,5,100,0,0,-68,-68
17079,386,0,3.21,3.17,17194,0,0,5,5,100,0,0,-68,-68
17469,365,0,3.21,3.17,17207,0,0,5,5,100,0,0,-67,-67
18220,333,0,3.13,3.17,17232,0,0,5,5,100,0,0,-64,-64
18609,361,0,3.1,3.16,17245,0,1,5,5,100,0,0,-67,-68
19389,361,0,3.17,3.15,17271,0,1,5,5,100,0,0,-66,-66
19779,363,0,3.17,3.14,17284,0,0,5,5,100,0,0,-79,-79
20170,363,0,3.21,3.16,17297,-1,0,5,5,100,0,0,-65,-65
20560,363,0,3.17,3.18,17310,0,0,5,5,100,0,0,-64,-65
20949,361,0,3.17,3.18,17323,0,0,5,5,100,0,0,-66,-66
21339,363,0,3.13,3.17,17336,1,1,5,5,100,0,0,-66,-67
21730,363,0,3.17,3.16,17349,0,1,5,5,100,0,0,-65,-65
22148,361,0,3.28,3.19,17362,0,-2,5,5,100,0,0,-66,-66
22901,335,0,3.17,3.19,17388,0,0,5,5,100,0,0,-68,-68
23291,359,0,3.1,3.18,17401,0,-1,5,5,100,0,0,-83,-82
23680,361,0,3.1,3.16,17414,0,0,5,5,100,0,0,-67,-68
24070,359,0,3.06,3.11,17427,1,1,5,5,100,0,0,-64,-65
24488,361,0,3.17,3.11,17440,0,1,5,5,100,0,0,-70,-70
24880,392,0,3.1,3.11,17454,0,0,5,5,100,0,0,-80,-80
26050,359,0,3.1,3.11,17493,1,-2,5,5,100,0,0,-68,-68
26439,363,0,3.21,3.14,17506,0,0,5,5,100,0,0,-62,-62
26827,359,0,3.17,3.14,17519,0,0,5,5,100,0,0,-64,-65
27244,361,0,3.06,3.13,17532,0,1,5,5,100,0,0,-65,-66
27639,386,0,3.13,3.14,17546,0,0,5,6,100,0,0,-67,-67
28030,367,0,3.17,3.13,17559,0,1,5,5,100,0,0,-68,-68
29230,347,0,3.13,3.19,17599,1,0,5,5,100,0,0,-67,-67
29618,359,0,3.28,3.22,17612,0,0,5,5,100,0,0,-65,-65
