time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
452,363,0,2.03,2.04,11562,1,0,8,8,100,0,0,-43,-44
842,361,0,2.03,2.04,11575,0,0,8,8,100,0,0,-44,-44
1232,363,0,2.0,2.03,11588,0,0,8,8,100,0,0,-42,-42
1624,361,0,2.0,2.02,11601,-1,0,8,8,100,0,0,-43,-43
2013,363,0,2.03,2.02,11614,0,1,8,8,100,0,0,-45,-45
2427,361,0,1.92,1.99,11627,0,0,8,8,100,0,0,-44,-44
2822,386,0,2.07,2.01,11641,1,0,8,8,100,0,0,-43,-43
3211,369,0,2.07,2.03,11654,0,0,8,8,100,0,0,-44,-44
3627,361,0,2.07,2.03,11667,-1,0,8,8,100,0,0,-44,-43
4022,388,0,2.07,2.07,11681,0,0,8,8,100,0,0,-42,-42
4414,367,0,2.07,2.07,11694,-1,0,8,8,100,0,0,-44,-44
4803,363,0,2.03,2.06,11707,0,0,8,8,100,0,0,-43,-44
5193,361,0,2.03,2.05,11720,0,1,8,8,100,0,0,-42,-42
5583,361,0,2.07,2.05,11733,-1,0,8,8,100,0,0,-43,-42
5972,363,0,2.03,2.04,11746,-1,0,8,8,100,0,0,-45,-45
6363,361,0,2.03,2.04,11759,0,0,8,8,100,0,0,-43,-43
6753,363,0,2.11,2.06,11772,0,0,8,8,100,0,0,-43,-43
7143,361,0,2.03,2.05,11785,0,0,8,8,100,0,0,-43,-43
8314,361,0,2.03,2.05,11824,0,-1,8,8,100,0,0,-43,-44
8702,359,0,2.07,2.06,11837,0,0,8,8,100,0,0,-44,-44
9091,361,0,2.03,2.04,11850,0,0,8,8,100,0,0,-43,-43
9481,361,0,2.07,2.05,11863,0,0,8,8,100,0,0,-44,-44
9901,363,0,2.03,2.05,11876,0,0,8,8,100,0,0,-45,-45
10317,390,0,2.03,2.04,11890,0,0,8,8,100,0,0,-42,-42
10712,390,0,2.07,2.05,11904,0,0,8,8,100,0,0,-43,-43
11103,367,0,2.07,2.05,11917,1,0,8,8,100,0,0,-43,-42
11493,363,0,2.03,2.05,11930,1,0,8,8,100,0,0,-45,-45
11883,363,0,2.07,2.06,11943,0,0,8,8,100,0,0,-43,-44
12273,361,0,2.03,2.05,11956,0,-1,8,8,100,0,0,-44,-44
12662,363,0,2.03,2.04,11969,0,0,8,8,100,0,0,-44,-44
13053,361,0,2.07,2.05,11982,0,0,8,8,100,0,0,-42,-42
13444,361,0,2.07,2.05,11995,1,0,8,8,100,0,0,-42,-42
13830,363,0,2.03,2.05,12008,0,0,8,8,100,0,0,-42,-42
14248,357,0,2.07,2.06,12021,0,-1,8,8,100,0,0,-44,-44
14642,390,0,2.07,2.06,12035,0,0,8,8,100,0,0,-42,-42
15032,365,0,2.03,2.05,12048,1,0,8,8,100,0,0,-43,-42
15422,361,0,2.03,2.05,12061,0,0,8,8,100,0,0,-43,-43
15813,361,0,2.0,2.03,12074,0,0,8,8,100,0,0,-42,-42
16203,361,0,2.0,2.02,12087,0,0,8,8,100,0,0,-44,-44
16591,361,0,2.07,2.03,12100,0,0,8,8,100,0,0,-43,-44
17010,359,0,2.03,2.03,12113,0,0,8,8,100,0,0,-45,-45
17430,390,0,2.0,2.03,12127,0,0,8,8,100,0,0,-42,-42
17823,392,0,2.07,2.04,12141,0,0,8,8,100,0,0,-43,-44
18213,365,0,2.07,2.04,12154,0,0,8,8,100,0,0,-45,-45
18603,361,0,2.03,2.04,12167,1,0,8,8,100,0,0,-42,-42
18993,361,0,2.03,2.05,12180,0,0,8,8,100,0,0,-44,-44
19383,363,0,2.07,2.05,12193,0,0,8,8,100,0,0,-45,-45
19772,361,0,2.03,2.04,12206,0,1,8,8,100,0,0,-43,-43
20162,363,0,2.07,2.05,12219,0,-1,8,8,100,0,0,-45,-45
20551,361,0,2.03,2.05,12232,0,0,8,8,100,0,0,-43,-44
