time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
246,208,0,2.73,2.74,20184,1,1,5,6,100,0,0,-53,-53
456,207,0,2.66,2.72,20191,0,0,5,6,100,0,0,-52,-52
666,207,0,2.81,2.74,20198,0,1,5,6,100,0,0,-52,-52
1058,183,0,2.77,2.74,20211,0,1,5,6,100,0,0,-53,-53
1265,203,0,2.59,2.71,20218,0,1,5,6,100,0,0,-53,-54
1657,185,0,2.59,2.69,20231,0,0,5,6,100,0,0,-53,-54
1867,201,0,2.73,2.67,20238,-1,0,5,6,100,0,0,-52,-52
2077,207,0,2.62,2.63,20245,0,1,5,6,100,0,0,-56,-55
2315,207,0,2.7,2.66,20252,-1,0,5,6,100,0,0,-52,-52
2526,236,0,2.73,2.7,20260,-1,0,5,6,100,0,0,-54,-54
2737,207,0,2.73,2.7,20267,-1,0,5,6,100,0,0,-52,-52
2946,208,0,2.66,2.71,20274,-1,0,5,6,100,0,0,-52,-53
3156,207,0,2.7,2.71,20281,-1,2,5,6,100,0,0,-57,-56
3368,208,0,2.7,2.7,20288,0,0,5,6,100,0,0,-56,-56
3576,208,0,2.73,2.7,20295,0,0,5,6,100,0,0,-52,-52
3789,205,0,2.81,2.73,20302,0,2,5,6,100,0,0,-52,-53
4025,207,0,2.77,2.75,20309,-1,1,5,5,100,0,0,-56,-55
4237,232,0,2.77,2.77,20317,0,1,5,6,100,0,0,-53,-54
4657,208,0,2.73,2.77,20331,-1,0,5,5,100,0,0,-57,-56
4866,207,0,2.66,2.73,20338,1,1,5,6,100,0,0,-52,-52
5075,205,0,2.66,2.71,20345,-1,1,5,6,100,0,0,-57,-56
5318,205,0,2.7,2.69,20352,0,0,5,6,100,0,0,-57,-56
5555,240,0,2.66,2.67,20360,1,1,5,5,100,0,0,-52,-52
5767,234,0,2.77,2.7,20368,-1,0,5,6,100,0,0,-56,-56
5976,208,0,2.7,2.71,20375,0,0,5,6,100,0,0,-59,-59
6187,207,0,2.66,2.7,20382,1,0,5,6,100,0,0,-52,-52
6396,207,0,2.62,2.69,20389,-1,0,5,6,100,0,0,-57,-57
6607,207,0,2.66,2.66,20396,-1,1,5,6,100,0,0,-53,-53
6816,207,0,2.77,2.68,20403,1,1,5,6,100,0,0,-58,-57
7053,207,0,2.7,2.69,20410,1,1,5,6,100,0,0,-52,-52
7293,234,0,2.84,2.74,20418,0,0,5,5,100,0,0,-59,-58
7507,236,0,2.7,2.75,20426,0,2,5,6,100,0,0,-51,-52
7745,210,0,2.7,2.73,20433,0,1,5,6,100,0,0,-57,-57
7957,236,0,2.73,2.74,20441,0,0,5,6,100,0,0,-59,-58
8195,207,0,2.77,2.72,20448,-1,0,5,5,100,0,0,-57,-57
8407,236,0,2.7,2.72,20456,-1,0,5,6,100,0,0,-52,-53
8798,183,0,2.73,2.73,20469,-1,0,5,6,100,0,0,-53,-53
9035,203,0,2.77,2.74,20476,-1,1,5,5,100,0,0,-57,-57
9635,175,0,2.73,2.73,20496,0,0,5,6,100,0,0,-51,-51
9846,230,0,2.7,2.73,20504,0,1,5,6,100,0,0,-54,-54
10056,208,0,2.84,2.76,20511,0,1,5,6,100,0,0,-58,-57
10267,207,0,2.73,2.75,20518,-1,0,5,6,100,0,0,-52,-53
10656,181,0,2.77,2.76,20531,-1,0,5,6,100,0,0,-52,-53
10896,201,0,2.73,2.77,20538,-1,0,5,6,100,0,0,-56,-55
11135,236,0,2.77,2.75,20546,1,1,5,6,100,0,0,-53,-54
11346,236,0,2.81,2.77,20554,-1,0,5,6,100,0,0,-52,-52
11557,208,0,2.73,2.76,20561,1,1,5,6,100,0,0,-59,-59
11767,208,0,2.81,2.78,20568,-1,1,5,6,100,0,0,-52,-52
11978,205,0,2.81,2.79,20575,0,0,5,6,100,0,0,-53,-53
12189,208,0,2.81,2.79,20582,0,0,5,6,100,0,0,-56,-55
