time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
581,361,0,2.91,2.8,39434,0,0,6,6,100,0,0,-53,-55
971,363,0,2.88,2.83,39447,0,-1,6,6,100,0,0,-52,-53
1360,361,0,2.8,2.84,39460,0,0,6,6,100,0,0,-53,-55
1750,361,0,2.88,2.87,39473,0,0,6,6,100,0,0,-50,-51
2139,361,0,2.8,2.84,39486,0,1,6,6,100,0,0,-52,-52
2529,361,0,2.8,2.82,39499,1,0,6,6,100,0,0,-51,-52
2944,361,0,2.69,2.79,39512,0,0,6,6,100,0,0,-55,-56
3339,386,0,2.73,2.76,39526,0,0,6,6,100,0,0,-55,-56
3727,367,0,2.62,2.71,39539,0,0,6,6,100,0,0,-55,-56
4119,361,0,2.73,2.69,39552,0,0,6,6,100,0,0,-54,-56
4510,365,0,2.73,2.7,39565,0,0,6,6,100,0,0,-55,-56
4900,363,0,2.77,2.71,39578,0,0,6,6,100,0,0,-53,-54
5289,361,0,2.77,2.75,39591,0,0,6,6,100,0,0,-55,-56
5679,361,0,2.77,2.76,39604,0,0,6,6,100,0,0,-54,-56
6094,361,0,2.73,2.76,39617,0,0,6,6,100,0,0,-53,-54
6849,341,0,2.77,2.76,39643,1,1,6,6,100,0,0,-54,-55
7239,359,0,2.73,2.75,39656,0,0,6,6,100,0,0,-55,-56
7630,361,0,2.73,2.74,39669,0,0,6,6,100,0,0,-51,-52
8020,361,0,2.73,2.74,39682,0,0,6,6,100,0,0,-54,-55
8433,363,0,2.73,2.73,39695,0,0,6,6,100,0,0,-54,-55
8830,384,0,2.77,2.74,39709,0,0,6,6,100,0,0,-58,-60
9610,365,0,2.73,2.74,39735,1,-1,6,6,100,0,0,-56,-57
9999,359,0,2.73,2.74,39748,0,0,6,6,100,0,0,-51,-52
10389,361,0,2.77,2.75,39761,0,1,6,6,100,0,0,-57,-58
10779,361,0,2.77,2.75,39774,0,0,6,6,100,0,0,-51,-52
11170,363,0,2.73,2.75,39787,0,1,6,6,100,0,0,-55,-56
11557,363,0,2.73,2.75,39800,0,0,6,6,100,0,0,-55,-55
11949,359,0,2.73,2.74,39813,1,0,6,6,100,0,0,-51,-52
12341,365,0,2.73,2.73,39826,-1,0,6,6,100,0,0,-51,-52
12727,363,0,2.73,2.73,39839,1,0,6,6,100,0,0,-55,-56
13144,359,0,2.73,2.73,39852,1,0,6,6,100,0,0,-54,-55
13540,390,0,2.73,2.73,39866,0,0,6,6,100,0,0,-58,-59
13928,367,0,2.73,2.73,39879,0,0,7,6,100,0,0,-58,-59
14319,363,0,2.73,2.73,39892,1,0,6,6,100,0,0,-53,-54
14708,361,0,2.73,2.73,39905,0,0,6,6,100,0,0,-56,-57
15123,363,0,2.69,2.72,39918,1,0,6,6,100,0,0,-51,-52
15520,384,0,2.73,2.72,39932,0,0,6,6,100,0,0,-54,-55
15909,369,0,2.73,2.72,39945,1,0,6,6,100,0,0,-57,-58
16298,361,0,2.73,2.72,39958,0,0,6,6,100,0,0,-55,-56
16689,363,0,2.73,2.73,39971,0,0,6,6,100,0,0,-58,-59
17081,361,0,2.77,2.74,39984,0,-1,6,6,100,0,0,-56,-57
17469,363,0,2.73,2.74,39997,1,0,6,6,100,0,0,-54,-56
17859,361,0,2.73,2.74,40010,1,0,6,6,100,0,0,-54,-55
18250,363,0,2.77,2.75,40023,0,0,6,6,100,0,0,-56,-57
18640,363,0,2.73,2.74,40036,0,0,6,6,100,0,0,-55,-56
19029,361,0,2.77,2.75,40049,1,0,6,6,100,0,0,-54,-56
19418,359,0,2.77,2.76,40062,1,0,6,6,100,0,0,-54,-55
19809,361,0,2.73,2.75,40075,0,0,6,6,100,0,0,-54,-55
20199,361,0,2.77,2.76,40088,0,0,6,6,100,0,0,-51,-52
20617,363,0,2.73,2.75,40101,0,0,6,6,100,0,0,-51,-52
