Time since first transmission (s),RSSI (dB)
0.10326051712036133,-26.5
0.20685958862304688,-27.0
0.3117642402648926,-26.5
0.414013147354126,-26.5
0.5172111988067627,-26.5
0.6253397464752197,-26.5
0.7308480739593506,-27.0
0.8355607986450195,-26.5
0.9399251937866211,-26.5
1.0442404747009277,-27.0
1.146360158920288,-26.0
1.2514727115631104,-26.5
1.3562002182006836,-26.0
1.4609134197235107,-26.0
1.5644676685333252,-26.5
1.6673305034637451,-26.5
1.7719428539276123,-26.5
1.874065637588501,-26.5
1.9758572578430176,-26.5
2.080268144607544,-26.5
2.1854779720306396,-26.5
2.287933111190796,-26.5
2.390287399291992,-26.0
2.493936061859131,-26.5
2.596304178237915,-26.5
2.8007068634033203,-26.0
2.907052516937256,-26.5
3.010240077972412,-27.0
3.1148526668548584,-26.5
3.2176928520202637,-26.0
3.322366952896118,-26.5
3.42699933052063,-26.0
3.5302932262420654,-26.5
3.6336309909820557,-26.0
3.738189458847046,-26.5
3.8400485515594482,-26.5
3.9446403980255127,-26.0
4.0467000007629395,-26.0
4.147392272949219,-26.5
4.254277467727661,-26.5
4.356135606765747,-27.0
4.459531545639038,-26.5
4.562119483947754,-26.5
4.663694620132446,-26.0
4.76509690284729,-26.5
4.869078159332275,-26.5
4.974132776260376,-26.5
5.076524019241333,-26.5
5.1804773807525635,-26.5
5.286058187484741,-26.5
5.389913558959961,-26.0
5.493945121765137,-26.0
5.597382068634033,-26.5
5.700635671615601,-26.5
5.807151794433594,-26.5
5.910768032073975,-25.5
6.014650821685791,-26.5
6.118668794631958,-26.5
6.22394061088562,-26.0
6.326384544372559,-26.5
6.429283857345581,-26.5
6.531725168228149,-26.0
6.634238958358765,-27.0
6.7393882274627686,-27.0
6.848302602767944,-27.0
6.949092864990234,-26.5
7.054931402206421,-26.0
7.160470008850098,-26.5
7.266759395599365,-26.5
7.372348785400391,-26.5
7.477355480194092,-26.0
7.582456111907959,-26.5
7.6862733364105225,-26.0
7.7893266677856445,-26.5
7.894602298736572,-26.5
7.999614238739014,-26.0
8.106721639633179,-26.5
8.208988904953003,-26.0
8.313894033432007,-25.5
8.418554067611694,-26.0
8.522042274475098,-26.0
8.624985456466675,-26.5
8.728074312210083,-26.5
8.831232786178589,-26.0
8.93617868423462,-26.5
9.04004168510437,-26.0
9.142982244491577,-26.5
9.24891185760498,-26.5
9.35277009010315,-26.0
9.458214044570923,-26.0
9.562011957168579,-26.0
9.665266513824463,-26.5
9.768075942993164,-26.5
9.870118141174316,-27.0
9.975159883499146,-26.5
10.079049825668335,-26.0
10.181941032409668,-26.5
10.285855054855347,-26.5
10.38929271697998,-26.0
10.492449045181274,-26.5
10.599112749099731,-26.5
10.701173067092896,-26.0
10.805606603622437,-25.5
10.908773422241211,-26.5
11.011186122894287,-26.0
11.113663911819458,-26.5
11.217997789382935,-26.5
11.322199821472168,-26.0
11.424459218978882,-26.5
11.52740216255188,-25.5
11.632036685943604,-26.5
11.734294176101685,-26.0
11.834655523300171,-26.0
11.936665534973145,-26.5
12.03928542137146,-26.0
12.144436120986938,-25.5
12.250027418136597,-26.5
12.352846384048462,-26.5
12.457350969314575,-26.0
12.563561201095581,-26.0
12.666683435440063,-26.0
12.768969297409058,-26.5
12.875244379043579,-26.0
12.979087829589844,-26.5
13.081607103347778,-26.0
13.184687614440918,-26.5
13.289502620697021,-26.5
13.393303871154785,-26.5
13.498733043670654,-26.5
13.601460695266724,-26.0
13.705554485321045,-26.0
13.808695793151855,-26.5
13.90994906425476,-26.5
14.013241529464722,-26.0
14.115829467773438,-26.0
14.221708536148071,-26.5
14.32659912109375,-26.5
14.427903652191162,-26.5
14.532034873962402,-26.0
14.639657258987427,-26.5
14.741315841674805,-26.5
14.844377517700195,-26.5
14.948735237121582,-26.5
15.052711486816406,-26.5
15.156421184539795,-26.5
15.260313510894775,-26.5
15.36544132232666,-26.0
15.46967625617981,-26.0
15.574922561645508,-26.0
15.67731761932373,-26.0
15.781263828277588,-26.5
15.884811878204346,-26.0
15.990771532058716,-26.5
16.096651792526245,-26.5
16.300575017929077,-26.0
16.407673120498657,-26.0
16.509991884231567,-26.0
16.61373543739319,-26.5
16.715128898620605,-26.0
16.818138122558594,-26.0
16.919286966323853,-26.0
17.024175882339478,-26.5
17.12732696533203,-26.5
17.231319427490234,-26.5
17.338508129119873,-26.5
17.441501140594482,-27.0
17.548322200775146,-26.5
17.653489351272583,-26.5
17.757213592529297,-26.0
17.86181879043579,-26.0
17.96420669555664,-26.0
18.067862033843994,-26.5
18.174203872680664,-26.5
18.277750492095947,-26.0
18.38219690322876,-26.0
18.486533164978027,-26.0
18.588881731033325,-26.0
18.69326162338257,-27.0
18.795833349227905,-26.5
18.8989577293396,-26.5
19.00191879272461,-26.5
19.107199907302856,-26.0
19.21186399459839,-26.5
19.316694736480713,-26.5
19.420182466506958,-26.5
19.52287220954895,-26.0
19.623139142990112,-26.5
19.724273920059204,-26.5
19.82834482192993,-26.0
19.93380045890808,-26.5
20.040117025375366,-26.5
20.144259214401245,-26.0
20.24882936477661,-27.0
20.357078552246094,-26.5
20.46102476119995,-26.5
20.56700110435486,-26.5
20.674104928970337,-26.5
20.776764392852783,-26.5
20.877887725830078,-26.5
20.981260061264038,-26.5
21.086812496185303,-27.0
21.19102120399475,-26.0
21.29497003555298,-26.5
21.399085760116577,-26.0
21.502054452896118,-26.5
21.60914182662964,-26.5
21.710211038589478,-26.5
21.81563639640808,-26.5
21.91896104812622,-26.5
22.024117469787598,-27.0
22.129446983337402,-26.5
22.23243260383606,-25.5
22.334963083267212,-26.5
22.43827772140503,-26.5
22.544341564178467,-26.5
22.646326065063477,-26.5
22.751633882522583,-26.5
22.853152990341187,-26.5
22.957714796066284,-26.0
23.062862873077393,-26.0
23.165876150131226,-26.0
23.268734216690063,-27.0
23.372746467590332,-26.5
23.474004983901978,-26.0
23.578629732131958,-26.5
23.680263996124268,-27.0
23.78283667564392,-26.5
23.884546756744385,-26.5
23.984818696975708,-27.0
24.088658571243286,-26.0
24.19084358215332,-27.0
24.295355319976807,-26.0
24.39873695373535,-26.5
24.503422498703003,-26.0
24.605451822280884,-26.0
24.709293842315674,-26.5
24.811195373535156,-26.0
24.9156653881073,-26.5
25.02008605003357,-26.0
25.12593388557434,-26.5
25.22693419456482,-26.5
25.328845500946045,-26.5
25.432924270629883,-26.5
25.53631329536438,-26.0
25.640241622924805,-26.0
25.744410276412964,-26.0
25.847390174865723,-26.0
25.95077633857727,-26.5
26.056209325790405,-26.0
26.160929441452026,-26.0
