time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
4151,333,0,1.44,1.47,45350,1,-1,5,6,100,0,0,-63,-64
4539,357,0,1.47,1.47,45363,1,0,5,5,100,0,0,-55,-56
4929,361,0,1.47,1.47,45376,1,-1,5,5,100,0,0,-57,-57
6071,335,0,1.55,1.48,45414,1,-2,5,5,100,0,0,-71,-72
6850,367,0,1.47,1.49,45440,1,0,5,5,100,0,0,-58,-59
7239,355,0,1.47,1.49,45453,1,1,5,5,100,0,0,-58,-59
8350,332,0,1.55,1.51,45490,1,1,5,5,100,0,0,-58,-58
11382,333,0,1.58,1.53,45591,-1,0,5,5,100,0,0,-73,-74
11800,357,0,1.51,1.54,45604,0,1,5,5,100,0,0,-63,-65
14802,359,0,1.55,1.54,45705,0,-1,5,6,100,0,0,-58,-58
15552,333,0,1.58,1.56,45730,-1,0,5,5,100,0,0,-58,-58
15940,359,0,1.55,1.55,45743,0,0,5,5,100,0,0,-68,-69
19001,332,0,1.62,1.57,45845,-1,3,5,5,100,0,0,-64,-65
19751,337,0,1.66,1.6,45870,0,1,5,5,100,0,0,-57,-58
20501,333,0,1.58,1.6,45895,0,0,5,5,100,0,0,-58,-58
21251,335,0,1.55,1.6,45920,0,2,5,5,100,0,0,-57,-57
22474,367,0,1.58,1.59,45960,0,0,5,5,100,0,0,-56,-57
24072,355,0,1.55,1.57,46014,0,-1,5,5,100,0,0,-61,-63
28746,373,0,1.58,1.53,46169,-1,0,5,5,100,0,0,-62,-63
29141,384,0,1.51,1.52,46183,0,0,5,5,100,0,0,-59,-60
31001,363,0,1.55,1.54,46245,0,0,5,5,100,0,0,-58,-57
31392,355,0,1.58,1.56,46258,0,1,5,6,100,0,0,-57,-58
32890,359,0,1.55,1.55,46308,1,0,5,5,100,0,0,-59,-65
36191,333,0,1.55,1.58,46418,-1,0,5,5,100,0,0,-62,-64
36581,359,0,1.62,1.59,46431,0,0,5,5,100,0,0,-55,-56
37780,396,0,1.58,1.6,46471,-1,0,5,6,100,0,0,-63,-64
39821,333,0,1.55,1.57,46539,0,1,5,5,100,0,0,-72,-73
41020,361,0,1.58,1.58,46578,1,-1,5,5,100,0,0,-68,-68
44169,380,0,1.51,1.57,46683,1,-1,5,5,100,0,0,-58,-58
44922,339,0,1.55,1.57,46709,0,-2,5,5,100,0,0,-57,-58
46149,375,0,1.58,1.56,46750,0,0,5,5,100,0,0,-60,-61
47352,376,0,1.51,1.57,46790,1,-1,5,5,100,0,0,-71,-72
47766,357,0,1.55,1.57,46803,1,-2,5,5,100,0,0,-58,-58
53711,333,0,1.44,1.52,47002,1,-1,5,5,100,0,0,-58,-58
54912,378,0,1.55,1.54,47042,1,-2,5,5,100,0,0,-78,-79
56651,380,0,1.55,1.56,47100,-1,-1,5,6,100,0,0,-61,-61
58393,363,0,1.58,1.56,47158,1,-1,5,5,100,0,0,-59,-59
61056,382,0,1.55,1.55,47246,-1,3,5,5,100,0,0,-72,-73
61813,341,0,1.55,1.55,47272,-1,0,5,5,100,0,0,-68,-68
63462,333,0,1.58,1.55,47327,1,-2,5,5,100,0,0,-57,-58
64212,335,0,1.55,1.56,47352,1,-2,5,5,100,0,0,-62,-63
64603,359,0,1.51,1.55,47365,-1,0,5,5,100,0,0,-60,-61
65740,363,0,1.55,1.55,47403,1,1,5,5,100,0,0,-58,-58
66131,357,0,1.51,1.53,47416,1,-1,5,5,100,0,0,-66,-67
66966,386,0,1.58,1.54,47443,1,1,5,5,100,0,0,-55,-56
72912,332,0,1.51,1.53,47642,1,-1,5,5,100,0,0,-60,-60
76061,341,0,1.55,1.52,47747,1,0,5,5,100,0,0,-59,-58
76451,359,0,1.51,1.53,47760,1,0,5,5,100,0,0,-62,-63
77622,359,0,1.55,1.52,47799,0,-1,5,5,100,0,0,-63,-64
78762,337,0,1.51,1.53,47837,0,-2,5,6,100,0,0,-68,-68
