time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
555,392,0,2.29,2.28,26464,0,0,5,6,100,0,0,-51,-51
978,390,0,1.85,2.17,26478,1,1,5,5,100,0,0,-59,-60
1398,394,0,1.88,2.06,26492,0,0,5,5,100,0,0,-60,-60
1817,392,0,2.03,2.01,26506,0,0,5,5,100,0,0,-59,-60
2598,365,0,1.92,1.92,26533,0,0,5,5,100,0,0,-49,-50
2986,359,0,1.92,1.94,26546,0,0,5,6,100,0,0,-52,-53
3405,359,0,1.77,1.91,26559,0,0,5,5,100,0,0,-52,-53
3796,392,0,1.96,1.89,26573,0,1,5,5,100,0,0,-52,-53
4188,363,0,1.77,1.86,26586,0,-1,5,6,100,0,0,-53,-54
4608,365,0,1.88,1.85,26599,0,0,5,5,100,0,0,-60,-61
5025,390,0,1.99,1.9,26613,1,0,5,5,100,0,0,-52,-53
5838,337,0,1.81,1.86,26640,0,0,5,5,100,0,0,-52,-54
6228,417,0,1.99,1.92,26654,0,0,5,5,100,0,0,-50,-50
6648,361,0,2.1,1.97,26667,1,0,5,6,100,0,0,-50,-51
7064,390,0,1.96,1.97,26681,0,0,5,5,100,0,0,-61,-62
7456,388,0,2.07,2.03,26695,0,0,5,5,100,0,0,-63,-64
7877,363,0,1.99,2.03,26708,0,0,5,6,100,0,0,-52,-53
8296,394,0,2.03,2.01,26722,0,0,5,5,100,0,0,-53,-54
8719,390,0,1.81,1.97,26736,0,0,5,5,100,0,0,-54,-55
9108,394,0,1.85,1.92,26750,0,0,5,5,100,0,0,-55,-55
9523,361,0,2.14,1.96,26763,0,1,5,5,100,0,0,-63,-64
9948,386,0,1.96,1.94,26777,0,0,5,5,100,0,0,-50,-51
10364,396,0,1.7,1.91,26791,0,1,5,5,100,0,0,-63,-63
10784,386,0,1.81,1.9,26805,0,1,5,6,100,0,0,-53,-54
11205,394,0,1.88,1.84,26819,0,1,5,5,100,0,0,-53,-53
11596,394,0,1.96,1.84,26833,0,1,5,6,100,0,0,-50,-51
12018,363,0,1.92,1.89,26846,0,0,5,6,100,0,0,-59,-60
12407,392,0,1.96,1.93,26860,0,0,5,6,100,0,0,-52,-53
12827,363,0,1.96,1.95,26873,0,0,5,5,100,0,0,-65,-66
13216,392,0,1.96,1.95,26887,0,0,5,6,100,0,0,-59,-60
13605,361,0,1.85,1.93,26900,1,1,5,6,100,0,0,-60,-60
15015,414,0,1.81,1.86,26947,-1,1,5,6,100,0,0,-54,-55
15436,365,0,1.92,1.85,26960,0,0,5,5,100,0,0,-53,-54
15826,390,0,1.74,1.82,26974,0,1,5,6,100,0,0,-53,-54
16248,361,0,1.92,1.85,26987,1,1,5,5,100,0,0,-51,-52
16636,394,0,1.77,1.84,27001,1,1,5,6,100,0,0,-51,-52
17058,361,0,1.85,1.82,27014,0,1,5,5,100,0,0,-63,-64
17447,394,0,1.81,1.84,27028,0,1,5,6,100,0,0,-57,-58
17868,361,0,2.1,1.88,27041,0,0,5,5,100,0,0,-55,-56
18285,392,0,1.81,1.89,27055,0,0,5,6,100,0,0,-52,-53
18708,390,0,1.74,1.86,27069,0,0,5,5,100,0,0,-53,-54
19096,394,0,1.74,1.85,27083,0,0,5,6,100,0,0,-53,-54
19488,359,0,1.7,1.75,27096,0,1,5,5,100,0,0,-53,-54
19907,363,0,1.88,1.76,27109,1,1,5,5,100,0,0,-50,-51
20325,392,0,1.77,1.77,27123,0,0,5,5,100,0,0,-53,-54
20749,390,0,1.81,1.79,27137,0,0,5,5,100,0,0,-52,-53
21163,396,0,1.81,1.82,27151,0,1,5,5,100,0,0,-54,-55
21558,386,0,1.81,1.8,27165,0,0,5,6,100,0,0,-57,-58
21975,367,0,1.85,1.82,27178,-1,0,5,6,100,0,0,-60,-60
22396,390,0,1.77,1.81,27192,0,1,5,5,100,0,0,-52,-53
