time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
646,392,0,0.68,0.74,9773,0,0,6,6,100,0,0,-47,-47
1066,390,0,0.81,0.75,9787,1,0,6,7,100,0,0,-47,-47
1487,392,0,0.86,0.79,9801,-1,0,6,6,100,0,0,-48,-49
1907,392,0,0.75,0.77,9815,-1,1,6,6,100,0,0,-53,-53
2326,392,0,0.77,0.8,9829,0,0,6,6,100,0,0,-55,-55
2746,390,0,0.68,0.76,9843,0,1,6,6,100,0,0,-51,-51
3166,392,0,0.8,0.75,9857,0,1,6,6,100,0,0,-45,-45
3586,392,0,0.69,0.74,9871,0,1,6,6,100,0,0,-46,-46
4396,365,0,0.7,0.72,9898,0,0,6,6,100,0,0,-56,-55
4816,388,0,0.79,0.75,9912,0,2,6,7,100,0,0,-57,-56
5624,365,0,0.74,0.73,9939,0,-1,6,7,100,0,0,-47,-46
6047,384,0,0.61,0.71,9953,-1,1,6,6,100,0,0,-50,-50
6466,396,0,0.75,0.72,9967,0,0,6,6,100,0,0,-49,-50
6886,390,0,0.76,0.72,9981,0,1,6,6,100,0,0,-50,-51
7307,390,0,0.85,0.75,9995,-1,0,6,6,100,0,0,-56,-55
7729,392,0,0.75,0.78,10009,-1,0,6,6,100,0,0,-56,-55
8148,394,0,0.81,0.8,10023,0,1,6,6,100,0,0,-55,-54
8568,390,0,0.8,0.8,10037,0,1,6,6,100,0,0,-55,-55
8989,392,0,0.62,0.75,10051,-1,0,6,6,100,0,0,-51,-51
9407,392,0,0.76,0.75,10065,0,1,6,6,100,0,0,-45,-45
9828,390,0,0.75,0.73,10079,1,0,6,6,100,0,0,-50,-51
10248,390,0,0.75,0.72,10093,0,0,6,6,100,0,0,-49,-49
10669,392,0,0.69,0.74,10107,0,-1,6,6,100,0,0,-46,-46
11087,392,0,0.66,0.71,10121,1,0,6,6,100,0,0,-52,-52
11509,392,0,0.59,0.67,10135,0,-1,6,6,100,0,0,-56,-55
11927,392,0,0.77,0.68,10149,-1,0,6,6,100,0,0,-47,-47
12348,392,0,0.69,0.68,10163,0,0,6,6,100,0,0,-46,-46
12768,390,0,0.62,0.67,10177,0,1,6,6,100,0,0,-49,-50
13219,392,0,0.8,0.72,10191,-1,0,6,6,100,0,0,-46,-47
13639,421,0,0.76,0.72,10206,0,-1,6,6,100,0,0,-51,-51
14058,392,0,0.91,0.77,10220,0,0,6,6,100,0,0,-51,-51
14478,390,0,0.81,0.82,10234,1,0,6,6,100,0,0,-46,-46
14898,392,0,0.78,0.81,10248,0,0,6,6,100,0,0,-49,-50
15318,390,0,0.71,0.8,10262,0,0,6,6,100,0,0,-45,-45
15736,392,0,0.71,0.75,10276,0,1,6,6,100,0,0,-45,-45
16159,390,0,0.73,0.73,10290,-1,1,6,6,100,0,0,-46,-46
16578,394,0,0.74,0.72,10304,0,0,6,6,100,0,0,-57,-56
16998,390,0,0.68,0.71,10318,0,0,6,6,100,0,0,-47,-47
17419,392,0,0.72,0.72,10332,0,-1,6,6,100,0,0,-45,-45
17838,392,0,0.74,0.72,10346,1,1,6,6,100,0,0,-49,-49
18258,390,0,0.72,0.72,10360,0,0,6,6,100,0,0,-58,-57
18679,390,0,0.76,0.74,10374,-1,0,6,6,100,0,0,-47,-47
19099,392,0,0.79,0.75,10388,0,-1,6,6,100,0,0,-49,-50
19969,417,0,0.78,15.68,10417,0,0,6,6,100,0,0,-48,-48
20387,398,0,0.82,15.69,10431,1,-1,6,6,100,0,0,-47,-47
21199,369,0,0.75,15.68,10458,0,0,6,6,100,0,0,-59,-58
22068,414,0,0.79,0.76,10487,1,0,6,6,100,0,0,-49,-49
22488,398,0,0.85,0.77,10501,0,0,6,6,100,0,0,-46,-46
22909,392,0,0.71,0.76,10515,0,-1,6,6,100,0,0,-48,-49
23328,392,0,0.69,0.76,10529,0,0,6,6,100,0,0,-59,-58
