time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
589,363,0,1.88,1.89,14283,0,0,7,7,100,0,0,-46,-47
977,363,0,1.88,1.89,14296,0,0,7,7,100,0,0,-57,-57
1370,357,0,1.92,1.9,14309,0,0,7,7,100,0,0,-52,-53
1786,363,0,1.96,1.91,14322,0,0,7,7,100,0,0,-46,-46
2207,386,0,1.92,1.92,14336,0,0,7,7,100,0,0,-49,-50
2624,392,0,1.99,1.95,14350,0,0,7,7,100,0,0,-48,-49
3020,388,0,1.96,1.96,14364,1,0,7,7,100,0,0,-49,-50
3409,367,0,1.88,1.94,14377,0,0,7,7,100,0,0,-46,-47
3797,361,0,1.88,1.93,14390,0,0,7,7,100,0,0,-59,-59
4187,359,0,1.96,1.92,14403,0,0,7,7,100,0,0,-58,-58
4580,361,0,2.03,1.94,14416,0,0,7,7,100,0,0,-48,-50
4969,365,0,1.99,1.97,14429,1,0,7,7,100,0,0,-49,-50
5360,361,0,1.96,1.98,14442,0,0,7,7,100,0,0,-48,-49
5750,361,0,1.85,1.96,14455,0,0,7,7,100,0,0,-46,-46
6140,363,0,1.88,1.92,14468,0,0,7,7,100,0,0,-58,-59
6529,361,0,1.88,1.89,14481,0,0,7,7,100,0,0,-46,-46
6917,361,0,1.96,1.89,14494,0,0,7,7,100,0,0,-49,-50
7334,361,0,1.92,1.91,14507,0,0,7,7,100,0,0,-46,-46
7727,388,0,1.96,1.93,14521,0,0,7,7,100,0,0,-48,-48
8117,367,0,1.99,1.96,14534,0,0,7,7,100,0,0,-47,-49
8509,361,0,1.96,1.96,14547,0,1,7,7,100,0,0,-46,-46
8924,365,0,1.99,1.97,14560,0,0,7,7,100,0,0,-47,-48
9320,386,0,1.96,1.97,14574,0,0,7,7,100,0,0,-49,-51
9710,367,0,1.96,1.97,14587,0,0,7,7,100,0,0,-46,-46
10099,361,0,1.96,1.97,14600,0,0,7,7,100,0,0,-45,-46
10487,361,0,1.88,1.94,14613,0,0,7,7,100,0,0,-47,-48
10907,361,0,1.92,1.93,14626,1,0,7,7,100,0,0,-46,-46
11301,392,0,1.92,1.92,14640,0,0,7,7,100,0,0,-49,-50
11714,365,0,1.85,1.89,14653,0,0,7,7,100,0,0,-47,-49
12109,386,0,1.99,1.92,14667,0,0,7,7,100,0,0,-53,-54
12529,367,0,1.99,1.94,14680,0,0,7,6,100,0,0,-49,-50
12921,390,0,1.96,1.95,14694,0,1,7,7,100,0,0,-47,-47
13310,363,0,1.92,1.97,14707,0,0,7,7,100,0,0,-49,-50
13701,363,0,1.88,1.94,14720,0,0,7,7,100,0,0,-46,-46
14118,363,0,1.85,1.9,14733,0,0,7,6,100,0,0,-53,-54
14510,388,0,1.92,1.89,14747,0,0,7,7,100,0,0,-47,-49
14901,365,0,1.88,1.88,14760,0,-1,7,7,100,0,0,-47,-49
15315,363,0,1.96,1.9,14773,1,1,7,7,100,0,0,-58,-58
15737,386,0,1.88,1.91,14787,0,0,7,7,100,0,0,-59,-59
16154,396,0,1.92,1.91,14801,0,1,7,7,100,0,0,-47,-47
16550,388,0,1.88,1.91,14815,0,1,7,7,100,0,0,-59,-59
16964,369,0,1.96,1.91,14828,0,1,7,7,100,0,0,-48,-50
17384,384,0,1.88,1.91,14842,-1,0,7,7,100,0,0,-46,-47
17780,392,0,1.92,1.91,14856,0,0,7,7,100,0,0,-61,-61
18195,367,0,1.96,1.93,14869,0,1,7,7,100,0,0,-47,-49
18588,388,0,1.88,1.91,14883,0,0,7,7,100,0,0,-47,-48
19008,365,0,1.92,1.92,14896,0,0,7,7,100,0,0,-46,-47
19398,392,0,1.92,1.92,14910,0,1,7,7,100,0,0,-45,-46
19788,363,0,1.96,1.92,14923,0,0,7,7,100,0,0,-46,-47
20178,361,0,1.96,1.94,14936,0,0,7,7,100,0,0,-47,-49
