time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
240,0.93,0.88,-41,-41,0,9403,-1,1,9,9,100,0,0
236,0.93,0.88,-42,-42,0,9411,-1,2,9,9,100,0,0
236,0.82,0.87,-40,-40,0,9419,-1,2,9,9,100,0,0
236,0.89,0.89,-42,-42,0,9427,0,0,9,9,100,0,0
236,0.86,0.88,-42,-42,0,9435,-1,1,9,9,100,0,0
236,0.93,0.88,-40,-40,0,9443,-1,1,9,9,100,0,0
238,0.93,0.9,-42,-42,0,9451,-1,1,9,9,100,0,0
236,0.86,0.89,-42,-42,0,9459,-1,2,9,9,100,0,0
238,0.82,0.88,-40,-40,0,9467,-1,1,9,9,100,0,0
236,0.89,0.88,-43,-43,0,9475,-1,0,9,9,100,0,0
238,0.93,0.88,-41,-41,0,9483,-1,0,9,9,100,0,0
236,0.86,0.88,-42,-41,0,9491,-1,0,9,9,100,0,0
238,0.86,0.88,-41,-41,0,9507,-1,0,9,9,100,0,0
234,0.89,0.88,-42,-42,0,9515,0,1,9,9,100,0,0
240,0.86,0.88,-41,-41,0,9523,-1,0,9,9,100,0,0
236,0.86,0.87,-42,-42,0,9531,0,1,9,9,100,0,0
238,0.82,0.86,-40,-41,0,9539,0,1,9,9,100,0,0
238,0.89,0.86,-42,-42,0,9547,-1,1,9,9,100,0,0
236,0.97,0.88,-41,-41,0,9555,0,1,9,9,100,0,0
236,0.97,0.91,-41,-41,0,9563,0,1,9,9,100,0,0
236,0.86,0.92,-41,-41,0,9571,-1,1,9,9,100,0,0
236,0.82,0.9,-41,-41,0,9579,-1,1,9,9,100,0,0
236,0.86,0.88,-42,-41,0,9587,0,1,9,9,100,0,0
238,0.86,0.85,-40,-41,0,9595,0,0,9,9,100,0,0
236,0.86,0.85,-41,-40,0,9603,1,0,9,9,100,0,0
238,0.86,0.86,-42,-42,0,9611,0,1,9,9,100,0,0
236,0.89,0.87,-42,-42,0,9619,-1,1,9,9,100,0,0
238,0.89,0.89,-42,-41,0,9635,0,0,9,9,100,0,0
234,0.97,0.92,-40,-40,0,9643,0,0,9,9,100,0,0
238,0.78,0.89,-41,-41,0,9651,0,0,9,9,100,0,0
238,0.93,0.89,-42,-42,0,9659,0,1,9,9,100,0,0
238,0.89,0.89,-41,-41,0,9667,-1,0,9,9,100,0,0
236,0.82,0.86,-41,-41,0,9675,0,0,9,9,100,0,0
236,0.89,0.88,-40,-40,0,9683,0,1,9,9,100,0,0
236,0.82,0.86,-41,-41,0,9691,0,0,9,9,100,0,0
236,0.86,0.85,-41,-40,0,9699,0,0,9,9,100,0,0
238,0.86,0.86,-41,-41,0,9707,0,0,9,9,100,0,0
234,0.93,0.87,-41,-40,0,9715,-1,0,9,9,100,0,0
238,0.93,0.89,-41,-41,0,9723,-1,0,9,9,100,0,0
238,0.82,0.88,-42,-42,0,9731,0,1,9,9,100,0,0
236,0.86,0.88,-40,-40,0,9739,0,-1,9,9,100,0,0
208,0.89,0.88,-42,-42,0,9746,0,0,9,9,100,0,0
234,0.82,0.85,-42,-42,0,9754,0,0,9,9,100,0,0
236,0.86,0.86,-42,-42,0,9762,1,0,9,9,100,0,0
238,0.89,0.87,-42,-41,0,9770,1,0,9,9,100,0,0
236,0.89,0.87,-41,-41,0,9778,1,1,9,9,100,0,0
236,0.89,0.88,-40,-40,0,9786,0,0,9,9,100,0,0
236,0.97,0.91,-42,-42,0,9794,-1,0,9,9,100,0,0
236,0.86,0.9,-41,-41,0,9802,0,1,9,9,100,0,0
236,0.86,0.89,-42,-42,0,9810,-1,0,9,9,100,0,0
