time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,1.11,1.11,-42,-41,0,62584,1,0,9,9,100,0,0
238,1.11,1.11,-41,-41,0,62592,0,1,9,9,100,0,0
236,1.11,1.13,-40,-40,0,62600,0,0,9,9,100,0,0
236,1.15,1.12,-41,-41,0,62608,0,0,9,9,100,0,0
236,1.15,1.13,-40,-40,0,62616,0,0,9,9,100,0,0
238,1.08,1.12,-41,-41,0,62624,0,1,9,9,100,0,0
236,1.11,1.12,-41,-41,0,62632,0,-1,9,9,100,0,0
236,1.15,1.12,-40,-40,0,62640,-1,0,9,9,100,0,0
234,1.08,1.1,-42,-41,0,62648,1,0,9,9,100,0,0
238,1.04,1.09,-42,-41,0,62656,1,0,9,9,100,0,0
240,1.08,1.09,-41,-41,0,62664,-1,0,9,9,100,0,0
234,1.19,1.09,-41,-41,0,62672,1,-1,9,9,100,0,0
236,1.11,1.1,-42,-41,0,62680,0,1,9,9,100,0,0
236,1.04,1.1,-42,-41,0,62688,0,1,9,9,100,0,0
240,1.11,1.09,-41,-41,0,62704,0,1,9,9,100,0,0
236,1.19,1.1,-41,-41,0,62712,0,1,9,9,100,0,0
238,1.08,1.11,-41,-41,0,62720,0,0,9,9,100,0,0
236,1.08,1.11,-41,-41,0,62728,0,0,9,9,100,0,0
236,1.15,1.12,-41,-41,0,62736,-1,0,9,9,100,0,0
236,1.11,1.1,-40,-40,0,62744,-1,1,9,9,100,0,0
236,1.11,1.11,-41,-41,0,62752,1,-1,9,9,100,0,0
236,1.15,1.13,-42,-41,0,62760,0,0,9,9,100,0,0
236,1.08,1.11,-42,-41,0,62768,-1,1,9,9,100,0,0
236,1.15,1.12,-41,-41,0,62776,0,0,9,9,100,0,0
240,1.11,1.12,-42,-41,0,62784,0,1,9,9,100,0,0
234,1.15,1.12,-42,-41,0,62792,1,-1,9,9,100,0,0
236,1.15,1.14,-40,-40,0,62800,0,1,9,9,100,0,0
236,1.22,1.16,-41,-41,0,62808,0,1,9,9,100,0,0
236,1.15,1.17,-41,-41,0,62816,0,0,9,9,100,0,0
236,1.11,1.16,-41,-41,0,62824,0,0,9,9,100,0,0
236,1.08,1.14,-40,-40,0,62832,1,0,9,9,100,0,0
236,1.15,1.12,-41,-41,0,62840,0,0,9,9,100,0,0
238,1.15,1.12,-42,-42,0,62848,1,0,9,9,100,0,0
236,1.15,1.13,-41,-41,0,62856,0,0,9,9,100,0,0
240,1.11,1.14,-42,-41,0,62864,-1,1,9,9,100,0,0
234,1.19,1.15,-41,-41,0,62872,1,0,9,9,100,0,0
238,1.11,1.14,-40,-40,0,62880,0,0,9,9,100,0,0
236,1.04,1.11,-41,-41,0,62888,-1,0,9,9,100,0,0
236,1.08,1.1,-41,-41,0,62896,0,0,9,9,100,0,0
236,1.15,1.09,-40,-40,0,62904,0,0,9,9,100,0,0
238,1.15,1.1,-42,-41,0,62912,1,0,9,9,100,0,0
238,1.11,1.12,-41,-41,0,62920,0,0,9,9,100,0,0
238,1.15,1.14,-41,-41,0,62928,0,1,9,9,100,0,0
236,1.19,1.15,-41,-41,0,62936,0,0,9,9,100,0,0
236,1.15,1.15,-42,-41,0,62944,1,0,9,9,100,0,0
236,1.04,1.13,-42,-41,0,62952,0,1,9,9,100,0,0
236,1.15,1.13,-42,-41,0,62960,1,0,9,9,100,0,0
238,1.15,1.12,-41,-41,0,62968,0,1,9,9,100,0,0
238,1.11,1.11,-41,-40,0,62976,0,1,9,9,100,0,0
238,1.19,1.15,-41,-41,0,62984,0,0,9,9,100,0,0
