time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
263,2.94,1.67,-57,-57,0,64455,-1,0,4,5,100,0,0
240,3.27,2.16,-63,-64,0,64463,0,-1,6,5,100,0,0
236,1.15,2.15,-65,-65,0,64471,1,0,5,4,100,0,0
240,1.55,2.23,-70,-69,0,64479,-1,0,5,4,100,0,0
234,1.74,1.93,-69,-69,0,64487,1,0,5,5,100,0,0
238,1.77,1.55,-58,-57,0,64495,0,1,5,5,100,0,0
236,1.85,1.73,-67,-67,0,64503,1,0,5,6,100,0,0
236,1.96,1.83,-61,-61,0,64511,0,0,5,5,100,0,0
234,1.99,1.89,-64,-64,0,64519,0,-1,5,5,100,0,0
240,1.85,1.91,-60,-59,0,64527,1,0,6,6,100,0,0
263,1.55,1.84,-62,-62,0,64536,1,0,5,5,100,0,0
236,1.26,1.84,-65,-65,0,64544,0,4,5,5,0,0,0
214,1.41,1.7,-67,-66,0,64551,1,-1,5,6,100,0,0
230,1.11,1.48,-63,-63,0,64559,1,-1,5,5,100,0,0
238,0.93,1.25,-57,-57,0,64567,0,1,5,5,100,0,0
236,0.93,1.09,-66,-65,0,64575,1,0,5,5,100,0,0
240,0.78,0.94,-68,-68,0,64583,0,-1,5,6,100,0,0
234,0.64,0.82,-63,-63,0,64591,0,0,5,5,100,0,0
238,0.71,0.77,-64,-64,0,64599,0,-1,5,5,100,0,0
234,0.93,0.77,-64,-64,0,64607,0,0,5,6,100,0,0
238,0.75,0.76,-68,-68,0,64615,0,0,5,5,100,0,0
236,0.67,0.77,-66,-66,0,64623,1,0,5,5,100,0,0
238,0.82,0.79,-70,-70,0,64631,1,0,5,5,100,0,0
234,0.97,0.8,-67,-66,0,64639,0,-1,5,5,100,0,0
238,0.97,0.86,-65,-64,0,64647,1,0,5,5,100,0,0
267,0.89,0.91,-68,-68,0,64656,1,0,5,5,100,0,0
236,0.97,0.95,-66,-66,0,64664,0,-1,5,6,100,0,0
242,0.78,0.87,-59,-58,0,64680,0,0,5,6,100,0,0
234,0.82,0.85,-64,-63,0,64688,0,0,5,6,100,0,0
234,0.71,0.78,-73,-74,0,64696,1,1,5,6,100,0,0
236,0.71,0.76,-69,-70,0,64704,1,1,5,6,100,0,0
238,2.87,1.28,-72,-73,0,64712,0,1,5,5,100,0,0
240,2.98,1.82,-65,-64,0,64720,0,0,5,5,100,0,0
234,0.6,1.79,-69,-68,0,64728,1,0,5,6,100,0,0
236,0.67,1.78,-68,-68,0,64736,1,0,5,5,100,0,0
236,1.0,1.31,-62,-61,0,64744,1,0,5,5,100,0,0
238,3.24,1.38,-63,-63,0,64752,-1,0,5,5,100,0,0
236,3.16,2.02,-60,-60,0,64760,0,1,5,5,100,0,0
238,3.24,2.66,-65,-64,0,64768,1,0,5,6,100,0,0
236,1.08,2.68,-61,-61,0,64776,0,-1,5,5,100,0,0
238,0.93,2.1,-62,-62,0,64784,0,1,5,6,100,0,0
238,1.04,1.57,-69,-68,0,64792,0,0,5,6,100,0,0
234,1.0,1.01,-68,-68,0,64800,0,0,5,5,100,0,0
236,1.08,1.01,-75,-74,0,64808,0,0,5,5,100,0,0
236,1.11,1.06,-62,-62,0,64816,0,-1,5,6,100,0,0
238,3.38,1.64,-63,-62,0,64824,0,-1,6,6,100,0,0
234,1.08,1.66,-66,-66,0,64832,1,1,5,6,100,0,0
236,1.04,1.65,-64,-63,0,64840,1,-1,6,6,100,0,0
238,1.11,1.65,-64,-64,0,64848,0,-1,6,6,100,0,0
238,3.24,1.62,-62,-62,0,64856,0,0,6,6,100,0,0
