time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,1.11,1.17,-43,-43,0,8349,0,0,9,9,100,0,0
236,1.19,1.16,-42,-42,0,8357,-1,0,9,9,100,0,0
236,1.22,1.18,-44,-44,0,8365,1,0,9,8,100,0,0
236,1.19,1.18,-44,-44,0,8373,1,0,9,9,100,0,0
236,1.19,1.2,-43,-43,0,8381,0,1,9,9,100,0,0
208,1.15,1.19,-43,-43,0,8388,0,1,9,9,100,0,0
234,1.3,1.2,-43,-43,0,8396,0,0,9,9,100,0,0
236,1.26,1.22,-43,-43,0,8404,0,0,9,9,100,0,0
236,1.22,1.23,-42,-42,0,8412,0,0,9,9,100,0,0
238,1.19,1.24,-44,-44,0,8420,0,1,9,9,100,0,0
238,1.11,1.2,-45,-45,0,8428,-1,0,9,9,100,0,0
238,1.22,1.19,-43,-43,0,8436,-1,1,9,9,100,0,0
238,1.19,1.18,-42,-42,0,8444,0,1,9,9,100,0,0
236,1.15,1.17,-43,-43,0,8452,0,0,9,9,100,0,0
236,1.22,1.2,-43,-43,0,8460,0,1,9,9,100,0,0
236,1.19,1.19,-43,-44,0,8468,0,1,9,9,100,0,0
240,1.19,1.19,-43,-43,0,8476,0,1,9,9,100,0,0
236,1.22,1.2,-44,-44,0,8484,-1,0,9,9,100,0,0
238,1.33,1.23,-43,-43,0,8492,0,-1,9,9,100,0,0
236,1.22,1.24,-43,-43,0,8500,0,0,9,9,100,0,0
236,1.15,1.23,-45,-45,0,8508,-1,2,9,9,100,0,0
236,1.19,1.22,-43,-43,0,8516,0,1,9,9,100,0,0
236,1.26,1.2,-45,-45,0,8524,1,0,9,9,100,0,0
238,1.22,1.2,-43,-42,0,8532,-1,1,9,9,100,0,0
236,1.19,1.21,-43,-43,0,8540,0,0,9,9,100,0,0
240,1.19,1.21,-43,-43,0,8548,-1,-1,9,9,100,0,0
234,1.26,1.21,-44,-44,0,8556,-1,0,9,9,100,0,0
236,1.26,1.22,-43,-43,0,8564,0,1,9,9,100,0,0
238,1.15,1.21,-43,-43,0,8572,0,1,9,9,100,0,0
236,1.08,1.19,-44,-44,0,8580,-1,1,9,9,100,0,0
238,1.22,1.18,-43,-43,0,8588,0,1,9,9,100,0,0
236,1.11,1.14,-43,-43,0,8596,-1,1,9,9,100,0,0
238,1.22,1.16,-43,-43,0,8604,0,1,9,9,100,0,0
236,1.15,1.18,-45,-45,0,8612,-1,1,9,9,100,0,0
238,1.19,1.17,-43,-43,0,8620,0,1,9,9,100,0,0
238,1.19,1.19,-44,-44,0,8628,0,0,9,9,100,0,0
238,1.15,1.17,-43,-43,0,8636,0,0,9,9,100,0,0
238,1.22,1.19,-43,-42,0,8644,0,1,9,9,100,0,0
234,1.19,1.19,-43,-43,0,8652,-1,0,9,9,100,0,0
236,1.15,1.18,-43,-43,0,8660,-1,1,9,9,100,0,0
236,1.26,1.2,-43,-42,0,8668,-1,1,9,9,100,0,0
236,1.22,1.2,-43,-43,0,8676,-1,0,9,9,100,0,0
238,1.26,1.22,-42,-42,0,8684,-1,-1,9,9,100,0,0
234,1.19,1.23,-44,-44,0,8692,0,1,9,9,100,0,0
236,1.15,1.2,-43,-43,0,8700,0,1,9,9,100,0,0
236,1.19,1.2,-43,-43,0,8708,-1,1,9,9,100,0,0
240,1.19,1.17,-43,-44,0,8724,-1,0,9,9,100,0,0
232,1.22,1.19,-43,-43,0,8732,0,0,9,9,100,0,0
238,1.15,1.18,-43,-43,0,8740,-1,1,9,9,100,0,0
238,1.22,1.2,-44,-45,0,8748,-1,0,9,9,100,0,0
