time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,1.0,0.94,-43,-43,0,5031,0,0,8,9,100,0,0
238,1.0,0.97,-43,-42,0,5039,0,-1,8,9,100,0,0
236,1.04,1.0,-43,-43,0,5047,0,0,9,9,100,0,0
236,0.97,1.0,-43,-43,0,5055,-1,0,8,9,100,0,0
240,0.93,0.99,-44,-43,0,5063,0,0,8,9,100,0,0
238,1.08,1.0,-43,-43,0,5071,1,0,9,9,100,0,0
234,1.04,1.0,-43,-43,0,5079,0,-1,9,9,100,0,0
236,1.0,1.01,-44,-43,0,5087,-1,-1,9,9,100,0,0
236,0.93,1.01,-43,-42,0,5095,0,1,9,9,100,0,0
238,1.08,1.01,-44,-43,0,5103,0,-1,9,9,100,0,0
234,1.04,1.01,-43,-43,0,5111,0,-1,8,9,100,0,0
238,0.97,1.0,-43,-43,0,5119,-1,-1,8,9,100,0,0
238,0.97,1.01,-44,-44,0,5127,0,0,9,9,100,0,0
238,0.93,0.98,-44,-44,0,5135,0,-1,9,9,100,0,0
236,1.04,0.98,-43,-43,0,5143,1,0,9,9,100,0,0
236,0.89,0.96,-43,-42,0,5151,1,1,9,9,100,0,0
238,0.93,0.95,-44,-44,0,5159,0,0,9,9,100,0,0
234,1.0,0.97,-43,-42,0,5167,0,-1,9,9,100,0,0
236,0.93,0.94,-44,-44,0,5175,0,0,9,9,100,0,0
236,1.0,0.97,-44,-44,0,5183,-1,0,9,9,100,0,0
236,0.97,0.98,-45,-45,0,5191,0,-1,9,9,100,0,0
236,0.89,0.95,-44,-44,0,5199,1,0,9,9,100,0,0
238,0.97,0.96,-44,-44,0,5207,1,0,9,9,100,0,0
236,0.97,0.95,-43,-42,0,5215,0,-1,9,9,100,0,0
236,1.0,0.96,-44,-44,0,5223,0,0,9,9,100,0,0
236,0.93,0.97,-43,-43,0,5231,0,0,9,9,100,0,0
236,1.0,0.98,-44,-44,0,5239,1,0,8,9,100,0,0
238,0.97,0.98,-43,-43,0,5247,0,1,9,9,100,0,0
234,0.97,0.97,-44,-44,0,5255,0,-1,8,9,100,0,0
236,1.0,0.99,-44,-43,0,5263,1,-2,9,9,100,0,0
236,0.97,0.98,-43,-43,0,5271,1,1,9,9,100,0,0
236,0.93,0.97,-43,-43,0,5279,1,-1,8,9,100,0,0
238,0.86,0.94,-43,-43,0,5287,0,1,9,9,100,0,0
236,0.97,0.93,-45,-45,0,5295,1,0,9,9,100,0,0
236,0.93,0.92,-44,-44,0,5303,0,0,9,9,100,0,0
234,0.93,0.92,-44,-44,0,5311,0,0,9,9,100,0,0
242,0.97,0.95,-44,-44,0,5319,0,-1,9,9,100,0,0
238,0.97,0.95,-44,-43,0,5327,1,-1,9,9,100,0,0
238,0.97,0.96,-43,-43,0,5335,0,0,9,9,100,0,0
236,0.97,0.97,-44,-44,0,5343,0,0,9,9,100,0,0
236,0.93,0.96,-43,-43,0,5351,0,0,9,9,100,0,0
236,0.93,0.95,-44,-44,0,5359,0,1,9,9,100,0,0
242,0.97,0.95,-45,-45,0,5375,-1,1,9,9,100,0,0
232,0.97,0.96,-44,-44,0,5383,0,1,9,9,100,0,0
240,0.93,0.97,-44,-44,0,5399,-1,-1,8,9,100,0,0
234,0.93,0.96,-44,-44,0,5407,0,0,9,9,100,0,0
236,0.97,0.96,-44,-43,0,5415,1,-1,9,9,100,0,0
238,1.04,0.97,-46,-46,0,5423,0,0,9,9,100,0,0
236,0.93,0.97,-43,-43,0,5431,1,-1,8,9,100,0,0
238,0.97,0.98,-43,-43,0,5439,1,1,9,9,100,0,0
