time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.71,0.72,-48,-47,0,173,-1,0,8,8,100,0,0
236,0.82,0.74,-47,-47,0,181,-1,-1,8,8,100,0,0
234,0.71,0.73,-47,-47,0,189,0,1,8,8,100,0,0
236,0.75,0.75,-47,-47,0,197,1,0,8,8,100,0,0
238,0.67,0.74,-48,-49,0,205,0,1,8,8,100,0,0
240,0.67,0.7,-46,-46,0,213,-1,0,8,8,100,0,0
234,0.82,0.73,-48,-47,0,221,0,1,8,8,100,0,0
236,0.71,0.72,-49,-49,0,229,0,1,8,8,100,0,0
238,0.78,0.75,-47,-47,0,237,1,1,8,8,100,0,0
236,0.71,0.75,-46,-46,0,245,1,2,8,8,0,0,0
216,0.6,0.73,-46,-46,0,252,0,2,8,8,100,0,0
230,0.64,0.68,-46,-46,0,260,0,2,8,8,100,0,0
238,0.67,0.67,-47,-47,0,268,0,1,8,8,100,0,0
234,0.75,0.66,-47,-47,0,276,-1,0,8,8,100,0,0
236,0.75,0.7,-48,-48,0,284,-1,0,8,8,100,0,0
236,0.71,0.72,-47,-47,0,292,0,1,8,8,100,0,0
240,0.82,0.76,-46,-46,0,300,-1,0,8,8,100,0,0
234,0.78,0.77,-47,-47,0,308,-1,1,8,8,100,0,0
236,0.78,0.77,-48,-49,0,316,1,1,8,8,100,0,0
236,0.86,0.81,-47,-47,0,324,-1,1,8,8,100,0,0
236,0.75,0.79,-48,-48,0,332,-1,0,8,8,100,0,0
236,0.71,0.77,-46,-46,0,340,-1,1,8,8,100,0,0
236,0.71,0.76,-45,-45,0,348,-1,1,8,8,100,0,0
240,0.82,0.76,-48,-49,0,364,-1,1,8,8,100,0,0
234,0.71,0.76,-46,-47,0,372,-1,1,8,8,100,0,0
234,0.75,0.77,-46,-46,0,380,0,1,8,8,100,0,0
238,0.82,0.77,-47,-47,0,396,-1,0,8,8,100,0,0
238,0.78,0.79,-47,-47,0,404,-1,1,8,8,100,0,0
234,0.82,0.81,-47,-47,0,412,-1,1,8,8,100,0,0
236,0.71,0.78,-47,-46,0,420,0,1,8,8,100,0,0
236,0.78,0.77,-48,-48,0,428,-1,0,8,8,100,0,0
238,0.75,0.77,-48,-48,0,436,-1,0,8,8,100,0,0
240,0.67,0.73,-47,-47,0,444,0,1,8,8,100,0,0
236,0.78,0.75,-46,-46,0,452,0,1,8,8,100,0,0
236,0.71,0.73,-46,-46,0,460,-1,1,8,8,100,0,0
236,0.75,0.73,-47,-47,0,468,0,1,8,8,100,0,0
238,0.75,0.75,-47,-47,0,484,-1,1,8,8,100,0,0
234,0.71,0.75,-47,-47,0,492,-1,1,8,8,100,0,0
238,0.75,0.75,-47,-47,0,500,-1,1,8,8,100,0,0
238,0.75,0.74,-47,-47,0,508,0,1,8,8,100,0,0
238,0.78,0.75,-47,-47,0,516,-1,1,8,8,100,0,0
236,0.82,0.77,-46,-46,0,524,-1,1,8,8,100,0,0
238,0.78,0.78,-46,-46,0,532,0,1,8,8,100,0,0
236,0.75,0.78,-45,-46,0,540,0,0,8,8,100,0,0
238,0.75,0.77,-48,-47,0,548,-1,1,8,8,100,0,0
236,0.75,0.76,-46,-46,0,556,-1,1,8,8,100,0,0
240,0.71,0.74,-47,-47,0,564,0,1,8,8,100,0,0
234,0.67,0.72,-48,-48,0,572,1,1,8,8,100,0,0
238,0.67,0.7,-47,-47,0,580,0,1,8,8,100,0,0
236,0.75,0.7,-47,-47,0,588,-1,0,8,8,100,0,0
