time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.78,0.75,-45,-45,0,10418,0,0,9,9,100,0,0
238,0.82,0.78,-45,-45,0,10426,0,1,9,9,100,0,0
238,0.78,0.79,-44,-45,0,10434,-1,-1,9,9,100,0,0
238,0.78,0.79,-45,-45,0,10442,0,0,9,9,100,0,0
236,0.82,0.8,-45,-45,0,10450,-1,1,9,9,100,0,0
238,0.78,0.79,-45,-45,0,10458,0,0,9,9,100,0,0
207,0.78,0.79,-44,-44,0,10465,0,0,9,9,100,0,0
234,0.78,0.79,-44,-44,0,10473,0,1,9,9,100,0,0
238,0.78,0.78,-44,-44,0,10481,-1,1,9,9,100,0,0
238,0.75,0.77,-44,-45,0,10489,-1,0,9,9,100,0,0
236,0.78,0.77,-44,-44,0,10497,0,0,9,9,100,0,0
238,0.78,0.77,-44,-44,0,10505,-1,0,9,9,100,0,0
236,0.82,0.78,-45,-45,0,10513,0,1,9,9,100,0,0
236,0.75,0.78,-45,-45,0,10521,0,0,9,9,100,0,0
236,0.71,0.77,-45,-45,0,10529,0,1,9,9,100,0,0
238,0.75,0.76,-45,-45,0,10537,0,1,9,9,100,0,0
236,0.82,0.76,-45,-45,0,10545,0,0,9,9,100,0,0
238,0.78,0.77,-44,-44,0,10553,0,1,9,9,100,0,0
236,0.71,0.77,-44,-44,0,10561,0,1,9,9,100,0,0
238,0.75,0.77,-44,-44,0,10569,0,0,9,9,100,0,0
236,0.78,0.76,-44,-44,0,10577,-1,1,9,9,100,0,0
238,0.75,0.75,-45,-45,0,10585,0,-1,9,9,100,0,0
236,0.82,0.77,-44,-44,0,10593,0,-1,9,9,100,0,0
236,0.78,0.78,-44,-44,0,10601,-1,0,9,9,100,0,0
236,0.78,0.78,-45,-45,0,10609,0,1,9,9,100,0,0
238,0.78,0.79,-44,-44,0,10617,0,1,9,9,100,0,0
236,0.75,0.79,-44,-43,0,10625,2,2,9,9,0,0,0
212,0.78,0.78,-44,-44,0,10632,0,0,9,9,100,0,0
232,0.82,0.79,-44,-44,0,10640,0,1,9,9,100,0,0
236,0.78,0.79,-44,-45,0,10648,-1,0,9,9,100,0,0
238,0.78,0.79,-45,-45,0,10656,-1,0,9,9,100,0,0
236,0.75,0.78,-44,-44,0,10664,0,0,9,9,100,0,0
238,0.71,0.76,-45,-45,0,10672,1,1,9,9,100,0,0
236,0.71,0.74,-45,-45,0,10680,0,0,9,9,100,0,0
236,0.75,0.73,-43,-43,0,10688,1,0,9,9,100,0,0
236,0.75,0.73,-44,-44,0,10696,0,0,9,9,100,0,0
236,0.71,0.73,-45,-44,0,10704,0,0,9,9,100,0,0
236,0.71,0.73,-44,-44,0,10712,0,0,9,9,100,0,0
236,0.82,0.75,-44,-44,0,10720,0,0,9,9,100,0,0
238,0.78,0.76,-45,-45,0,10728,0,-1,9,9,100,0,0
238,0.75,0.77,-44,-44,0,10736,0,0,9,9,100,0,0
234,0.86,0.8,-45,-45,0,10744,-1,0,9,9,100,0,0
238,0.78,0.79,-44,-44,0,10752,0,0,9,9,100,0,0
236,0.86,0.81,-45,-44,0,10760,-1,1,9,9,100,0,0
236,0.78,0.82,-44,-45,0,10768,-1,0,9,9,100,0,0
236,0.78,0.8,-45,-45,0,10776,0,0,9,9,100,0,0
236,0.78,0.8,-43,-43,0,10784,-1,0,9,9,100,0,0
236,0.75,0.77,-44,-44,0,10792,0,0,9,9,100,0,0
236,0.78,0.77,-45,-45,0,10800,-1,0,9,9,100,0,0
238,0.82,0.78,-44,-44,0,10808,0,1,9,9,100,0,0
