time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.78,0.85,-42,-42,0,3999,0,1,9,9,100,0,0
236,0.82,0.82,-42,-42,0,4007,-1,1,9,9,100,0,0
238,0.75,0.8,-41,-41,0,4015,1,1,9,9,100,0,0
236,0.86,0.8,-42,-42,0,4023,-1,1,9,9,100,0,0
236,0.86,0.82,-43,-42,0,4031,0,0,9,9,100,0,0
236,0.86,0.83,-42,-42,0,4039,0,0,9,9,100,0,0
236,0.97,0.88,-42,-41,0,4047,-1,0,9,9,100,0,0
236,0.86,0.88,-41,-41,0,4055,0,1,9,9,100,0,0
236,0.86,0.88,-41,-41,0,4063,0,1,9,9,100,0,0
236,0.89,0.89,-41,-41,0,4071,0,1,9,9,100,0,0
238,0.86,0.87,-42,-42,0,4079,0,0,9,9,100,0,0
236,0.93,0.88,-42,-42,0,4087,0,1,9,9,100,0,0
238,0.97,0.91,-42,-41,0,4095,0,1,9,9,100,0,0
236,0.86,0.9,-42,-41,0,4103,1,0,9,9,100,0,0
236,0.86,0.9,-41,-41,0,4111,0,1,9,9,100,0,0
238,0.93,0.9,-42,-41,0,4119,0,1,9,9,100,0,0
236,0.82,0.87,-43,-42,0,4127,0,0,9,9,100,0,0
238,0.78,0.85,-42,-42,0,4135,0,0,9,9,100,0,0
238,0.86,0.85,-41,-41,0,4143,0,1,9,9,100,0,0
238,0.97,0.86,-43,-42,0,4151,0,1,9,9,100,0,0
238,0.89,0.88,-41,-41,0,4159,0,1,9,9,100,0,0
236,0.89,0.9,-41,-41,0,4167,0,1,9,9,100,0,0
236,0.89,0.91,-42,-41,0,4175,-1,0,9,9,100,0,0
236,0.86,0.88,-41,-41,0,4183,0,1,9,9,100,0,0
238,0.89,0.88,-41,-41,0,4191,0,1,9,9,100,0,0
238,0.93,0.89,-42,-41,0,4199,0,0,9,9,100,0,0
238,0.82,0.88,-42,-41,0,4207,1,1,9,9,100,0,0
238,0.86,0.88,-43,-42,0,4215,0,0,9,9,100,0,0
238,0.89,0.87,-43,-42,0,4231,0,0,9,9,100,0,0
234,0.89,0.88,-41,-41,0,4239,1,0,9,9,100,0,0
236,0.82,0.88,-42,-41,0,4247,0,0,9,9,100,0,0
236,0.89,0.88,-42,-42,0,4255,0,0,9,9,100,0,0
238,0.89,0.88,-41,-41,0,4263,1,1,9,9,100,0,0
238,0.89,0.88,-42,-41,0,4271,0,1,9,9,100,0,0
234,0.89,0.89,-42,-42,0,4279,0,-1,9,9,100,0,0
238,0.86,0.88,-42,-42,0,4287,1,0,9,9,100,0,0
236,0.93,0.89,-41,-41,0,4295,1,0,9,9,100,0,0
236,0.86,0.88,-42,-41,0,4303,1,0,9,9,100,0,0
236,0.97,0.9,-43,-42,0,4311,0,-1,9,9,100,0,0
238,0.89,0.91,-42,-41,0,4319,0,1,9,9,100,0,0
236,0.93,0.91,-41,-41,0,4327,1,0,9,9,100,0,0
236,0.82,0.9,-42,-41,0,4335,-1,1,9,9,100,0,0
236,0.82,0.87,-42,-41,0,4343,0,1,9,9,100,0,0
238,0.89,0.87,-41,-41,0,4351,0,-1,9,9,100,0,0
236,0.89,0.86,-42,-42,0,4359,0,-2,9,9,100,0,0
236,0.86,0.87,-43,-42,0,4367,1,0,9,9,100,0,0
236,0.86,0.88,-42,-41,0,4375,1,0,9,9,100,0,0
236,0.89,0.88,-43,-42,0,4383,-1,0,9,9,100,0,0
238,0.86,0.87,-42,-41,0,4391,1,-1,9,9,100,0,0
238,0.78,0.85,-42,-41,0,4399,1,0,9,9,100,0,0
