time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,1.19,1.29,-47,-47,0,7150,0,0,7,8,100,0,0
234,1.19,1.25,-48,-49,0,7158,-1,0,7,8,100,0,0
240,1.11,1.19,-49,-49,0,7166,0,0,7,8,100,0,0
236,1.15,1.16,-48,-49,0,7174,-1,1,7,8,100,0,0
234,1.11,1.14,-50,-50,0,7182,0,1,7,8,100,0,0
238,1.22,1.15,-49,-50,0,7190,0,1,7,8,100,0,0
236,1.22,1.18,-49,-50,0,7198,0,0,7,8,100,0,0
238,1.3,1.21,-49,-50,0,7206,0,1,7,7,100,0,0
238,1.37,1.28,-49,-49,0,7214,-1,1,7,8,100,0,0
236,1.3,1.3,-47,-47,0,7222,0,0,7,8,100,0,0
236,1.15,1.28,-47,-47,0,7230,0,0,7,8,100,0,0
234,1.19,1.25,-49,-49,0,7238,0,1,7,8,100,0,0
240,1.26,1.22,-47,-47,0,7246,0,-1,7,8,100,0,0
238,1.37,1.24,-47,-47,0,7254,-1,1,7,8,100,0,0
238,1.3,1.28,-47,-46,0,7262,1,0,7,8,100,0,0
236,1.33,1.31,-49,-49,0,7270,-1,0,7,8,100,0,0
234,1.22,1.31,-49,-49,0,7278,0,1,7,8,100,0,0
240,1.3,1.29,-50,-50,0,7286,0,0,7,8,100,0,0
238,1.33,1.3,-47,-47,0,7294,-1,-1,7,8,100,0,0
236,1.3,1.29,-49,-50,0,7302,-1,0,7,8,100,0,0
238,1.22,1.29,-47,-48,0,7310,1,0,7,8,100,0,0
238,1.22,1.27,-49,-49,0,7318,0,1,7,8,100,0,0
238,1.22,1.24,-47,-47,0,7326,0,1,7,8,100,0,0
236,1.26,1.23,-48,-49,0,7334,-1,0,7,8,100,0,0
238,1.19,1.22,-48,-48,0,7342,1,0,7,8,100,0,0
236,1.26,1.23,-47,-47,0,7350,0,0,7,8,100,0,0
236,1.33,1.26,-47,-47,0,7358,-1,-1,7,8,100,0,0
238,1.22,1.25,-48,-49,0,7366,0,2,7,8,100,0,0
236,1.22,1.26,-48,-49,0,7374,1,1,8,8,100,0,0
234,1.22,1.25,-49,-50,0,7382,-1,1,7,7,100,0,0
238,1.3,1.24,-49,-49,0,7390,0,0,7,8,100,0,0
238,1.22,1.24,-47,-47,0,7398,1,1,7,8,100,0,0
236,1.19,1.23,-46,-46,0,7406,0,0,7,8,100,0,0
236,1.26,1.24,-47,-47,0,7414,-1,0,7,8,100,0,0
238,1.22,1.22,-47,-47,0,7422,1,0,7,8,100,0,0
238,1.22,1.22,-47,-47,0,7430,-1,0,7,8,100,0,0
236,1.22,1.23,-48,-48,0,7438,-1,-1,7,8,100,0,0
238,1.19,1.21,-49,-49,0,7446,0,0,8,8,100,0,0
234,1.19,1.2,-48,-49,0,7454,0,-1,7,8,100,0,0
238,1.22,1.2,-47,-47,0,7462,0,1,8,8,100,0,0
234,1.22,1.2,-48,-48,0,7470,-1,0,8,8,100,0,0
238,1.26,1.22,-49,-49,0,7478,-1,1,7,8,100,0,0
236,1.22,1.23,-47,-47,0,7486,0,0,7,8,100,0,0
238,1.22,1.23,-47,-47,0,7494,0,-1,7,8,100,0,0
236,1.22,1.23,-48,-47,0,7502,1,0,8,8,100,0,0
238,1.19,1.21,-47,-47,0,7510,-1,0,8,8,100,0,0
236,1.33,1.24,-47,-47,0,7518,-1,1,8,8,100,0,0
238,1.26,1.25,-47,-47,0,7526,-1,1,8,8,100,0,0
238,1.15,1.23,-48,-47,0,7534,-1,1,8,8,100,0,0
236,1.19,1.23,-47,-47,0,7542,0,0,8,8,100,0,0
