time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.75,0.75,-44,-44,0,13164,1,0,9,9,100,0,0
238,0.75,0.75,-44,-44,0,13172,0,0,9,9,100,0,0
240,0.75,0.76,-42,-42,0,13180,0,1,9,9,100,0,0
234,0.78,0.76,-45,-45,0,13188,0,-1,9,9,100,0,0
238,0.86,0.78,-44,-44,0,13196,1,0,9,9,100,0,0
236,0.78,0.79,-42,-42,0,13204,0,0,9,9,100,0,0
236,0.78,0.8,-43,-43,0,13212,0,0,9,9,100,0,0
236,0.86,0.82,-44,-44,0,13220,1,0,9,9,100,0,0
238,0.78,0.8,-44,-43,0,13228,0,-1,9,9,100,0,0
236,0.75,0.79,-43,-42,0,13236,0,0,9,9,100,0,0
238,0.78,0.79,-44,-44,0,13244,1,0,9,9,100,0,0
238,0.86,0.79,-43,-43,0,13252,1,0,9,9,100,0,0
236,0.89,0.82,-42,-42,0,13260,0,-1,9,9,100,0,0
236,0.78,0.83,-45,-45,0,13268,0,0,9,9,100,0,0
236,0.86,0.85,-44,-44,0,13276,0,-1,9,9,100,0,0
236,0.71,0.81,-43,-43,0,13284,1,0,9,9,100,0,0
236,0.75,0.77,-45,-45,0,13292,0,0,9,9,100,0,0
238,0.78,0.77,-45,-45,0,13300,1,1,9,9,100,0,0
238,0.71,0.74,-44,-43,0,13308,0,0,9,9,100,0,0
236,0.71,0.74,-43,-43,0,13316,1,0,9,9,100,0,0
236,0.71,0.73,-43,-43,0,13324,0,0,9,9,100,0,0
236,0.78,0.73,-43,-44,0,13332,0,0,9,9,100,0,0
236,0.82,0.76,-45,-44,0,13340,0,0,9,9,100,0,0
238,0.86,0.79,-44,-44,0,13348,0,-2,9,9,100,0,0
236,0.78,0.81,-43,-43,0,13356,0,0,9,9,100,0,0
236,0.82,0.82,-44,-43,0,13364,1,-1,9,9,100,0,0
238,0.82,0.82,-44,-44,0,13372,1,-1,9,9,100,0,0
236,0.86,0.82,-44,-43,0,13380,1,-1,9,9,100,0,0
238,0.93,0.86,-43,-43,0,13388,1,-1,9,9,100,0,0
236,0.86,0.87,-43,-43,0,13396,1,-1,9,9,100,0,0
234,0.82,0.87,-42,-42,0,13404,1,0,9,9,100,0,0
238,0.82,0.86,-43,-43,0,13412,0,-1,9,9,100,0,0
238,0.78,0.82,-43,-42,0,13420,0,0,9,9,100,0,0
236,0.78,0.8,-43,-43,0,13428,1,-1,9,9,100,0,0
238,0.86,0.81,-43,-43,0,13436,1,0,9,9,100,0,0
234,0.82,0.81,-43,-42,0,13444,1,0,9,9,100,0,0
238,0.75,0.8,-44,-44,0,13452,1,-1,9,9,100,0,0
236,0.75,0.79,-44,-43,0,13460,0,-1,9,9,100,0,0
236,0.86,0.79,-43,-43,0,13468,1,0,9,9,100,0,0
236,0.78,0.78,-43,-42,0,13476,0,-1,9,9,100,0,0
238,0.86,0.81,-45,-45,0,13484,0,0,9,9,100,0,0
236,0.82,0.83,-43,-42,0,13492,1,0,9,9,100,0,0
238,0.82,0.82,-45,-45,0,13500,0,-1,9,9,100,0,0
238,0.86,0.84,-43,-42,0,13508,1,-1,9,9,100,0,0
238,0.78,0.82,-45,-44,0,13516,1,-1,9,9,100,0,0
236,0.78,0.81,-43,-43,0,13524,1,0,9,9,100,0,0
236,0.75,0.79,-43,-43,0,13532,1,-1,9,9,100,0,0
236,0.78,0.77,-44,-43,0,13540,1,-1,9,9,100,0,0
238,0.78,0.77,-45,-45,0,13548,1,-1,9,9,100,0,0
236,0.82,0.78,-43,-43,0,13556,0,0,9,9,100,0,0
