time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,1.85,1.72,-58,-58,0,3056,-1,1,4,4,0,0,2
212,1.59,1.68,-62,-61,0,3063,0,2,4,5,100,0,0
232,1.55,1.64,-58,-58,0,3071,-1,1,4,5,100,0,0
236,1.59,1.61,-54,-54,0,3079,-1,1,4,5,100,0,0
236,1.66,1.61,-55,-55,0,3087,0,2,4,5,0,1,0
212,1.77,1.61,-60,-61,0,3094,-1,1,4,4,0,0,1
207,1.74,1.61,-52,-53,0,3101,0,-1,4,4,0,0,2
207,1.77,1.61,-60,-60,0,3108,-1,0,4,4,0,0,1
207,1.48,1.55,-51,-52,0,3115,-1,2,4,5,100,0,0
230,1.55,1.54,-60,-59,0,3123,0,-1,4,5,100,0,0
236,1.66,1.54,-53,-54,0,3131,-1,0,3,3,0,3,0
240,1.48,1.54,-53,-54,0,3139,-1,2,3,4,0,1,0
232,1.26,1.54,-59,-58,0,3147,-1,1,3,0,0,1,4
210,1.88,1.63,-66,-66,0,3154,0,2,4,4,100,0,0
232,1.48,1.6,-53,-53,0,3162,0,1,3,5,100,0,0
236,1.66,1.64,-53,-54,0,3170,0,1,3,4,100,0,0
236,1.55,1.64,-53,-53,0,3178,-1,1,3,5,100,0,0
238,1.33,1.64,-52,-53,0,3186,-1,1,3,5,0,1,0
212,1.52,1.55,-58,-57,0,3193,0,0,3,5,100,0,0
230,1.55,1.57,-57,-56,0,3201,-1,1,3,5,100,0,0
236,1.52,1.53,-56,-56,0,3209,1,0,3,5,100,0,0
236,1.48,1.52,-53,-53,0,3217,-1,0,3,5,100,0,0
238,1.44,1.5,-52,-53,0,3225,-1,1,3,5,100,0,0
236,1.48,1.5,-61,-61,0,3233,-1,0,3,5,0,1,0
212,1.99,1.5,-56,-55,0,3240,-1,0,4,4,0,0,1
207,1.85,1.5,-61,-61,0,3247,-1,1,4,4,0,1,2
207,1.81,1.5,-51,-52,0,3254,0,1,4,4,0,0,2
207,1.74,1.54,-51,-52,0,3261,0,2,4,5,100,0,0
232,1.74,1.6,-62,-62,0,3269,-1,0,4,5,100,0,0
238,1.7,1.65,-60,-60,0,3277,-1,0,4,5,100,0,0
238,1.7,1.72,-53,-53,0,3285,0,0,5,4,100,0,0
236,1.48,1.65,-51,-52,0,3293,1,1,4,5,100,0,0
236,1.59,1.62,-58,-57,0,3301,-1,1,5,6,100,0,0
236,1.66,1.61,-58,-58,0,3309,0,2,4,5,100,0,0
236,1.88,1.65,-52,-52,0,3317,0,2,4,4,100,0,0
236,1.37,1.63,-52,-52,0,3325,0,1,3,5,100,0,0
236,1.37,1.57,-52,-52,0,3333,-1,-1,3,5,100,0,0
238,1.66,1.57,-59,-59,0,3341,0,1,3,4,100,0,0
238,1.63,1.57,-63,-63,0,3349,-2,0,3,5,0,1,0
210,1.55,1.57,-60,-60,0,3404,-1,0,3,4,0,1,1
208,1.81,1.57,-63,-63,0,3411,-1,0,2,3,0,1,0
205,1.7,1.57,-56,-56,0,3418,-2,0,2,4,0,1,0
208,1.59,1.57,-56,-55,0,3425,-1,1,3,4,0,1,0
207,1.81,1.55,-51,-52,0,3432,-1,1,4,5,100,0,0
230,2.06,1.55,-59,-59,0,3440,-1,1,4,4,0,0,1
236,1.74,1.55,-63,-63,0,3448,1,0,4,5,0,1,0
212,1.66,1.55,-59,-58,0,3455,0,0,3,4,0,1,1
207,1.74,1.55,-63,-62,0,3462,0,1,2,4,0,0,2
207,1.77,1.55,-58,-58,0,3469,0,1,2,4,0,0,2
208,1.74,1.55,-63,-63,0,3476,0,0,3,4,0,1,0
