time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.75,0.77,-44,-44,0,12252,0,1,9,9,100,0,0
238,0.71,0.75,-45,-44,0,12260,0,1,9,9,100,0,0
236,0.78,0.76,-43,-43,0,12268,0,1,9,9,100,0,0
236,0.75,0.75,-45,-44,0,12276,0,0,9,9,100,0,0
238,0.67,0.73,-43,-43,0,12284,0,1,9,9,100,0,0
236,0.78,0.75,-43,-42,0,12292,-1,0,9,8,100,0,0
238,0.78,0.75,-45,-44,0,12300,0,0,9,9,100,0,0
234,0.82,0.77,-45,-45,0,12308,0,0,9,9,100,0,0
242,0.78,0.79,-44,-44,0,12316,0,0,9,9,100,0,0
236,0.82,0.8,-43,-43,0,12324,-1,0,9,9,100,0,0
236,0.82,0.81,-45,-45,0,12332,0,1,9,9,100,0,0
236,0.71,0.78,-45,-45,0,12340,0,1,9,9,100,0,0
238,0.82,0.79,-44,-44,0,12348,-1,1,9,9,100,0,0
238,0.89,0.81,-44,-44,0,12356,0,1,8,9,100,0,0
238,0.75,0.79,-44,-44,0,12364,0,1,9,9,100,0,0
238,0.82,0.82,-43,-43,0,12372,0,1,9,9,100,0,0
238,0.86,0.83,-43,-43,0,12380,0,0,9,9,100,0,0
238,0.86,0.82,-43,-42,0,12388,0,0,9,9,100,0,0
238,0.86,0.85,-43,-43,0,12396,0,0,9,9,100,0,0
236,0.86,0.86,-43,-43,0,12404,0,0,8,9,100,0,0
238,0.82,0.85,-43,-42,0,12412,0,0,9,9,100,0,0
234,0.86,0.85,-43,-43,0,12420,0,0,8,9,100,0,0
236,0.89,0.86,-44,-43,0,12428,-1,0,8,9,100,0,0
236,0.93,0.88,-44,-44,0,12436,-1,1,9,9,100,0,0
236,0.93,0.9,-43,-42,0,12444,0,1,8,9,100,0,0
238,0.86,0.9,-43,-43,0,12452,0,1,9,9,100,0,0
236,0.82,0.88,-44,-44,0,12460,0,0,9,9,100,0,0
236,0.82,0.86,-45,-45,0,12468,0,1,9,9,100,0,0
236,0.82,0.83,-43,-43,0,12476,0,0,9,9,100,0,0
238,0.93,0.85,-43,-44,0,12484,-1,0,8,9,100,0,0
238,0.86,0.86,-45,-45,0,12492,-1,1,9,9,100,0,0
234,0.86,0.87,-43,-43,0,12500,0,1,9,9,100,0,0
238,0.86,0.88,-43,-43,0,12508,0,1,9,9,100,0,0
236,0.86,0.86,-43,-43,0,12516,0,1,9,9,100,0,0
238,0.86,0.86,-45,-45,0,12524,0,0,9,9,100,0,0
238,0.86,0.86,-43,-43,0,12532,-1,1,9,9,100,0,0
236,0.82,0.85,-43,-43,0,12540,0,1,9,9,100,0,0
236,0.86,0.85,-43,-43,0,12548,0,1,9,9,100,0,0
238,0.86,0.85,-43,-42,0,12556,0,0,9,9,100,0,0
236,0.89,0.86,-42,-42,0,12564,0,1,9,9,100,0,0
238,0.86,0.87,-43,-43,0,12572,0,1,9,9,100,0,0
238,0.82,0.86,-44,-44,0,12580,-1,0,9,9,100,0,0
238,0.86,0.86,-45,-45,0,12588,0,1,8,9,100,0,0
236,0.78,0.83,-42,-42,0,12596,0,1,9,9,100,0,0
236,0.78,0.81,-43,-43,0,12604,0,1,9,9,100,0,0
236,0.82,0.81,-43,-43,0,12612,0,1,9,9,100,0,0
236,0.86,0.81,-45,-45,0,12620,0,0,8,9,100,0,0
240,0.78,0.81,-44,-44,0,12628,0,1,9,9,100,0,0
236,0.82,0.82,-43,-44,0,12636,0,0,9,9,100,0,0
238,0.78,0.81,-44,-44,0,12644,0,0,8,9,100,0,0
