time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
234,1.08,1.12,-44,-44,0,6086,0,-1,9,9,100,0,0
236,1.11,1.11,-44,-44,0,6094,-1,0,9,9,100,0,0
236,1.11,1.1,-43,-42,0,6102,0,1,9,9,100,0,0
238,1.15,1.11,-44,-43,0,6110,0,0,9,9,100,0,0
238,1.11,1.12,-44,-44,0,6118,-1,0,9,9,100,0,0
238,1.11,1.12,-44,-43,0,6126,0,0,9,9,100,0,0
238,1.15,1.13,-44,-44,0,6134,0,0,9,9,100,0,0
238,1.19,1.14,-43,-43,0,6142,-1,1,9,9,100,0,0
236,1.08,1.13,-45,-45,0,6150,0,1,9,9,100,0,0
238,1.08,1.12,-43,-43,0,6158,0,0,9,9,100,0,0
236,1.11,1.11,-43,-42,0,6166,0,0,9,9,100,0,0
238,1.11,1.09,-44,-44,0,6174,-1,0,9,9,100,0,0
236,1.15,1.11,-45,-45,0,6182,0,0,9,9,100,0,0
238,1.11,1.12,-45,-46,0,6190,0,1,9,9,100,0,0
238,1.11,1.12,-44,-43,0,6198,0,1,9,9,100,0,0
236,1.11,1.12,-44,-44,0,6206,-1,0,9,9,100,0,0
236,1.0,1.09,-44,-44,0,6214,1,1,9,9,100,0,0
236,1.15,1.09,-42,-42,0,6222,0,0,9,9,100,0,0
236,1.08,1.09,-44,-43,0,6230,0,0,9,9,100,0,0
236,1.08,1.08,-45,-45,0,6238,0,0,9,9,100,0,0
238,1.11,1.1,-45,-44,0,6246,0,0,9,9,100,0,0
240,1.0,1.07,-43,-43,0,6254,0,1,9,9,100,0,0
236,1.08,1.07,-43,-42,0,6262,-1,0,9,9,100,0,0
238,1.08,1.07,-43,-42,0,6270,-1,0,9,9,100,0,0
238,1.19,1.09,-44,-44,0,6278,-1,0,9,9,100,0,0
238,1.15,1.14,-45,-45,0,6294,0,1,9,9,100,0,0
234,1.04,1.13,-44,-44,0,6302,0,0,9,9,100,0,0
236,1.15,1.12,-44,-43,0,6310,0,1,9,9,100,0,0
238,1.11,1.11,-44,-43,0,6318,0,0,9,9,100,0,0
236,1.08,1.09,-42,-42,0,6326,-1,-1,9,9,100,0,0
238,1.04,1.09,-46,-46,0,6334,-1,1,9,9,100,0,0
238,1.08,1.08,-44,-43,0,6342,1,0,9,9,100,0,0
238,1.08,1.07,-44,-44,0,6350,-1,0,9,9,100,0,0
236,1.08,1.07,-42,-42,0,6358,0,0,9,9,100,0,0
238,1.08,1.08,-43,-43,0,6366,0,0,9,9,100,0,0
236,1.11,1.09,-44,-44,0,6374,0,0,9,9,100,0,0
236,1.08,1.09,-45,-45,0,6382,1,0,9,9,100,0,0
236,1.08,1.09,-44,-44,0,6390,0,0,9,9,100,0,0
238,1.11,1.09,-43,-42,0,6398,-1,-1,9,9,100,0,0
236,1.08,1.09,-44,-44,0,6406,1,0,9,9,100,0,0
238,1.08,1.09,-44,-43,0,6414,0,-1,9,9,100,0,0
236,1.0,1.07,-44,-44,0,6422,0,0,9,9,100,0,0
236,1.11,1.07,-43,-43,0,6430,0,0,9,9,100,0,0
236,1.08,1.07,-44,-44,0,6438,-1,0,9,9,100,0,0
236,1.15,1.09,-44,-44,0,6446,0,-1,9,9,100,0,0
236,1.19,1.13,-43,-43,0,6454,-1,0,9,9,100,0,0
238,1.11,1.13,-43,-42,0,6462,0,1,9,9,100,0,0
238,1.08,1.13,-44,-44,0,6470,-1,0,9,9,100,0,0
238,1.08,1.11,-44,-44,0,6478,0,0,9,9,100,0,0
236,1.08,1.09,-44,-44,0,6486,0,1,9,9,100,0,0
