time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
707,363,0,6.17,4.65,25179,0,0,4,5,100,0,0,-58,-58
1129,361,0,5.62,5.04,25192,0,1,4,4,100,0,0,-63,-63
1517,394,0,4.38,5.04,25206,0,0,4,5,100,0,0,-57,-57
1908,359,0,3.83,5.0,25219,0,1,4,5,100,0,0,-71,-72
2298,363,0,5.66,4.87,25232,0,0,4,5,100,0,0,-68,-68
2720,361,0,5.73,4.9,25245,0,0,4,4,100,0,0,-65,-66
3138,394,0,5.69,5.23,25259,-1,0,4,4,100,0,0,-75,-76
3528,390,0,4.93,5.5,25273,1,1,4,5,100,0,0,-58,-58
3949,363,0,6.21,5.64,25286,0,1,4,5,100,0,0,-58,-59
4338,394,0,5.15,5.49,25300,0,0,4,5,100,0,0,-64,-64
4786,361,0,5.33,5.4,25313,-1,0,4,4,100,0,0,-65,-64
5178,419,0,5.77,5.61,25328,0,0,4,5,100,0,0,-60,-60
5600,365,0,5.62,5.47,25341,-1,1,4,4,100,0,0,-58,-58
6020,394,0,5.69,5.6,25355,-1,0,4,4,100,0,0,-58,-59
6409,392,0,5.58,5.67,25369,-1,0,4,5,100,0,0,-57,-58
6798,361,0,6.06,5.74,25382,0,1,4,5,100,0,0,-59,-60
7189,361,0,5.26,5.65,25395,-1,0,4,5,100,0,0,-67,-67
7609,363,0,5.95,5.71,25408,0,0,4,4,100,0,0,-58,-59
8027,392,0,5.73,5.75,25422,0,0,4,4,100,0,0,-71,-70
8451,388,0,5.69,5.66,25436,-1,1,4,4,100,0,0,-66,-67
8870,396,0,5.66,5.76,25450,0,0,3,4,100,0,0,-60,-60
9286,390,0,5.48,5.64,25464,0,0,4,5,100,0,0,-59,-59
10551,390,0,5.48,5.58,25506,-1,0,4,4,100,0,0,-59,-59
10966,419,0,5.15,5.44,25520,0,1,4,5,100,0,0,-68,-69
12170,357,0,5.62,5.43,25560,0,0,4,4,100,0,0,-68,-68
12558,390,0,4.52,5.19,25574,-1,0,4,5,100,0,0,-66,-67
12947,361,0,6.28,5.39,25587,-1,0,4,5,100,0,0,-67,-68
13369,361,0,6.28,5.68,25600,1,1,4,4,100,0,0,-61,-61
13756,392,0,4.45,5.38,25614,0,0,4,5,100,0,0,-60,-60
14147,359,0,4.45,5.37,25627,0,1,4,5,100,0,0,-62,-62
14536,363,0,4.56,4.94,25640,0,0,4,5,100,0,0,-58,-58
15379,369,0,4.52,4.5,25667,0,0,4,4,100,0,0,-57,-58
16159,333,0,5.07,4.65,25693,0,0,4,4,100,0,0,-66,-66
16580,390,0,5.33,4.87,25707,0,0,4,4,100,0,0,-68,-68
16968,392,0,5.33,5.06,25721,0,1,4,5,100,0,0,-68,-67
17390,359,0,5.91,5.41,25734,0,1,4,5,100,0,0,-65,-65
17809,394,0,5.44,5.5,25748,0,0,4,4,100,0,0,-69,-68
18198,392,0,4.74,5.36,25762,-1,0,4,5,100,0,0,-67,-68
18621,363,0,4.93,5.26,25775,-1,0,4,4,100,0,0,-65,-65
19008,392,0,6.06,5.29,25789,0,0,4,5,100,0,0,-66,-66
19396,361,0,4.38,5.03,25802,0,0,4,5,100,0,0,-63,-64
20179,335,0,4.52,4.97,25827,0,0,4,4,100,0,0,-58,-59
20567,390,0,4.63,4.9,25841,0,1,4,5,100,0,0,-64,-62
20988,361,0,4.6,4.53,25854,0,1,4,4,100,0,0,-58,-59
21797,365,0,4.89,4.66,25882,0,0,4,5,100,0,0,-65,-64
22220,386,0,4.85,4.74,25895,0,1,4,4,100,0,0,-64,-65
22640,394,0,4.78,4.78,25909,0,-1,4,5,100,0,0,-57,-58
23389,332,0,4.78,4.83,25935,-1,0,4,5,100,0,0,-58,-59
23810,361,0,4.93,4.83,25948,0,0,4,5,100,0,0,-57,-58
24197,392,0,4.78,4.82,25962,0,1,4,5,100,0,0,-72,-72
