time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
306,212,0,3.72,3.75,30478,1,1,5,5,100,0,0,-61,-60
521,230,0,3.69,3.75,30486,0,1,5,5,100,0,0,-58,-58
760,212,0,3.83,3.77,30493,-1,1,5,5,100,0,0,-57,-57
996,234,0,3.83,3.77,30501,-1,0,5,5,100,0,0,-57,-56
1211,234,0,3.8,3.79,30509,-1,0,5,5,100,0,0,-56,-56
1453,210,0,3.83,3.82,30516,-1,0,5,5,100,0,0,-58,-57
1663,238,0,3.87,3.83,30524,-1,-1,5,5,100,0,0,-57,-56
1900,208,0,3.87,3.84,30531,-1,1,5,5,100,0,0,-57,-57
2139,234,0,3.76,3.83,30539,0,1,5,5,100,0,0,-62,-62
2351,236,0,3.76,3.81,30547,0,1,5,5,100,0,0,-58,-58
2981,208,0,3.83,3.8,30568,1,0,5,5,100,0,0,-63,-63
3216,203,0,3.8,3.81,30575,0,0,5,5,100,0,0,-63,-62
3456,232,0,3.8,3.82,30583,1,0,5,5,100,0,0,-57,-56
3909,212,0,3.8,3.8,30598,1,0,5,5,100,0,0,-60,-59
4150,232,0,3.87,3.81,30606,-1,-1,5,5,100,0,0,-60,-59
4389,238,0,3.87,3.83,30614,0,-1,5,5,100,0,0,-56,-56
4628,236,0,3.8,3.83,30622,1,0,5,5,100,0,0,-56,-56
4841,234,0,3.8,3.83,30630,0,0,5,5,100,0,0,-56,-56
5078,210,0,3.87,3.83,30637,0,-1,5,5,100,0,0,-59,-58
5501,214,0,3.8,3.81,30652,1,1,5,5,100,0,0,-63,-63
5740,201,0,3.76,3.8,30659,1,0,5,5,100,0,0,-57,-56
5979,236,0,3.8,3.8,30667,0,0,5,5,100,0,0,-58,-58
6219,234,0,3.76,3.78,30675,0,1,5,5,100,0,0,-63,-63
6459,236,0,3.8,3.78,30683,1,-1,5,5,100,0,0,-60,-60
6696,236,0,3.83,3.8,30691,0,0,5,5,100,0,0,-59,-58
6910,234,0,3.76,3.79,30699,1,0,5,5,100,0,0,-57,-57
7120,210,0,3.8,3.8,30706,-1,0,5,5,100,0,0,-59,-58
7358,207,0,3.8,3.8,30713,0,0,5,5,100,0,0,-56,-56
7752,185,0,3.83,3.8,30727,1,-1,5,5,100,0,0,-58,-58
7960,201,0,3.76,3.8,30734,1,1,5,5,100,0,0,-59,-58
8383,212,0,3.83,3.8,30748,0,-1,5,5,100,0,0,-61,-61
8591,205,0,3.8,3.8,30755,1,0,5,5,100,0,0,-62,-61
8831,205,0,3.8,3.8,30762,1,-2,5,5,100,0,0,-64,-64
9790,216,0,3.76,3.79,30794,0,-1,5,5,100,0,0,-58,-57
10240,210,0,3.72,3.77,30809,1,0,5,5,100,0,0,-61,-61
10656,183,0,3.72,3.75,30823,0,0,5,5,100,0,0,-64,-65
10873,226,0,3.8,3.75,30831,1,1,5,5,100,0,0,-65,-65
11109,212,0,3.76,3.75,30838,1,1,5,5,100,0,0,-58,-58
11350,234,0,3.83,3.78,30846,1,0,5,5,100,0,0,-64,-64
11587,238,0,3.72,3.78,30854,1,0,5,5,100,0,0,-63,-62
11827,232,0,3.72,3.76,30862,0,0,5,5,100,0,0,-63,-62
12067,236,0,3.83,3.78,30870,0,0,5,5,100,0,0,-58,-58
12666,175,0,3.72,3.75,30890,0,0,5,5,100,0,0,-59,-59
13270,207,0,3.76,3.76,30911,1,0,5,5,100,0,0,-64,-63
13510,201,0,3.76,3.77,30918,1,0,5,5,100,0,0,-58,-58
13749,234,0,3.72,3.74,30926,0,0,5,5,100,0,0,-59,-58
13962,238,0,3.76,3.75,30934,1,0,5,5,100,0,0,-57,-57
14171,208,0,3.91,3.79,30941,1,0,5,5,100,0,0,-61,-61
14381,207,0,3.83,3.8,30948,0,-1,5,5,100,0,0,-63,-63
14616,207,0,3.76,3.81,30955,0,1,6,5,100,0,0,-59,-58
