time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
237,205,0,1.42,1.36,26647,0,0,7,7,100,0,0,-50,-51
448,207,0,1.45,1.39,26654,-1,0,7,7,100,0,0,-49,-50
658,207,0,1.67,1.47,26661,0,-1,7,7,100,0,0,-45,-45
866,207,0,1.53,1.52,26668,0,1,7,7,100,0,0,-46,-45
1078,205,0,1.6,1.56,26675,0,2,7,7,100,0,0,-46,-45
1288,208,0,1.64,1.61,26682,0,1,7,7,100,0,0,-50,-50
1497,208,0,1.64,1.6,26689,-1,0,7,7,100,0,0,-47,-47
1709,207,0,1.6,1.62,26696,0,1,7,7,100,0,0,-48,-49
1917,208,0,1.75,1.65,26703,0,1,7,7,100,0,0,-46,-46
2127,205,0,1.71,1.67,26710,-1,1,7,7,100,0,0,-46,-46
2338,207,0,1.67,1.68,26717,0,1,7,7,100,0,0,-46,-46
2547,208,0,1.6,1.68,26724,0,1,7,7,100,0,0,-46,-46
2756,207,0,1.64,1.65,26731,0,0,7,7,100,0,0,-51,-51
2967,207,0,1.6,1.63,26738,1,1,7,7,100,0,0,-47,-47
3202,208,0,1.64,1.62,26745,-1,0,7,7,100,0,0,-47,-47
3417,232,0,1.6,1.62,26753,0,1,7,7,100,0,0,-45,-45
3626,210,0,1.6,1.61,26760,1,1,7,7,100,0,0,-50,-51
3838,207,0,1.64,1.62,26767,-1,-1,7,7,100,0,0,-45,-45
4047,208,0,1.53,1.59,26774,-1,1,7,7,100,0,0,-50,-50
4258,205,0,1.56,1.58,26781,-1,1,7,7,100,0,0,-46,-45
4468,208,0,1.64,1.59,26788,-1,0,7,7,100,0,0,-47,-46
4704,207,0,1.6,1.58,26795,0,1,7,7,100,0,0,-46,-45
4919,234,0,1.56,1.59,26803,1,0,7,7,100,0,0,-50,-50
5124,210,0,1.6,1.6,26810,0,0,7,7,100,0,0,-47,-47
5362,205,0,1.56,1.58,26817,-1,1,7,7,100,0,0,-45,-45
5576,232,0,1.56,1.57,26825,0,-1,7,7,100,0,0,-45,-45
5787,210,0,1.53,1.56,26832,0,0,7,7,100,0,0,-48,-48
5997,207,0,1.56,1.55,26839,0,1,7,7,100,0,0,-45,-45
6207,207,0,1.53,1.54,26846,1,0,7,7,100,0,0,-45,-45
6417,207,0,1.53,1.54,26853,0,-1,7,7,100,0,0,-45,-45
6624,205,0,1.56,1.54,26860,-1,0,7,7,100,0,0,-49,-50
6837,207,0,1.56,1.54,26867,-1,0,7,7,100,0,0,-45,-45
7045,208,0,1.49,1.54,26874,0,0,7,7,100,0,0,-45,-45
7258,205,0,1.53,1.54,26881,0,-1,7,7,100,0,0,-45,-45
7466,208,0,1.56,1.54,26888,0,0,7,7,100,0,0,-46,-46
7678,203,0,1.49,1.52,26895,-1,1,7,7,100,0,0,-49,-50
7885,208,0,1.42,1.5,26902,-1,1,7,7,100,0,0,-45,-45
8097,205,0,1.56,1.51,26909,0,1,7,7,100,0,0,-45,-45
8306,208,0,1.53,1.5,26916,-1,1,7,7,100,0,0,-45,-45
8517,203,0,1.49,1.5,26923,1,1,7,7,100,0,0,-51,-51
8728,208,0,1.64,1.55,26930,-1,0,7,7,100,0,0,-45,-45
8938,208,0,1.56,1.55,26937,0,1,7,7,100,0,0,-46,-45
9147,207,0,1.64,1.58,26944,0,0,7,7,100,0,0,-47,-47
9357,205,0,1.6,1.61,26951,0,0,7,7,100,0,0,-50,-51
9568,207,0,1.64,1.61,26958,0,1,7,7,100,0,0,-45,-45
9777,208,0,1.56,1.61,26965,1,0,7,7,100,0,0,-45,-45
9986,207,0,1.64,1.61,26972,0,1,7,7,100,0,0,-51,-52
10195,207,0,1.53,1.59,26979,1,1,7,7,100,0,0,-50,-51
10433,207,0,1.6,1.58,26986,0,0,7,7,100,0,0,-45,-45
10646,232,0,1.53,1.57,26994,0,1,7,7,100,0,0,-50,-51
