time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.89,0.91,-42,-42,0,15589,0,0,9,9,100,0,0
236,0.89,0.89,-42,-42,0,15597,0,1,9,9,100,0,0
238,0.93,0.9,-41,-41,0,15605,0,-1,9,9,100,0,0
236,0.97,0.92,-42,-42,0,15613,0,1,9,9,100,0,0
238,0.89,0.92,-41,-41,0,15621,1,0,9,9,100,0,0
236,0.93,0.93,-41,-41,0,15629,0,0,9,9,100,0,0
240,0.82,0.9,-40,-40,0,15637,1,-1,9,9,100,0,0
234,0.89,0.88,-41,-41,0,15645,0,-1,9,9,100,0,0
236,0.89,0.88,-41,-41,0,15653,0,0,9,9,100,0,0
236,0.93,0.88,-40,-40,0,15661,0,-1,9,9,100,0,0
236,0.89,0.9,-41,-41,0,15669,0,-1,9,9,100,0,0
236,0.93,0.91,-40,-40,0,15677,0,-1,9,9,100,0,0
238,0.89,0.91,-41,-40,0,15685,0,0,9,9,100,0,0
240,0.93,0.91,-41,-41,0,15693,1,0,9,9,100,0,0
234,0.82,0.89,-40,-40,0,15701,1,0,9,9,100,0,0
236,0.93,0.89,-41,-40,0,15709,1,0,9,9,100,0,0
236,0.89,0.89,-40,-40,0,15717,-1,0,9,9,100,0,0
236,0.93,0.89,-41,-41,0,15725,1,0,9,9,100,0,0
238,0.89,0.91,-42,-42,0,15733,1,-1,9,9,100,0,0
240,0.89,0.9,-41,-40,0,15741,1,0,9,9,100,0,0
234,0.93,0.91,-42,-41,0,15749,0,0,9,9,100,0,0
236,0.93,0.91,-40,-40,0,15757,0,0,9,9,100,0,0
238,0.89,0.91,-40,-40,0,15765,1,-1,9,9,100,0,0
236,0.89,0.91,-40,-40,0,15773,0,-1,9,9,100,0,0
236,0.93,0.91,-40,-40,0,15781,0,1,9,9,100,0,0
236,0.89,0.9,-41,-41,0,15789,1,0,9,9,100,0,0
238,0.86,0.89,-40,-40,0,15797,1,0,9,9,100,0,0
236,0.93,0.9,-40,-40,0,15805,0,0,9,9,100,0,0
238,0.86,0.88,-41,-40,0,15813,1,-1,9,9,100,0,0
238,0.89,0.88,-40,-40,0,15821,1,-1,9,9,100,0,0
238,0.89,0.89,-40,-40,0,15829,1,-1,9,9,100,0,0
236,0.89,0.88,-40,-40,0,15837,1,0,9,9,100,0,0
236,0.93,0.9,-41,-41,0,15845,1,0,9,9,100,0,0
236,0.89,0.9,-41,-40,0,15853,1,0,9,9,100,0,0
236,0.89,0.9,-41,-41,0,15861,1,-1,9,9,100,0,0
236,0.93,0.91,-41,-41,0,15869,1,-1,9,9,100,0,0
238,0.86,0.89,-41,-41,0,15877,1,0,9,9,100,0,0
236,0.89,0.89,-40,-40,0,15885,0,0,9,9,100,0,0
238,0.86,0.88,-41,-41,0,15893,1,-1,9,9,100,0,0
238,0.93,0.88,-41,-41,0,15901,0,-1,9,9,100,0,0
236,0.97,0.91,-41,-40,0,15909,0,-1,9,9,100,0,0
236,0.97,0.93,-41,-41,0,15917,0,0,9,9,100,0,0
236,0.93,0.95,-41,-41,0,15925,0,0,9,9,100,0,0
236,0.89,0.94,-41,-41,0,15933,1,0,9,9,100,0,0
238,0.82,0.9,-40,-40,0,15941,0,0,9,9,100,0,0
236,0.89,0.88,-40,-40,0,15949,1,0,9,9,100,0,0
238,0.89,0.88,-41,-41,0,15957,1,-2,9,9,100,0,0
236,0.89,0.88,-41,-41,0,15965,1,-1,9,9,100,0,0
236,0.86,0.88,-41,-41,0,15973,1,-1,9,9,100,0,0
238,0.89,0.88,-41,-41,0,15981,1,0,9,9,100,0,0
