time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
240,0.64,0.59,-47,-47,0,13551,0,-1,8,8,100,0,0
234,0.64,0.61,-47,-47,0,13559,0,0,8,8,100,0,0
236,0.64,0.62,-45,-45,0,13567,1,-1,8,8,100,0,0
238,0.67,0.65,-44,-44,0,13575,1,-1,8,8,100,0,0
236,0.71,0.66,-45,-45,0,13583,0,1,8,8,100,0,0
236,0.67,0.67,-45,-45,0,13591,0,-1,8,8,100,0,0
238,0.6,0.66,-45,-45,0,13599,1,0,8,8,100,0,0
240,0.67,0.66,-45,-45,0,13607,0,0,8,8,100,0,0
236,0.64,0.65,-47,-47,0,13615,1,-1,8,8,100,0,0
238,0.71,0.66,-45,-45,0,13623,0,0,8,8,100,0,0
236,0.67,0.67,-47,-47,0,13631,0,-1,8,8,100,0,0
238,0.67,0.67,-47,-47,0,13639,1,0,8,8,100,0,0
234,0.67,0.68,-45,-45,0,13647,0,-1,8,8,100,0,0
236,0.67,0.67,-45,-45,0,13655,0,-1,8,8,100,0,0
238,0.64,0.66,-45,-45,0,13663,0,-1,8,8,100,0,0
238,0.6,0.65,-47,-47,0,13671,0,0,8,8,100,0,0
238,0.67,0.65,-48,-48,0,13679,-1,-2,8,8,0,0,0
212,0.64,0.64,-44,-44,0,13686,1,0,8,8,100,0,0
232,0.6,0.62,-45,-45,0,13694,0,-1,8,8,100,0,0
238,0.64,0.62,-44,-45,0,13702,1,0,8,8,100,0,0
236,0.6,0.62,-45,-45,0,13710,1,0,8,8,100,0,0
236,0.64,0.62,-45,-45,0,13718,1,0,8,8,100,0,0
236,0.64,0.63,-47,-47,0,13726,-1,0,8,8,100,0,0
236,0.6,0.62,-47,-47,0,13734,0,-1,8,8,100,0,0
240,0.67,0.64,-44,-44,0,13742,0,-1,8,8,100,0,0
236,0.67,0.65,-45,-45,0,13750,0,0,8,8,100,0,0
234,0.6,0.64,-45,-45,0,13758,0,0,8,8,100,0,0
236,0.6,0.64,-47,-47,0,13766,0,0,8,8,100,0,0
238,0.67,0.64,-47,-47,0,13774,0,1,8,8,100,0,0
238,0.64,0.63,-45,-45,0,13782,0,0,8,8,100,0,0
238,0.64,0.64,-46,-45,0,13790,1,0,8,8,100,0,0
240,0.64,0.65,-48,-48,0,13798,0,-1,8,8,100,0,0
232,0.67,0.65,-47,-47,0,13806,0,0,8,8,100,0,0
236,0.71,0.66,-46,-46,0,13814,0,0,8,8,100,0,0
236,0.64,0.66,-43,-44,0,13822,1,0,8,8,100,0,0
236,0.67,0.67,-45,-45,0,13830,0,-1,8,8,100,0,0
240,0.6,0.66,-45,-45,0,13838,1,1,8,8,100,0,0
236,0.67,0.65,-46,-46,0,13846,1,1,8,8,100,0,0
232,0.67,0.66,-45,-45,0,13854,1,0,8,8,100,0,0
238,0.64,0.65,-46,-46,0,13862,0,-1,8,8,100,0,0
238,0.56,0.64,-48,-48,0,13870,1,0,8,8,100,0,0
238,0.6,0.62,-45,-45,0,13878,0,-1,8,8,100,0,0
236,0.6,0.6,-47,-47,0,13886,0,0,8,8,100,0,0
234,0.67,0.61,-47,-47,0,13894,1,0,8,8,100,0,0
236,0.64,0.63,-45,-46,0,13902,1,0,8,8,100,0,0
238,0.67,0.65,-45,-45,0,13910,-1,0,8,8,100,0,0
238,0.67,0.66,-44,-44,0,13918,1,1,8,8,100,0,0
238,0.71,0.67,-48,-48,0,13926,1,0,8,8,100,0,0
240,0.6,0.66,-45,-45,0,13934,0,0,8,8,100,0,0
238,0.71,0.67,-47,-47,0,13942,1,0,8,8,100,0,0
