time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
234,0.78,0.77,-39,-39,0,6587,-1,-1,9,9,100,0,0
236,0.78,0.77,-41,-41,0,6595,-1,0,9,9,100,0,0
238,0.75,0.77,-41,-41,0,6603,1,0,9,9,100,0,0
234,0.71,0.76,-38,-38,0,6611,1,1,9,9,100,0,0
236,0.67,0.73,-39,-38,0,6619,0,0,9,9,100,0,0
236,0.67,0.7,-40,-39,0,6627,0,2,9,9,100,0,0
236,0.75,0.7,-39,-39,0,6635,-1,0,9,9,100,0,0
236,0.71,0.7,-39,-38,0,6643,1,0,9,9,100,0,0
236,0.71,0.71,-40,-40,0,6651,1,0,9,9,100,0,0
236,0.75,0.73,-41,-41,0,6659,1,0,9,9,100,0,0
236,0.71,0.72,-39,-39,0,6667,1,0,9,9,100,0,0
238,0.71,0.72,-38,-38,0,6675,0,0,9,9,100,0,0
236,0.71,0.72,-41,-41,0,6683,1,1,9,9,100,0,0
238,0.64,0.69,-40,-40,0,6691,0,0,9,9,100,0,0
236,0.82,0.72,-41,-40,0,6699,0,0,9,9,100,0,0
238,0.75,0.73,-40,-41,0,6707,0,-1,9,9,100,0,0
236,0.71,0.73,-39,-39,0,6715,1,-1,9,9,100,0,0
238,0.71,0.75,-39,-39,0,6723,0,1,9,9,100,0,0
236,0.78,0.74,-40,-40,0,6731,1,0,9,9,100,0,0
236,0.78,0.75,-40,-40,0,6739,0,-1,9,9,100,0,0
236,0.71,0.75,-39,-39,0,6747,0,0,9,9,100,0,0
238,0.82,0.77,-40,-40,0,6755,0,0,9,9,100,0,0
236,0.71,0.76,-40,-39,0,6763,0,1,9,9,100,0,0
236,0.82,0.77,-40,-39,0,6771,0,-1,9,9,100,0,0
236,0.71,0.77,-39,-39,0,6779,0,0,9,9,100,0,0
238,0.78,0.76,-41,-41,0,6787,1,0,9,9,100,0,0
238,0.78,0.77,-40,-40,0,6795,1,-1,9,9,100,0,0
234,0.75,0.76,-38,-38,0,6803,0,0,9,9,100,0,0
234,0.75,0.77,-40,-40,0,6811,0,-1,9,9,100,0,0
238,0.71,0.75,-40,-39,0,6819,0,0,9,9,100,0,0
234,0.71,0.73,-39,-39,0,6827,1,-1,9,9,100,0,0
236,0.82,0.75,-38,-38,0,6835,0,0,9,9,100,0,0
236,0.75,0.75,-40,-40,0,6843,1,-1,9,9,100,0,0
236,0.82,0.77,-40,-40,0,6851,0,0,9,9,100,0,0
236,0.82,0.8,-38,-38,0,6859,-1,0,9,9,100,0,0
238,0.78,0.79,-40,-40,0,6867,0,-1,9,9,100,0,0
236,0.75,0.79,-38,-38,0,6875,0,0,9,9,100,0,0
238,0.71,0.77,-38,-38,0,6883,0,0,9,9,100,0,0
236,0.71,0.74,-39,-39,0,6891,0,0,9,9,100,0,0
240,0.75,0.73,-40,-39,0,6899,0,0,9,9,100,0,0
232,0.86,0.76,-38,-38,0,6907,0,0,9,9,100,0,0
236,0.75,0.77,-39,-39,0,6915,0,-1,9,9,100,0,0
236,0.67,0.76,-40,-40,0,6923,1,1,9,9,100,0,0
236,0.75,0.76,-40,-40,0,6931,1,-1,9,9,100,0,0
238,0.67,0.71,-39,-39,0,6939,0,0,9,9,100,0,0
236,0.86,0.74,-39,-39,0,6947,0,0,9,9,100,0,0
238,0.71,0.75,-40,-40,0,6955,0,0,9,9,100,0,0
236,0.75,0.75,-39,-38,0,6963,1,0,9,9,100,0,0
236,0.71,0.76,-39,-39,0,6971,0,1,9,9,100,0,0
236,0.78,0.74,-39,-39,0,6979,0,0,9,8,100,0,0
