time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.6,0.64,-44,-44,0,873,-1,1,9,9,100,0,0
236,0.71,0.65,-45,-45,0,881,0,0,9,9,100,0,0
238,0.67,0.66,-44,-44,0,889,-1,0,9,9,100,0,0
238,0.71,0.67,-45,-45,0,897,1,0,9,9,100,0,0
238,0.71,0.7,-44,-44,0,905,-1,0,9,9,100,0,0
238,0.64,0.68,-44,-44,0,913,0,1,9,9,100,0,0
238,0.75,0.7,-44,-45,0,921,0,1,9,9,100,0,0
236,0.71,0.7,-44,-45,0,929,0,0,9,9,100,0,0
236,0.75,0.71,-44,-44,0,937,0,1,9,8,100,0,0
236,0.67,0.72,-45,-45,0,945,-1,1,9,9,100,0,0
238,0.78,0.73,-44,-45,0,953,0,1,9,9,100,0,0
236,0.75,0.74,-44,-44,0,961,0,1,9,9,100,0,0
236,0.64,0.71,-44,-44,0,969,-1,1,9,9,100,0,0
238,0.64,0.7,-45,-45,0,977,0,1,9,9,100,0,0
236,0.64,0.66,-44,-44,0,985,0,1,9,9,100,0,0
238,0.71,0.66,-44,-44,0,993,-1,0,9,9,100,0,0
236,0.67,0.67,-44,-44,0,1009,0,0,9,9,100,0,0
234,0.67,0.68,-45,-45,0,1017,1,-1,9,9,100,0,0
238,0.64,0.66,-45,-45,0,1025,-1,0,9,9,100,0,0
238,0.6,0.65,-44,-45,0,1033,-1,1,9,9,100,0,0
238,0.67,0.65,-44,-44,0,1041,0,-1,9,9,100,0,0
210,0.75,0.66,-44,-44,0,1048,0,0,9,9,100,0,0
232,0.71,0.68,-44,-44,0,1056,0,1,9,9,100,0,0
236,0.71,0.71,-44,-44,0,1064,1,0,9,9,100,0,0
236,0.71,0.72,-44,-44,0,1072,1,-1,9,9,100,0,0
238,0.71,0.71,-44,-44,0,1080,0,-1,9,9,100,0,0
238,0.75,0.72,-45,-45,0,1088,0,1,9,9,100,0,0
238,0.71,0.72,-44,-44,0,1096,0,1,9,9,100,0,0
236,0.71,0.72,-44,-44,0,1104,1,-1,9,9,100,0,0
236,0.67,0.71,-44,-44,0,1112,1,-1,9,9,100,0,0
236,0.67,0.69,-44,-44,0,1120,1,0,9,9,100,0,0
236,0.71,0.69,-44,-44,0,1128,0,0,9,9,100,0,0
238,0.67,0.68,-44,-44,0,1136,0,-1,9,9,100,0,0
238,0.67,0.68,-45,-45,0,1144,1,0,9,9,100,0,0
238,0.64,0.67,-44,-44,0,1152,0,0,9,9,100,0,0
238,0.67,0.66,-45,-45,0,1160,-1,0,9,9,100,0,0
238,0.71,0.67,-44,-44,0,1168,0,-1,9,9,100,0,0
236,0.71,0.68,-44,-44,0,1176,0,1,9,9,100,0,0
236,0.6,0.67,-44,-44,0,1184,0,1,9,9,100,0,0
236,0.71,0.68,-44,-44,0,1192,0,-1,9,9,100,0,0
236,0.67,0.67,-44,-44,0,1200,1,-1,9,9,100,0,0
238,0.71,0.67,-45,-45,0,1208,1,-1,9,9,100,0,0
236,0.75,0.71,-44,-44,0,1216,0,0,9,9,100,0,0
238,0.71,0.71,-44,-44,0,1224,0,0,9,9,100,0,0
236,0.67,0.71,-44,-44,0,1232,1,0,9,9,100,0,0
236,0.6,0.68,-44,-44,0,1240,1,1,9,9,100,0,0
236,0.64,0.66,-44,-44,0,1248,0,0,9,9,100,0,0
236,0.71,0.66,-45,-45,0,1256,0,1,9,9,100,0,0
238,0.67,0.66,-44,-44,0,1264,0,0,9,9,100,0,0
238,0.67,0.67,-44,-45,0,1272,0,-1,9,9,100,0,0
