time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.97,1.02,-42,-42,0,65411,0,0,9,9,100,0,0
236,1.04,1.02,-43,-43,0,65419,-1,-2,9,9,0,0,0
212,1.0,1.01,-43,-42,0,65426,1,0,9,9,100,0,0
230,1.04,1.01,-42,-42,0,65434,0,0,9,9,100,0,0
236,1.04,1.01,-43,-44,0,65442,1,0,9,9,100,0,0
236,0.93,1.0,-43,-42,0,65450,1,0,9,9,100,0,0
236,0.97,0.99,-43,-43,0,65458,0,2,9,9,100,0,0
238,1.0,0.99,-42,-42,0,65466,0,1,9,9,100,0,0
236,0.97,0.97,-43,-43,0,65474,0,1,9,9,100,0,0
238,1.04,0.99,-42,-42,0,65482,0,0,9,9,100,0,0
236,1.0,1.0,-43,-42,0,65490,-1,0,9,9,100,0,0
238,1.08,1.02,-43,-42,0,65498,0,1,9,9,100,0,0
236,1.04,1.04,-42,-42,0,65506,1,0,9,9,100,0,0
236,1.08,1.05,-42,-42,0,65514,0,0,9,9,100,0,0
236,1.11,1.08,-43,-43,0,65522,1,1,9,9,100,0,0
240,1.0,1.06,-42,-42,0,65530,-1,1,9,9,100,0,0
236,1.11,1.08,-43,-42,0,2,0,0,9,9,100,0,0
236,1.0,1.06,-43,-43,0,10,0,0,9,9,100,0,0
236,1.0,1.03,-42,-42,0,18,0,0,9,9,100,0,0
236,1.04,1.04,-42,-42,0,26,-1,0,9,9,100,0,0
238,1.04,1.03,-43,-42,0,42,0,1,9,9,100,0,0
232,1.04,1.04,-43,-43,0,50,0,1,9,9,100,0,0
238,0.97,1.02,-42,-42,0,58,1,0,9,9,100,0,0
238,1.0,1.01,-42,-42,0,66,-1,-1,9,9,100,0,0
238,0.93,0.99,-42,-42,0,74,-1,2,9,9,100,0,0
238,1.0,0.98,-43,-43,0,82,0,1,9,9,100,0,0
238,1.04,0.99,-42,-42,0,90,-1,0,9,9,100,0,0
236,1.04,1.0,-43,-43,0,98,0,0,9,9,100,0,0
236,1.04,1.03,-42,-42,0,106,0,1,9,9,100,0,0
236,1.04,1.04,-42,-42,0,114,-1,1,9,9,100,0,0
238,0.97,1.02,-42,-42,0,122,-1,1,9,9,100,0,0
238,0.93,0.99,-42,-42,0,130,-1,1,9,9,100,0,0
238,0.97,0.98,-43,-43,0,138,0,0,9,9,100,0,0
238,0.97,0.96,-42,-42,0,146,0,0,9,9,100,0,0
234,0.93,0.95,-42,-42,0,154,-1,1,9,9,100,0,0
236,0.93,0.95,-42,-43,0,162,0,1,9,9,100,0,0
236,0.93,0.94,-42,-42,0,170,-1,1,9,9,100,0,0
236,1.0,0.95,-42,-42,0,178,0,0,9,9,100,0,0
236,1.04,0.98,-43,-43,0,186,0,0,9,9,100,0,0
236,0.93,0.98,-43,-42,0,194,1,0,9,9,100,0,0
236,0.97,0.99,-43,-42,0,202,0,2,9,9,100,0,0
236,1.0,0.99,-43,-43,0,210,1,0,9,9,100,0,0
240,1.04,0.99,-42,-42,0,218,0,0,9,9,100,0,0
234,0.89,0.98,-42,-42,0,226,-1,1,9,9,100,0,0
238,0.97,0.98,-43,-42,0,234,0,1,9,9,100,0,0
236,1.0,0.98,-42,-42,0,242,-1,0,9,9,100,0,0
236,0.93,0.95,-43,-42,0,250,-1,0,9,9,100,0,0
236,1.0,0.98,-43,-43,0,258,-1,-1,9,9,100,0,0
238,1.08,1.0,-43,-43,0,266,0,1,9,9,100,0,0
236,0.93,0.99,-43,-43,0,274,0,0,9,9,100,0,0
