time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.97,0.99,-43,-43,0,5012,0,0,9,9,100,0,0
236,0.97,0.99,-43,-43,0,5020,-1,0,9,9,100,0,0
236,0.97,0.98,-39,-39,0,5028,0,1,9,9,100,0,0
238,1.0,0.98,-40,-39,0,5036,0,0,9,9,100,0,0
236,1.04,0.99,-44,-44,0,5044,0,0,9,9,100,0,0
236,1.0,1.0,-39,-38,0,5052,0,0,9,9,100,0,0
240,1.04,1.02,-39,-39,0,5060,-1,0,9,9,100,0,0
232,0.97,1.01,-43,-43,0,5068,0,1,9,9,100,0,0
240,1.0,1.0,-40,-40,0,5076,0,0,9,9,100,0,0
234,1.04,1.01,-40,-40,0,5084,0,0,9,9,100,0,0
236,1.0,1.0,-39,-38,0,5092,0,-1,9,9,100,0,0
238,1.0,1.01,-40,-40,0,5100,0,0,9,9,100,0,0
234,0.93,0.99,-43,-42,0,5108,0,1,9,9,100,0,0
234,1.04,0.99,-40,-39,0,5116,0,-1,9,9,100,0,0
236,1.0,0.99,-40,-39,0,5124,0,0,9,9,100,0,0
236,1.0,0.99,-40,-40,0,5132,1,0,9,9,100,0,0
236,1.0,1.01,-39,-39,0,5140,1,0,9,9,100,0,0
236,0.97,0.99,-42,-42,0,5148,0,0,9,9,100,0,0
240,0.97,0.99,-39,-39,0,5156,0,0,9,9,100,0,0
234,0.97,0.98,-40,-39,0,5164,1,0,9,9,100,0,0
238,1.0,0.98,-40,-40,0,5172,1,0,9,9,100,0,0
234,1.0,0.99,-38,-38,0,5180,0,1,9,9,100,0,0
236,1.04,1.0,-38,-38,0,5188,1,0,9,9,100,0,0
236,1.04,1.02,-44,-44,0,5196,0,0,9,9,100,0,0
236,1.04,1.03,-39,-39,0,5204,1,0,9,9,100,0,0
236,1.08,1.05,-40,-40,0,5212,0,0,9,9,100,0,0
236,1.0,1.04,-43,-42,0,5220,0,0,9,9,100,0,0
236,1.0,1.03,-43,-43,0,5228,0,0,9,9,100,0,0
236,1.0,1.02,-39,-39,0,5236,1,1,9,9,100,0,0
236,1.04,1.01,-39,-39,0,5244,0,0,9,9,100,0,0
236,1.04,1.02,-39,-39,0,5252,1,0,9,9,100,0,0
238,1.04,1.03,-42,-42,0,5260,0,-1,9,9,100,0,0
236,1.04,1.04,-38,-38,0,5268,0,0,9,9,100,0,0
236,1.08,1.05,-39,-38,0,5276,0,-1,9,9,100,0,0
236,1.04,1.05,-42,-42,0,5284,1,0,9,9,100,0,0
236,1.08,1.06,-41,-41,0,5292,0,0,9,9,100,0,0
238,1.08,1.05,-41,-41,0,5308,0,0,9,9,100,0,0
236,1.0,1.04,-43,-43,0,5316,0,0,9,9,100,0,0
238,1.0,1.02,-40,-39,0,5324,0,0,9,9,100,0,0
238,1.0,1.02,-39,-38,0,5332,1,0,9,9,100,0,0
236,0.97,0.99,-43,-42,0,5340,1,0,9,9,100,0,0
236,0.97,0.99,-40,-39,0,5348,0,0,9,9,100,0,0
236,0.97,0.98,-39,-39,0,5356,0,-1,9,9,100,0,0
238,1.0,0.98,-39,-39,0,5364,0,0,9,9,100,0,0
236,1.0,0.99,-44,-44,0,5372,1,0,9,9,100,0,0
240,1.0,0.99,-41,-41,0,5380,1,0,9,9,100,0,0
236,0.97,0.99,-39,-39,0,5388,1,0,9,9,100,0,0
238,0.97,0.99,-39,-39,0,5396,0,0,9,9,100,0,0
234,1.0,0.99,-42,-42,0,5404,0,0,9,9,100,0,0
238,1.04,0.99,-40,-40,0,5412,0,0,9,9,100,0,0
