time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.78,0.77,-41,-41,0,10553,-1,0,9,9,100,0,0
238,0.86,0.8,-40,-40,0,10561,-1,0,9,9,100,0,0
236,0.78,0.8,-42,-42,0,10569,1,0,9,9,100,0,0
236,0.78,0.8,-41,-41,0,10577,-1,0,9,9,100,0,0
236,0.78,0.8,-40,-40,0,10585,0,0,9,9,100,0,0
236,0.78,0.78,-41,-41,0,10593,-1,1,9,9,100,0,0
238,0.78,0.78,-42,-41,0,10601,0,0,9,9,100,0,0
236,0.82,0.79,-40,-39,0,10609,0,0,9,9,100,0,0
238,0.75,0.78,-41,-41,0,10617,0,0,9,9,100,0,0
238,0.75,0.77,-41,-41,0,10625,0,-1,9,9,100,0,0
238,0.75,0.77,-42,-42,0,10633,1,-1,9,9,100,0,0
236,0.82,0.77,-41,-41,0,10641,0,0,9,9,100,0,0
236,0.71,0.76,-41,-41,0,10649,1,0,9,9,100,0,0
236,0.78,0.77,-39,-39,0,10657,0,0,9,9,100,0,0
236,0.78,0.77,-40,-40,0,10665,-1,0,9,9,100,0,0
236,0.82,0.77,-39,-39,0,10673,0,0,9,9,100,0,0
236,0.78,0.79,-40,-39,0,10681,0,1,9,9,100,0,0
236,0.75,0.78,-39,-39,0,10689,0,1,9,9,100,0,0
238,0.86,0.8,-41,-41,0,10697,-1,1,9,9,100,0,0
236,0.78,0.79,-39,-39,0,10705,0,1,9,9,100,0,0
240,0.75,0.78,-40,-40,0,10713,0,1,9,9,100,0,0
238,0.82,0.77,-42,-41,0,10729,0,1,9,9,100,0,0
234,0.75,0.77,-39,-39,0,10737,0,0,9,9,100,0,0
238,0.71,0.76,-40,-40,0,10745,0,1,9,9,100,0,0
236,0.75,0.76,-41,-41,0,10753,1,1,9,9,100,0,0
238,0.78,0.75,-41,-41,0,10761,0,0,9,9,100,0,0
236,0.71,0.74,-41,-41,0,10769,-1,0,9,9,100,0,0
236,0.82,0.77,-42,-42,0,10777,0,0,9,9,100,0,0
236,0.75,0.77,-41,-41,0,10785,1,0,9,9,100,0,0
236,0.78,0.77,-42,-42,0,10793,-1,0,9,9,100,0,0
236,0.78,0.78,-42,-41,0,10801,-1,1,9,9,100,0,0
238,0.75,0.77,-40,-40,0,10809,0,1,9,9,100,0,0
236,0.71,0.76,-42,-42,0,10817,0,1,9,9,100,0,0
238,0.78,0.76,-41,-41,0,10825,0,1,9,9,100,0,0
236,0.82,0.77,-42,-42,0,10833,0,1,9,9,100,0,0
238,0.78,0.77,-40,-39,0,10841,0,1,9,9,100,0,0
236,0.82,0.8,-42,-41,0,10849,0,0,9,9,100,0,0
236,0.75,0.79,-40,-40,0,10857,0,0,9,9,100,0,0
236,0.75,0.77,-42,-41,0,10865,0,0,9,9,100,0,0
236,0.78,0.77,-42,-41,0,10873,0,-1,9,9,100,0,0
236,0.75,0.76,-42,-42,0,10881,-1,0,9,9,100,0,0
238,0.75,0.76,-41,-41,0,10889,0,0,9,9,100,0,0
234,0.78,0.77,-39,-39,0,10897,1,0,9,9,100,0,0
236,0.82,0.77,-40,-40,0,10905,0,-1,9,9,100,0,0
236,0.75,0.77,-41,-41,0,10913,0,0,9,9,100,0,0
236,0.75,0.77,-41,-41,0,10921,0,0,9,9,100,0,0
240,0.75,0.75,-42,-42,0,10937,1,0,9,9,100,0,0
236,0.78,0.76,-42,-41,0,10945,0,0,9,9,100,0,0
238,0.82,0.77,-42,-42,0,10953,0,1,9,9,100,0,0
236,0.75,0.77,-39,-39,0,10961,0,0,9,9,100,0,0
