time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.82,0.81,-43,-43,0,17660,-1,1,9,9,100,0,0
236,0.89,0.83,-45,-45,0,17668,0,1,9,9,100,0,0
236,0.82,0.83,-42,-42,0,17676,0,1,9,9,100,0,0
236,0.93,0.87,-44,-44,0,17684,-1,-1,9,9,100,0,0
236,0.78,0.86,-45,-45,0,17692,0,1,9,9,100,0,0
236,0.86,0.85,-42,-42,0,17700,0,1,9,9,100,0,0
236,0.82,0.85,-42,-42,0,17708,0,0,9,9,100,0,0
238,0.86,0.83,-45,-45,0,17716,1,1,8,9,100,0,0
238,0.86,0.85,-43,-43,0,17724,-1,0,9,9,100,0,0
236,0.78,0.83,-42,-42,0,17732,-1,1,9,9,100,0,0
238,0.78,0.82,-43,-43,0,17740,-1,1,9,9,100,0,0
236,0.75,0.79,-45,-45,0,17748,-1,1,9,9,100,0,0
238,0.78,0.77,-44,-44,0,17756,0,0,9,9,100,0,0
236,0.82,0.78,-42,-42,0,17764,0,0,9,9,100,0,0
238,0.78,0.78,-45,-45,0,17772,0,-1,9,9,100,0,0
238,0.71,0.77,-46,-45,0,17780,1,0,9,9,100,0,0
236,0.75,0.77,-45,-45,0,17788,0,1,8,9,100,0,0
240,0.82,0.77,-45,-45,0,17796,0,1,8,9,100,0,0
238,0.82,0.77,-42,-42,0,17804,0,0,8,9,100,0,0
242,0.82,0.81,-45,-45,0,17820,0,1,8,9,100,0,0
234,0.78,0.8,-45,-45,0,17828,0,0,8,9,100,0,0
236,0.78,0.79,-45,-45,0,17836,0,0,8,9,100,0,0
236,0.86,0.81,-45,-45,0,17844,-1,0,8,9,100,0,0
240,0.78,0.8,-46,-46,0,17852,-1,-1,8,9,100,0,0
234,0.78,0.8,-46,-46,0,17860,0,0,8,9,100,0,0
238,0.75,0.79,-45,-45,0,17868,0,0,8,9,100,0,0
240,0.71,0.76,-45,-45,0,17876,1,0,8,9,100,0,0
236,0.78,0.76,-42,-42,0,17884,0,0,8,9,100,0,0
234,0.75,0.75,-43,-43,0,17892,0,0,8,9,100,0,0
238,0.71,0.74,-45,-45,0,17900,0,1,8,9,100,0,0
234,0.75,0.75,-44,-44,0,17908,0,2,8,9,100,0,0
238,0.78,0.75,-44,-44,0,17916,0,1,9,9,100,0,0
236,0.82,0.77,-43,-43,0,17924,1,1,9,9,100,0,0
238,0.78,0.78,-44,-45,0,17932,0,0,9,9,100,0,0
236,0.78,0.79,-45,-45,0,17940,0,0,9,9,100,0,0
236,0.75,0.78,-43,-44,0,17948,-1,0,8,9,100,0,0
236,0.75,0.77,-45,-45,0,17956,1,0,8,9,100,0,0
236,0.75,0.76,-45,-45,0,17964,0,1,8,9,100,0,0
238,0.78,0.76,-43,-42,0,17972,0,-1,8,9,100,0,0
234,0.82,0.77,-46,-46,0,17980,0,0,8,9,100,0,0
240,0.75,0.77,-43,-43,0,17988,0,1,8,9,100,0,0
234,0.78,0.78,-45,-45,0,17996,0,1,8,9,100,0,0
238,0.78,0.78,-42,-41,0,18004,0,0,8,9,100,0,0
238,0.78,0.77,-43,-43,0,18012,0,0,8,9,100,0,0
236,0.82,0.79,-42,-41,0,18020,0,-1,8,9,100,0,0
238,0.86,0.81,-44,-44,0,18028,-1,0,8,9,100,0,0
234,0.75,0.8,-43,-42,0,18036,0,-1,8,9,100,0,0
236,0.82,0.81,-42,-42,0,18044,0,1,8,9,100,0,0
238,0.78,0.8,-45,-45,0,18052,0,0,8,9,100,0,0
236,0.75,0.77,-46,-46,0,18060,1,1,8,9,100,0,0
