time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
559,363,0,1.55,1.54,9808,1,0,8,8,100,0,0,-39,-40
952,361,0,1.63,1.56,9821,1,0,8,8,100,0,0,-40,-40
1342,363,0,1.59,1.57,9834,0,-1,8,8,100,0,0,-38,-38
1759,363,0,1.63,1.6,9847,0,-1,8,8,100,0,0,-40,-41
2149,388,0,1.59,1.61,9861,0,0,8,8,100,0,0,-37,-37
2540,361,0,1.59,1.6,9874,1,-1,8,8,100,0,0,-38,-39
2931,361,0,1.66,1.62,9887,0,1,8,8,100,0,0,-39,-39
3323,365,0,1.63,1.62,9900,1,0,8,8,100,0,0,-38,-38
3710,363,0,1.59,1.62,9913,0,-1,8,8,100,0,0,-40,-40
4132,361,0,1.59,1.62,9926,1,0,8,8,100,0,0,-37,-37
4549,392,0,1.66,1.62,9940,1,0,8,8,100,0,0,-40,-40
4971,390,0,1.63,1.62,9954,0,0,8,8,100,0,0,-40,-40
5361,394,0,1.66,1.64,9968,1,0,8,8,100,0,0,-39,-39
5750,363,0,1.63,1.65,9981,0,0,8,8,100,0,0,-39,-39
6167,361,0,1.63,1.64,9994,0,0,8,8,100,0,0,-40,-41
6563,390,0,1.63,1.64,10008,0,0,8,8,100,0,0,-37,-38
6950,367,0,1.55,1.61,10021,1,0,8,8,100,0,0,-40,-41
7341,359,0,1.55,1.59,10034,0,0,8,8,100,0,0,-39,-40
7731,363,0,1.59,1.58,10047,0,0,8,8,100,0,0,-40,-40
8120,365,0,1.59,1.57,10060,0,0,8,8,100,0,0,-39,-39
8511,359,0,1.63,1.59,10073,1,0,8,8,100,0,0,-39,-40
8900,365,0,1.59,1.6,10086,0,0,8,8,100,0,0,-40,-41
9290,359,0,1.66,1.62,10099,0,0,8,8,100,0,0,-40,-40
9705,361,0,1.63,1.63,10112,0,0,8,8,100,0,0,-37,-37
10133,386,0,1.66,1.64,10126,0,0,8,8,100,0,0,-40,-40
10522,400,0,1.66,1.65,10140,0,0,8,8,100,0,0,-41,-42
10941,361,0,1.66,1.65,10153,1,0,8,8,100,0,0,-39,-39
11331,390,0,1.7,1.67,10167,0,0,8,8,100,0,0,-38,-38
11747,363,0,1.66,1.67,10180,0,0,8,8,100,0,0,-39,-39
12170,388,0,1.63,1.66,10194,0,0,8,8,100,0,0,-40,-41
12560,396,0,1.59,1.65,10208,1,0,8,8,100,0,0,-40,-41
12953,361,0,1.55,1.61,10221,0,0,8,8,100,0,0,-40,-40
13342,363,0,1.59,1.59,10234,0,0,8,8,100,0,0,-40,-40
13730,361,0,1.55,1.57,10247,0,0,8,8,100,0,0,-39,-40
14122,359,0,1.55,1.56,10260,0,-1,8,8,100,0,0,-38,-38
14542,365,0,1.59,1.57,10273,0,-1,8,8,100,0,0,-38,-38
14931,390,0,1.63,1.58,10287,1,-1,8,8,100,0,0,-39,-39
15350,361,0,1.59,1.59,10300,1,0,8,8,100,0,0,-40,-40
15742,390,0,1.63,1.61,10314,1,-1,8,8,100,0,0,-40,-41
16160,365,0,1.55,1.6,10327,1,0,8,8,100,0,0,-39,-40
16552,388,0,1.63,1.6,10341,0,0,8,8,100,0,0,-41,-41
16942,365,0,1.59,1.6,10354,0,0,8,8,100,0,0,-40,-41
17332,361,0,1.63,1.6,10367,0,0,8,8,100,0,0,-41,-41
17722,363,0,1.59,1.61,10380,0,0,8,8,100,0,0,-37,-38
18115,361,0,1.66,1.62,10393,1,-1,8,8,100,0,0,-39,-40
18503,365,0,1.66,1.64,10406,1,0,8,8,100,0,0,-38,-38
18893,359,0,1.66,1.65,10419,0,0,8,8,100,0,0,-41,-42
19308,363,0,1.63,1.65,10432,0,-1,8,8,100,0,0,-40,-41
19700,386,0,1.59,1.64,10446,1,0,8,8,100,0,0,-39,-40
20117,363,0,1.55,1.61,10459,1,0,8,8,100,0,0,-38,-38
