time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
659,357,0,2.05,2.21,49867,1,0,5,5,100,0,0,-64,-65
1080,388,0,1.9,2.15,49881,0,-1,5,5,100,0,0,-58,-58
1500,392,0,2.19,2.13,49895,1,0,5,5,100,0,0,-53,-55
1891,392,0,1.87,2.0,49909,0,0,5,6,100,0,0,-56,-56
2312,363,0,2.12,2.02,49922,0,0,5,5,100,0,0,-54,-56
2728,394,0,2.01,2.05,49936,0,0,5,6,100,0,0,-57,-58
3122,386,0,2.12,2.03,49950,0,1,5,5,100,0,0,-62,-62
3510,367,0,2.08,2.08,49963,1,0,5,6,100,0,0,-54,-55
3932,359,0,1.97,2.05,49976,0,1,5,6,100,0,0,-53,-55
4349,394,0,1.97,2.04,49990,0,0,5,5,100,0,0,-62,-63
4769,388,0,2.05,2.02,50004,0,0,5,5,100,0,0,-54,-56
5160,392,0,1.97,1.99,50018,0,-1,5,6,100,0,0,-64,-64
5549,363,0,1.97,1.99,50031,0,1,5,5,100,0,0,-52,-54
6720,361,0,2.01,2.0,50069,0,0,5,5,100,0,0,-53,-55
7139,388,0,1.97,1.98,50083,0,0,5,5,100,0,0,-54,-56
7561,390,0,2.01,1.99,50097,0,0,5,5,100,0,0,-55,-56
8342,335,0,1.97,1.99,50123,0,0,5,5,100,0,0,-55,-56
8729,390,0,2.05,2.0,50137,0,0,5,5,100,0,0,-54,-56
9151,357,0,1.97,2.0,50150,0,0,5,5,100,0,0,-64,-64
9568,396,0,2.3,2.08,50164,0,0,5,5,100,0,0,-63,-64
9961,386,0,2.01,2.08,50178,0,1,5,5,100,0,0,-56,-56
10407,365,0,2.01,2.08,50191,0,0,5,5,100,0,0,-54,-55
10800,417,0,2.01,2.08,50206,0,0,5,5,100,0,0,-64,-65
11220,367,0,2.12,2.04,50219,0,1,5,5,100,0,0,-57,-58
11610,390,0,2.05,2.05,50233,0,0,5,5,100,0,0,-55,-56
12027,361,0,1.94,2.03,50246,0,0,5,5,100,0,0,-54,-56
12449,388,0,1.94,2.01,50260,0,0,5,5,100,0,0,-55,-56
12840,392,0,1.9,1.96,50274,0,1,5,5,100,0,0,-61,-62
13262,363,0,2.05,1.96,50287,0,0,5,5,100,0,0,-53,-55
13652,394,0,2.01,1.97,50301,1,0,5,5,100,0,0,-55,-56
14432,365,0,2.05,2.0,50327,-1,1,5,5,100,0,0,-54,-55
14852,359,0,2.05,2.04,50340,0,0,5,5,100,0,0,-58,-58
15271,390,0,2.01,2.03,50354,0,0,5,5,100,0,0,-56,-57
15659,392,0,2.01,2.03,50368,0,0,5,5,100,0,0,-53,-55
16082,359,0,1.97,2.01,50381,0,0,5,5,100,0,0,-55,-56
16500,394,0,2.01,2.0,50395,1,0,5,5,100,0,0,-53,-55
16922,386,0,2.05,2.01,50409,0,-1,5,5,100,0,0,-56,-56
17310,396,0,2.05,2.02,50423,0,0,5,5,100,0,0,-56,-56
17733,359,0,2.01,2.03,50436,-1,0,5,5,100,0,0,-53,-55
18155,394,0,2.05,2.04,50450,-1,-1,5,5,100,0,0,-58,-58
18572,394,0,2.05,2.04,50464,0,0,5,5,100,0,0,-60,-60
18961,390,0,2.01,2.03,50478,1,0,5,5,100,0,0,-60,-61
19385,361,0,2.05,2.04,50491,1,-1,5,5,100,0,0,-53,-55
19800,396,0,2.01,2.03,50505,-1,1,5,5,100,0,0,-56,-57
20222,388,0,1.97,2.01,50519,-1,-1,5,5,100,0,0,-52,-54
20642,392,0,2.05,2.02,50533,0,0,5,5,100,0,0,-54,-55
21030,390,0,2.01,2.01,50547,1,0,5,5,100,0,0,-55,-56
21453,361,0,2.05,2.02,50560,0,-1,5,5,100,0,0,-54,-56
21840,394,0,1.97,2.02,50574,1,0,5,5,100,0,0,-57,-57
22287,359,0,2.05,2.02,50587,0,0,5,5,100,0,0,-60,-60
