time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
250,234,0,1.23,1.24,19936,0,1,8,8,100,0,0,-39,-38
462,210,0,1.23,1.24,19943,1,0,8,8,100,0,0,-38,-38
696,208,0,1.23,1.22,19950,0,0,8,8,100,0,0,-37,-37
910,232,0,1.27,1.24,19958,1,0,8,8,100,0,0,-38,-38
1120,210,0,1.16,1.22,19965,0,0,8,8,100,0,0,-37,-37
1359,207,0,1.2,1.21,19972,0,1,8,8,100,0,0,-41,-41
1572,236,0,1.23,1.21,19980,1,0,8,8,100,0,0,-37,-37
1808,210,0,1.2,1.2,19987,-1,0,8,8,100,0,0,-38,-38
2020,232,0,1.27,1.22,19995,-1,1,8,8,100,0,0,-37,-37
2259,208,0,1.16,1.21,20002,0,0,8,8,100,0,0,-39,-39
2471,236,0,1.16,1.2,20010,0,1,8,8,100,0,0,-39,-38
2680,208,0,1.23,1.21,20017,0,0,8,8,100,0,0,-41,-41
2893,205,0,1.2,1.19,20024,-1,0,8,8,100,0,0,-37,-37
3103,210,0,1.12,1.18,20031,0,0,8,8,100,0,0,-39,-39
3309,207,0,1.12,1.17,20038,0,0,8,8,100,0,0,-40,-39
3545,205,0,1.16,1.15,20045,0,0,8,8,100,0,0,-41,-41
3760,232,0,1.12,1.13,20053,0,0,8,8,100,0,0,-38,-37
3971,210,0,1.12,1.13,20060,1,1,8,8,100,0,0,-39,-39
4179,207,0,1.2,1.15,20067,0,0,8,8,100,0,0,-37,-37
4419,205,0,1.16,1.15,20074,0,0,8,8,100,0,0,-39,-39
4630,236,0,1.12,1.15,20082,0,0,8,8,100,0,0,-38,-38
4839,208,0,1.16,1.16,20089,-1,0,8,8,100,0,0,-39,-38
5077,207,0,1.16,1.15,20096,0,1,8,8,100,0,0,-38,-38
5318,236,0,1.16,1.15,20104,1,0,8,8,100,0,0,-40,-39
5530,236,0,1.09,1.14,20112,0,0,8,8,100,0,0,-41,-41
5766,208,0,1.16,1.14,20119,0,-1,8,8,100,0,0,-38,-38
5982,232,0,1.2,1.15,20127,0,0,8,8,100,0,0,-38,-37
6189,212,0,1.2,1.16,20134,0,0,8,8,100,0,0,-39,-38
6426,203,0,1.2,1.19,20141,-1,0,8,8,100,0,0,-39,-38
6665,234,0,1.2,1.2,20149,0,-1,8,8,100,0,0,-41,-41
6909,236,0,1.12,1.18,20157,0,0,8,8,100,0,0,-39,-38
7122,242,0,1.12,1.16,20165,0,0,8,8,100,0,0,-37,-37
7358,210,0,1.16,1.15,20172,0,0,8,8,100,0,0,-37,-37
7595,234,0,1.12,1.13,20180,0,0,8,8,100,0,0,-39,-38
7810,234,0,1.16,1.14,20188,0,1,8,8,100,0,0,-39,-39
8021,212,0,1.12,1.14,20195,0,0,8,8,100,0,0,-38,-38
8229,208,0,1.16,1.14,20202,1,0,8,8,100,0,0,-38,-38
8466,205,0,1.2,1.16,20209,1,1,8,8,100,0,0,-39,-38
8682,234,0,1.16,1.16,20217,0,0,8,8,100,0,0,-39,-38
8918,214,0,1.12,1.16,20224,0,0,8,8,100,0,0,-39,-39
9158,232,0,1.16,1.16,20232,0,0,8,8,100,0,0,-38,-37
9370,236,0,1.16,1.15,20240,1,0,8,8,100,0,0,-38,-37
9580,208,0,1.2,1.16,20247,0,0,8,8,100,0,0,-37,-37
9790,207,0,1.12,1.16,20254,0,1,8,8,100,0,0,-38,-37
10001,207,0,1.16,1.16,20261,0,0,8,8,100,0,0,-40,-40
10211,208,0,1.16,1.16,20268,0,1,8,8,100,0,0,-38,-38
10421,207,0,1.16,1.15,20275,-1,-1,8,8,100,0,0,-38,-37
10655,207,0,1.12,1.15,20282,1,0,8,8,100,0,0,-41,-41
10872,228,0,1.12,1.14,20290,0,0,8,8,100,0,0,-39,-38
11108,214,0,1.05,1.11,20297,-1,0,8,8,100,0,0,-39,-39
