Time since first transmission (s),RSSI (dB)
0.1011965274810791,-25.5
0.2061903476715088,-25.5
0.30925559997558594,-25.5
0.4144906997680664,-25.5
0.5204718112945557,-26.0
0.732053279876709,-25.5
0.8343853950500488,-26.0
0.9344348907470703,-25.5
1.0392520427703857,-26.0
1.1427605152130127,-25.5
1.247476577758789,-26.0
1.3519477844238281,-25.5
1.456939697265625,-25.5
1.561537265777588,-25.5
1.6640753746032715,-25.5
1.7654681205749512,-25.5
1.8701457977294922,-26.0
1.9743003845214844,-25.5
2.0780391693115234,-25.5
2.182007074356079,-25.5
2.2843947410583496,-25.5
2.3896052837371826,-25.0
2.4938900470733643,-25.5
2.5968570709228516,-25.5
2.7020320892333984,-17.0
2.8083837032318115,-25.5
2.9134740829467773,-26.0
3.014366865158081,-26.0
3.1180267333984375,-26.0
3.2220656871795654,-26.0
3.3270363807678223,-25.5
3.430577278137207,-25.5
3.537259817123413,-25.5
3.6426503658294678,-26.0
3.7476933002471924,-25.5
3.850658416748047,-26.0
3.9562110900878906,-26.0
4.063398361206055,-25.5
4.2679283618927,-25.5
4.370214462280273,-25.5
4.472928285598755,-26.0
4.577427864074707,-25.5
4.681831121444702,-25.5
4.784963369369507,-25.5
4.889604330062866,-25.5
4.998744249343872,-26.0
5.102324724197388,-26.0
5.2056684494018555,-26.0
5.306389808654785,-25.5
5.408371925354004,-25.5
5.509436845779419,-26.0
5.617020845413208,-25.5
5.7220070362091064,-25.5
5.8265321254730225,-26.0
5.930281400680542,-25.5
6.032791614532471,-26.0
6.134312152862549,-26.0
6.343465805053711,-17.0
6.447700262069702,-26.0
6.552615642547607,-25.5
6.655231714248657,-25.5
6.759960412979126,-25.0
6.865972518920898,-25.5
6.969895601272583,-26.0
7.073089122772217,-25.5
7.176192045211792,-26.0
7.281934499740601,-25.5
7.383632659912109,-17.0
7.484734058380127,-25.5
7.584978818893433,-25.5
7.6866326332092285,-25.5
7.79209566116333,-26.0
7.894820213317871,-26.0
8.001083374023438,-25.5
8.103058576583862,-25.5
8.206449747085571,-26.0
8.309667110443115,-25.5
8.41392970085144,-25.5
8.521839380264282,-25.5
8.625776767730713,-25.5
8.730177164077759,-25.5
8.834189891815186,-25.5
8.939149856567383,-25.5
9.042777299880981,-25.5
9.147786140441895,-25.5
9.251092910766602,-25.5
9.353672742843628,-25.5
9.456221580505371,-25.5
9.55826187133789,-26.5
9.664751768112183,-26.0
9.770681142807007,-25.5
9.872164249420166,-25.5
9.97709321975708,-25.5
10.0809326171875,-25.5
10.18375849723816,-26.0
10.285147190093994,-25.5
10.386955261230469,-25.5
10.488879203796387,-26.0
10.594526290893555,-25.5
10.69973087310791,-25.5
10.803723096847534,-26.0
10.906867742538452,-25.5
11.010045528411865,-25.5
11.115605592727661,-25.5
11.218764543533325,-25.5
11.319806337356567,-26.0
11.422528505325317,-26.5
11.522595643997192,-25.5
11.632607698440552,-25.5
11.73907995223999,-26.0
11.844000816345215,-25.5
11.950105428695679,-25.5
12.052730321884155,-26.0
12.159339666366577,-25.5
