time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
486,361,0,3.24,3.2,27564,1,0,7,7,100,0,0,-51,-52
1236,333,0,3.21,3.2,27589,1,0,7,7,100,0,0,-51,-52
1628,357,0,3.43,3.26,27602,0,0,7,7,100,0,0,-51,-52
2015,363,0,2.91,3.2,27615,1,0,7,7,100,0,0,-53,-53
2407,359,0,3.35,3.22,27628,0,0,7,7,100,0,0,-48,-49
2797,363,0,3.43,3.28,27641,0,0,7,7,100,0,0,-47,-48
3189,361,0,3.17,3.21,27654,1,-1,7,7,100,0,0,-55,-55
3574,363,0,3.13,3.27,27667,0,-1,7,7,100,0,0,-52,-52
3967,357,0,3.17,3.22,27680,1,0,7,8,100,0,0,-52,-53
4358,365,0,3.21,3.17,27693,1,0,7,7,100,0,0,-49,-49
4746,361,0,3.21,3.18,27706,1,0,7,7,100,0,0,-52,-52
5137,361,0,3.13,3.18,27719,1,0,7,7,100,0,0,-52,-53
5529,361,0,3.21,3.19,27732,1,-1,7,7,100,0,0,-55,-55
5945,363,0,3.21,3.19,27745,0,0,7,7,100,0,0,-52,-53
6788,412,0,3.24,3.21,27774,1,0,7,7,100,0,0,-54,-54
7178,373,0,3.21,3.21,27787,1,1,7,7,100,0,0,-51,-52
7566,361,0,3.21,3.21,27800,0,0,7,7,100,0,0,-51,-52
7957,359,0,3.21,3.21,27813,0,0,7,7,100,0,0,-48,-49
8346,365,0,3.24,3.21,27826,0,0,7,7,100,0,0,-52,-53
8737,359,0,3.24,3.22,27839,0,0,7,7,100,0,0,-48,-49
9128,363,0,3.24,3.23,27852,0,-1,7,7,100,0,0,-47,-47
9545,363,0,3.21,3.23,27865,1,0,7,7,100,0,0,-54,-54
9937,390,0,3.17,3.21,27879,0,0,7,7,100,0,0,-51,-52
10328,363,0,3.13,3.19,27892,0,0,7,7,100,0,0,-49,-50
10717,363,0,3.21,3.18,27905,0,0,7,7,100,0,0,-49,-50
11105,361,0,3.21,3.18,27918,0,0,7,7,100,0,0,-52,-53
11857,335,0,3.24,3.2,27943,0,0,7,7,100,0,0,-52,-52
12249,359,0,3.17,3.21,27956,0,0,7,7,100,0,0,-51,-52
12635,363,0,3.21,3.21,27969,0,0,7,7,100,0,0,-52,-53
13028,359,0,3.17,3.2,27982,0,0,7,7,100,0,0,-45,-46
13417,365,0,3.17,3.18,27995,0,0,7,7,100,0,0,-46,-46
13806,361,0,3.17,3.18,28008,1,0,7,7,100,0,0,-52,-53
14198,361,0,3.24,3.19,28021,-1,0,7,7,100,0,0,-53,-54
14588,363,0,3.21,3.2,28034,0,0,7,7,100,0,0,-46,-46
14978,361,0,3.17,3.2,28047,0,0,7,7,100,0,0,-51,-52
15369,363,0,3.28,3.22,28060,1,0,7,8,100,0,0,-52,-53
15758,363,0,3.24,3.22,28073,0,0,7,7,100,0,0,-52,-53
16148,363,0,3.21,3.22,28086,0,0,7,7,100,0,0,-45,-45
16538,361,0,3.28,3.25,28099,1,-1,7,7,100,0,0,-50,-50
16925,363,0,3.17,3.22,28112,1,0,7,7,100,0,0,-52,-53
17346,359,0,3.24,3.22,28125,0,0,7,7,100,0,0,-53,-54
17740,390,0,3.21,3.22,28139,0,0,7,7,100,0,0,-51,-52
18128,367,0,3.24,3.21,28152,0,0,7,7,100,0,0,-45,-45
18519,361,0,3.1,3.2,28165,0,1,7,7,100,0,0,-52,-52
18908,361,0,3.17,3.18,28178,0,0,7,7,100,0,0,-53,-54
19298,361,0,3.21,3.18,28191,0,1,7,7,100,0,0,-55,-55
19686,365,0,3.21,3.17,28204,1,0,7,7,100,0,0,-52,-52
20080,359,0,3.17,3.19,28217,0,-1,7,8,100,0,0,-52,-53
20466,365,0,3.17,3.19,28230,0,0,7,7,100,0,0,-47,-47
21217,337,0,3.24,3.2,28255,0,1,7,7,100,0,0,-53,-54
