time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
559,392,0,0.84,0.74,53515,1,0,8,8,100,0,0,-44,-44
979,390,0,0.77,0.75,53529,0,0,8,8,100,0,0,-42,-41
1397,392,0,0.74,0.76,53543,0,0,8,8,100,0,0,-45,-44
1819,392,0,0.68,0.76,53557,1,0,8,8,100,0,0,-42,-42
2240,392,0,0.56,0.69,53571,0,-1,8,8,100,0,0,-42,-42
2659,392,0,0.71,0.67,53585,0,1,8,8,100,0,0,-44,-44
3079,392,0,0.62,0.64,53599,0,0,8,8,100,0,0,-43,-42
3497,392,0,0.73,0.66,53613,1,0,8,8,100,0,0,-43,-43
3920,392,0,0.68,0.68,53627,1,-1,8,8,100,0,0,-45,-45
4339,392,0,0.69,0.68,53641,1,0,8,8,100,0,0,-42,-42
4760,390,0,0.62,0.68,53655,0,-1,8,8,100,0,0,-43,-42
5178,392,0,0.68,0.67,53669,0,0,8,8,100,0,0,-42,-42
5598,390,0,0.71,0.68,53683,0,0,8,8,100,0,0,-42,-42
6018,392,0,0.72,0.68,53697,0,1,8,8,100,0,0,-43,-42
6440,392,0,0.73,0.71,53711,0,-1,8,8,100,0,0,-42,-41
6858,394,0,0.62,0.7,53725,1,0,8,8,100,0,0,-42,-42
7278,390,0,0.7,0.69,53739,0,0,8,8,100,0,0,-42,-42
7697,392,0,0.77,0.7,53753,0,0,8,8,100,0,0,-44,-44
8118,392,0,0.69,0.69,53767,1,0,8,8,100,0,0,-45,-44
8538,390,0,0.63,0.69,53781,1,0,8,8,100,0,0,-43,-43
8958,392,0,0.59,0.67,53795,0,-1,8,8,100,0,0,-45,-45
9378,392,0,0.59,0.62,53809,1,0,8,8,100,0,0,-45,-44
9797,390,0,0.7,0.63,53823,1,0,8,8,100,0,0,-45,-44
10218,390,0,0.71,0.65,53837,0,0,8,8,100,0,0,-43,-43
10640,392,0,0.68,0.67,53851,0,-1,8,8,100,0,0,-45,-44
11058,392,0,0.76,0.71,53865,1,0,8,8,100,0,0,-45,-45
11478,392,0,0.76,0.73,53879,0,0,8,8,100,0,0,-44,-43
11901,390,0,0.75,0.74,53893,-1,-1,8,8,100,0,0,-43,-44
12319,394,0,0.7,0.74,53907,0,-1,8,8,100,0,0,-42,-42
12738,390,0,0.76,0.74,53921,1,0,8,8,100,0,0,-42,-42
13158,392,0,0.85,0.76,53935,1,1,8,8,100,0,0,-42,-42
13578,392,0,0.67,0.74,53949,1,0,8,8,100,0,0,-44,-43
13998,392,0,0.67,0.74,53963,0,-1,8,8,100,0,0,-42,-42
14418,392,0,0.62,0.7,53977,0,0,8,8,100,0,0,-42,-42
14838,390,0,0.7,0.67,53991,0,0,8,8,100,0,0,-42,-42
15258,392,0,0.8,0.7,54005,0,0,8,8,100,0,0,-42,-42
15678,392,0,0.79,0.73,54019,0,0,8,8,100,0,0,-42,-42
16098,392,0,0.84,0.79,54033,1,-1,8,8,100,0,0,-42,-42
16520,394,0,0.75,0.8,54047,0,-1,7,8,100,0,0,-45,-45
16938,392,0,0.69,0.77,54061,0,1,8,8,100,0,0,-42,-42
17358,390,0,0.7,0.74,54075,0,0,8,8,100,0,0,-42,-42
17778,390,0,0.7,0.71,54089,0,0,8,8,100,0,0,-44,-44
18199,392,0,0.82,0.72,54103,1,-1,8,8,100,0,0,-42,-42
18618,392,0,0.64,0.71,54117,1,0,8,8,100,0,0,-42,-42
19038,390,0,0.75,0.73,54131,0,0,8,8,100,0,0,-42,-41
19458,390,0,0.8,0.75,54145,0,0,8,8,100,0,0,-43,-43
19878,392,0,0.78,0.74,54159,0,0,8,8,100,0,0,-43,-42
20298,390,0,0.76,0.77,54173,1,0,8,8,100,0,0,-42,-42
20718,392,0,0.72,0.76,54187,1,0,8,8,100,0,0,-45,-45
21140,390,0,0.64,0.72,54201,0,-1,8,8,100,0,0,-42,-41
