Time since first transmission (s),RSSI (dB)
0.1053013801574707,-32.0
0.21096348762512207,-32.0
0.31624579429626465,-31.0
0.4181938171386719,-30.0
0.5214917659759521,-30.5
0.6264045238494873,-30.5
0.7302627563476562,-30.5
0.8343093395233154,-31.0
0.9382963180541992,-32.0
1.0441327095031738,-32.0
1.1477956771850586,-32.0
1.2501866817474365,-31.5
1.3540842533111572,-32.0
1.4564392566680908,-32.0
1.5602138042449951,-31.5
1.663329839706421,-30.0
1.767014503479004,-29.5
1.86799955368042,-30.0
2.076697587966919,-30.5
2.179705858230591,-31.0
2.2814059257507324,-30.5
2.3856430053710938,-31.0
2.488431215286255,-32.0
2.5942225456237793,-31.0
2.6989428997039795,-31.0
2.802180290222168,-31.0
2.9062509536743164,-30.5
3.010852575302124,-31.0
3.1140806674957275,-30.5
3.219017267227173,-30.5
3.3203558921813965,-30.5
3.4216971397399902,-30.5
3.5287716388702393,-30.0
3.6302356719970703,-30.5
3.734433650970459,-30.5
3.83829402923584,-30.5
3.9405410289764404,-31.0
4.043452978134155,-30.5
4.14789342880249,-31.0
4.250100612640381,-31.5
4.355726480484009,-32.0
4.459600925445557,-31.5
4.563947916030884,-31.5
4.668888330459595,-31.0
4.771568298339844,-31.0
4.876317501068115,-30.5
4.980450391769409,-30.0
5.086355209350586,-30.0
5.19241189956665,-30.0
5.398048400878906,-30.5
5.500938892364502,-30.0
5.604598760604858,-30.5
5.707961082458496,-30.5
5.811113595962524,-31.0
5.915571689605713,-31.0
6.018764019012451,-30.0
6.122797727584839,-31.0
6.225890159606934,-31.0
6.328012466430664,-30.5
6.431710720062256,-30.5
6.533405542373657,-30.5
6.638046741485596,-30.5
6.744269847869873,-30.0
6.846689462661743,-31.0
6.947009086608887,-30.5
7.048945188522339,-30.5
7.153027057647705,-30.5
7.256685733795166,-30.5
7.361985683441162,-30.5
7.468031167984009,-30.5
7.572088718414307,-31.5
7.6762449741363525,-31.5
7.783024311065674,-31.0
7.887195825576782,-31.0
7.993263483047485,-31.0
8.09828519821167,-30.5
8.2021803855896,-31.0
8.306231498718262,-30.5
8.409223794937134,-30.5
8.516929149627686,-31.0
8.618438005447388,-30.0
8.72420072555542,-30.5
8.828103065490723,-31.0
8.93195128440857,-30.5
9.035773277282715,-30.5
9.142899513244629,-30.5
9.244149684906006,-31.0
9.347488403320312,-30.5
9.452726125717163,-30.5
9.56098198890686,-30.5
9.663310527801514,-30.5
9.765809059143066,-30.5
9.868442058563232,-30.5
9.972403049468994,-31.0
10.077890157699585,-30.5
10.183179140090942,-30.5
10.284446239471436,-30.5
10.39020586013794,-30.5
10.493291139602661,-30.5
10.59472131729126,-31.0
10.697263479232788,-30.5
10.799395084381104,-31.0
10.901490926742554,-31.0
11.006752967834473,-31.0
11.110144853591919,-30.5
11.21371603012085,-31.0
11.31610369682312,-30.5
11.417168378829956,-31.0
11.52056074142456,-30.0
11.622675895690918,-31.0
11.726469278335571,-31.0
11.830249786376953,-30.5
11.934103965759277,-30.5
12.03830623626709,-31.0
12.142117738723755,-31.0
12.244378328323364,-30.5
12.348013877868652,-30.5
12.449222326278687,-30.5
