time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.6,0.62,-48,-48,0,34493,0,1,8,8,100,0,0
236,0.75,0.64,-48,-47,0,34501,-1,0,8,8,100,0,0
238,0.67,0.65,-45,-44,0,34509,-1,0,8,8,100,0,0
238,0.67,0.67,-49,-49,0,34517,0,0,8,8,100,0,0
236,0.64,0.68,-46,-46,0,34525,0,1,8,8,100,0,0
236,0.71,0.67,-48,-48,0,34533,-1,1,8,8,100,0,0
238,0.71,0.68,-45,-45,0,34541,-1,0,8,8,100,0,0
240,0.67,0.68,-47,-47,0,34549,1,0,8,8,100,0,0
234,0.6,0.67,-47,-47,0,34557,0,2,8,8,100,0,0
236,0.67,0.66,-47,-47,0,34565,0,-1,8,8,100,0,0
236,0.67,0.66,-49,-49,0,34573,-1,0,8,8,100,0,0
238,0.71,0.66,-45,-45,0,34581,0,1,8,8,100,0,0
238,0.67,0.68,-46,-47,0,34589,0,0,8,8,100,0,0
236,0.64,0.67,-45,-45,0,34597,0,0,8,8,100,0,0
238,0.67,0.67,-46,-46,0,34605,-1,1,8,7,100,0,0
236,0.75,0.68,-46,-46,0,34613,0,0,8,8,100,0,0
238,0.6,0.66,-46,-46,0,34621,0,1,8,8,100,0,0
234,0.64,0.66,-46,-46,0,34629,0,-1,8,8,100,0,0
238,0.64,0.66,-45,-45,0,34637,-1,1,8,8,100,0,0
238,0.71,0.65,-47,-47,0,34645,1,0,8,8,100,0,0
238,0.6,0.65,-45,-44,0,34653,0,1,8,8,100,0,0
238,0.64,0.65,-45,-45,0,34661,0,0,8,8,100,0,0
238,0.6,0.64,-45,-45,0,34669,0,0,8,8,100,0,0
238,0.67,0.63,-49,-49,0,34677,0,1,8,8,100,0,0
236,0.6,0.63,-49,-50,0,34685,0,0,8,8,100,0,0
236,0.56,0.61,-47,-47,0,34693,0,1,8,8,100,0,0
240,0.6,0.61,-50,-50,0,34701,0,0,8,8,100,0,0
234,0.6,0.59,-45,-45,0,34709,-1,0,8,8,100,0,0
238,0.6,0.59,-49,-49,0,34717,0,0,8,8,100,0,0
238,0.67,0.62,-46,-46,0,34725,-1,0,8,8,100,0,0
236,0.6,0.62,-48,-49,0,34733,0,1,8,8,100,0,0
236,0.64,0.63,-49,-48,0,34741,-1,0,8,8,100,0,0
236,0.67,0.65,-45,-44,0,34749,-1,1,8,8,100,0,0
238,0.6,0.63,-48,-48,0,34757,0,0,8,8,100,0,0
236,0.71,0.66,-50,-50,0,34765,-1,1,8,8,100,0,0
238,0.6,0.65,-46,-46,0,34773,-1,0,8,8,100,0,0
238,0.64,0.64,-47,-47,0,34781,0,0,8,8,100,0,0
234,0.64,0.65,-45,-45,0,34789,0,1,8,8,100,0,0
236,0.6,0.62,-46,-45,0,34797,0,0,8,8,100,0,0
240,0.64,0.63,-49,-49,0,34805,-1,1,8,8,100,0,0
236,0.67,0.64,-49,-49,0,34813,0,1,8,8,100,0,0
236,0.64,0.64,-45,-45,0,34821,0,1,8,8,100,0,0
236,0.6,0.64,-45,-45,0,34829,-1,1,8,8,100,0,0
240,0.64,0.64,-48,-48,0,34837,1,1,8,8,100,0,0
236,0.71,0.65,-46,-46,0,34845,-1,1,8,8,100,0,0
236,0.6,0.64,-50,-50,0,34853,-1,0,8,8,100,0,0
238,0.64,0.65,-45,-44,0,34861,-1,0,8,8,100,0,0
240,0.6,0.64,-46,-46,0,34869,1,1,8,8,100,0,0
238,0.6,0.61,-46,-46,0,34877,0,0,8,8,100,0,0
234,0.67,0.63,-45,-45,0,34885,-1,0,8,8,100,0,0
