time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.86,0.89,-44,-44,0,26667,0,0,9,9,100,0,0
238,0.78,0.86,-45,-45,0,26675,-1,0,9,9,100,0,0
236,0.78,0.83,-45,-45,0,26683,0,0,9,9,100,0,0
236,0.78,0.8,-46,-46,0,26691,1,0,9,9,100,0,0
236,0.86,0.8,-48,-49,0,26699,0,-1,9,9,100,0,0
238,0.82,0.81,-44,-44,0,26707,0,0,9,9,100,0,0
238,0.75,0.8,-46,-46,0,26715,1,0,9,9,100,0,0
236,0.78,0.8,-44,-44,0,26723,0,0,9,9,100,0,0
236,0.75,0.77,-45,-45,0,26731,-1,0,9,9,100,0,0
236,0.82,0.77,-45,-45,0,26739,0,0,9,9,100,0,0
236,0.86,0.8,-45,-45,0,26747,1,-1,9,9,100,0,0
236,0.82,0.81,-45,-45,0,26755,1,-1,9,9,100,0,0
236,0.75,0.81,-45,-45,0,26763,1,0,9,9,100,0,0
238,0.82,0.81,-45,-45,0,26771,-1,-1,9,9,100,0,0
236,0.82,0.8,-45,-45,0,26779,1,0,9,9,100,0,0
238,0.82,0.8,-44,-44,0,26787,0,0,9,9,100,0,0
238,0.78,0.81,-49,-50,0,26795,1,0,9,9,100,0,0
238,0.75,0.79,-46,-46,0,26803,1,0,9,9,100,0,0
236,0.82,0.79,-45,-45,0,26811,1,0,8,9,100,0,0
238,0.78,0.78,-45,-46,0,26819,0,0,9,9,100,0,0
234,0.86,0.8,-47,-47,0,26827,1,1,9,9,100,0,0
238,0.82,0.82,-45,-45,0,26835,0,-1,9,9,100,0,0
238,0.82,0.82,-45,-45,0,26843,0,-2,9,9,100,0,0
238,0.78,0.82,-45,-45,0,26851,0,-2,9,9,100,0,0
236,0.75,0.79,-45,-45,0,26859,0,0,9,9,100,0,0
236,0.75,0.77,-45,-45,0,26867,-1,0,9,9,100,0,0
236,0.75,0.76,-44,-44,0,26875,0,0,9,9,100,0,0
236,0.75,0.75,-45,-45,0,26883,1,1,9,9,100,0,0
236,0.78,0.76,-44,-44,0,26891,-1,0,9,9,100,0,0
236,0.86,0.78,-45,-45,0,26899,0,0,9,9,100,0,0
234,0.78,0.79,-45,-45,0,26907,0,-1,9,9,100,0,0
238,0.86,0.82,-50,-50,0,26915,0,1,8,9,100,0,0
238,0.75,0.81,-45,-45,0,26923,0,0,9,9,100,0,0
238,0.75,0.78,-46,-46,0,26931,1,1,8,9,100,0,0
236,0.86,0.8,-50,-51,0,26939,0,1,9,9,100,0,0
236,0.75,0.77,-45,-45,0,26947,0,0,9,9,100,0,0
236,0.71,0.77,-46,-46,0,26955,0,1,9,9,100,0,0
238,0.78,0.77,-47,-47,0,26963,0,-1,9,9,100,0,0
238,0.78,0.76,-44,-44,0,26971,1,0,9,9,100,0,0
238,0.75,0.76,-45,-45,0,26979,0,0,8,9,100,0,0
238,0.75,0.77,-45,-45,0,26987,0,0,9,9,100,0,0
238,0.78,0.77,-45,-45,0,26995,0,0,9,9,100,0,0
236,0.75,0.76,-45,-45,0,27003,1,0,8,9,100,0,0
236,0.75,0.76,-45,-45,0,27011,0,0,9,9,100,0,0
236,0.75,0.76,-45,-45,0,27019,0,-1,9,9,100,0,0
236,0.82,0.77,-45,-45,0,27027,1,1,8,9,100,0,0
238,0.82,0.78,-44,-44,0,27035,0,0,9,9,100,0,0
234,0.67,0.77,-45,-45,0,27043,0,1,9,9,100,0,0
236,0.78,0.77,-46,-46,0,27051,1,-1,9,9,100,0,0
238,0.82,0.77,-45,-45,0,27059,0,0,9,9,100,0,0
