time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.38,0.43,-47,-47,0,41938,0,0,8,8,100,0,0
234,0.45,0.42,-50,-50,0,41946,0,-1,8,8,100,0,0
236,0.42,0.42,-49,-49,0,41954,0,1,8,8,100,0,0
236,0.42,0.42,-47,-47,0,41962,0,0,8,8,100,0,0
238,0.45,0.44,-47,-47,0,41970,-1,0,8,8,100,0,0
236,0.49,0.45,-49,-49,0,41978,0,1,8,8,100,0,0
236,0.42,0.45,-46,-46,0,41986,0,1,8,8,100,0,0
238,0.42,0.45,-47,-47,0,41994,-1,1,8,8,100,0,0
236,0.49,0.45,-48,-49,0,42002,0,0,8,8,100,0,0
236,0.45,0.45,-47,-47,0,42010,0,0,8,8,100,0,0
236,0.38,0.44,-48,-48,0,42018,0,1,8,8,100,0,0
236,0.45,0.45,-50,-50,0,42026,-1,0,8,8,100,0,0
238,0.42,0.43,-48,-49,0,42034,0,-1,8,8,100,0,0
236,0.42,0.42,-50,-50,0,42042,0,0,8,8,100,0,0
236,0.38,0.42,-48,-47,0,42050,1,0,8,8,100,0,0
236,0.38,0.4,-47,-47,0,42058,0,0,8,8,100,0,0
238,0.34,0.38,-47,-47,0,42066,0,1,8,8,100,0,0
236,0.45,0.39,-49,-50,0,42074,0,0,8,8,100,0,0
238,0.42,0.4,-49,-50,0,42082,0,0,8,8,100,0,0
236,0.38,0.4,-48,-49,0,42090,0,0,8,8,100,0,0
236,0.34,0.4,-48,-48,0,42098,0,1,8,8,100,0,0
238,0.42,0.39,-47,-47,0,42106,0,0,8,8,100,0,0
238,0.38,0.38,-48,-48,0,42114,0,-1,8,8,100,0,0
236,0.42,0.39,-47,-47,0,42122,0,0,8,8,100,0,0
236,0.42,0.41,-47,-47,0,42130,0,0,8,8,100,0,0
236,0.42,0.41,-48,-48,0,42138,-1,0,8,8,100,0,0
236,0.38,0.41,-49,-49,0,42146,1,-1,8,8,100,0,0
236,0.34,0.39,-48,-48,0,42154,1,0,8,8,100,0,0
238,0.42,0.39,-47,-47,0,42162,0,0,8,8,100,0,0
236,0.45,0.4,-47,-47,0,42170,0,1,8,8,100,0,0
238,0.49,0.43,-47,-47,0,42178,0,0,8,8,100,0,0
236,0.45,0.45,-48,-47,0,42186,-1,0,8,8,100,0,0
238,0.45,0.46,-49,-50,0,42194,0,0,8,8,100,0,0
236,0.45,0.46,-48,-48,0,42202,-1,-1,8,8,100,0,0
238,0.34,0.43,-47,-47,0,42210,0,1,8,8,100,0,0
234,0.38,0.41,-47,-47,0,42218,-1,0,8,8,100,0,0
236,0.42,0.4,-47,-47,0,42226,0,0,8,8,100,0,0
236,0.42,0.39,-47,-47,0,42234,0,1,8,8,100,0,0
238,0.38,0.4,-47,-47,0,42242,0,-1,8,8,100,0,0
238,0.49,0.43,-49,-50,0,42250,0,1,8,8,100,0,0
238,0.42,0.43,-49,-49,0,42258,-1,0,8,8,100,0,0
238,0.38,0.42,-47,-47,0,42266,1,0,8,8,100,0,0
240,0.45,0.44,-47,-47,0,42274,0,1,8,8,100,0,0
234,0.42,0.42,-49,-50,0,42282,0,1,8,8,100,0,0
238,0.38,0.41,-50,-50,0,42290,0,0,8,8,100,0,0
234,0.45,0.43,-49,-49,0,42298,0,-1,8,8,100,0,0
236,0.42,0.42,-48,-48,0,42306,0,0,8,8,100,0,0
236,0.49,0.44,-50,-50,0,42314,0,-1,8,8,100,0,0
238,0.34,0.43,-47,-47,0,42322,1,0,8,8,100,0,0
238,0.45,0.43,-48,-49,0,42330,0,0,8,7,100,0,0
