time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
240,0.89,0.89,-44,-44,0,29226,0,0,9,9,100,0,0
236,0.93,0.9,-44,-44,0,29234,0,0,9,9,100,0,0
236,0.93,0.9,-44,-44,0,29242,-1,0,9,9,100,0,0
236,0.89,0.91,-45,-45,0,29250,0,0,9,9,100,0,0
236,0.89,0.91,-45,-45,0,29258,0,0,9,9,100,0,0
236,0.89,0.9,-47,-47,0,29266,1,0,9,9,100,0,0
238,0.86,0.88,-45,-45,0,29274,1,1,9,9,100,0,0
236,0.93,0.89,-44,-44,0,29282,0,0,9,9,100,0,0
236,0.93,0.9,-44,-44,0,29290,0,1,9,9,100,0,0
238,1.0,0.93,-45,-45,0,29298,0,-1,9,9,100,0,0
238,1.0,0.97,-45,-45,0,29306,0,0,9,9,100,0,0
236,0.89,0.96,-46,-47,0,29314,0,1,9,9,100,0,0
238,0.97,0.97,-45,-45,0,29322,-1,0,9,9,100,0,0
238,0.86,0.93,-44,-44,0,29330,0,0,9,9,100,0,0
238,0.89,0.9,-44,-44,0,29338,0,0,9,9,100,0,0
236,0.86,0.89,-44,-44,0,29346,0,1,9,9,100,0,0
238,0.93,0.88,-47,-47,0,29354,0,0,9,9,100,0,0
236,0.93,0.9,-46,-46,0,29362,-1,0,9,9,100,0,0
236,0.93,0.91,-44,-44,0,29370,1,0,9,9,100,0,0
236,0.93,0.93,-47,-47,0,29378,1,0,9,9,100,0,0
238,0.89,0.92,-46,-46,0,29386,1,0,9,9,100,0,0
234,0.97,0.93,-44,-45,0,29394,0,1,9,9,100,0,0
238,0.93,0.93,-44,-44,0,29402,0,0,9,9,100,0,0
236,0.86,0.91,-44,-44,0,29410,0,1,9,9,100,0,0
238,0.86,0.9,-45,-45,0,29418,0,1,9,9,100,0,0
236,0.89,0.88,-46,-46,0,29426,0,1,9,9,100,0,0
236,0.89,0.88,-46,-46,0,29434,0,0,9,9,100,0,0
236,0.89,0.88,-45,-44,0,29442,0,0,9,9,100,0,0
236,1.0,0.92,-44,-44,0,29450,0,1,9,9,100,0,0
236,0.93,0.93,-47,-47,0,29458,1,1,9,9,100,0,0
236,0.97,0.95,-44,-44,0,29466,0,0,9,9,100,0,0
236,1.04,0.99,-44,-44,0,29474,0,0,9,9,100,0,0
238,0.97,0.98,-46,-46,0,29482,0,0,9,9,100,0,0
236,0.89,0.97,-45,-45,0,29490,0,1,9,9,100,0,0
238,0.86,0.94,-44,-44,0,29498,0,1,9,9,100,0,0
236,0.89,0.9,-44,-44,0,29506,-1,2,9,9,100,0,0
236,0.89,0.88,-44,-44,0,29514,0,2,9,9,100,0,0
236,0.97,0.9,-45,-45,0,29522,-1,0,9,9,100,0,0
238,0.97,0.93,-47,-47,0,29530,-1,1,9,9,100,0,0
238,1.0,0.96,-45,-45,0,29538,-1,1,9,9,100,0,0
236,0.93,0.97,-46,-46,0,29546,-1,0,9,9,100,0,0
234,0.93,0.96,-46,-47,0,29554,0,0,9,9,100,0,0
236,0.93,0.95,-44,-44,0,29562,0,1,9,9,100,0,0
236,0.97,0.94,-44,-44,0,29570,0,0,9,9,100,0,0
236,0.89,0.93,-45,-44,0,29578,-1,0,9,9,100,0,0
236,0.93,0.93,-43,-43,0,29586,-1,0,9,9,100,0,0
236,0.97,0.94,-44,-44,0,29594,-1,1,9,9,100,0,0
236,0.93,0.93,-46,-46,0,29602,0,0,9,9,100,0,0
236,0.97,0.95,-44,-44,0,29610,-1,0,9,9,100,0,0
236,0.97,0.96,-44,-44,0,29618,0,1,9,9,100,0,0
