time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.67,0.68,-52,-53,0,23050,0,1,6,6,100,0,0
236,0.75,0.7,-50,-51,0,23058,-1,0,6,6,100,0,0
234,0.78,0.72,-50,-51,0,23066,0,1,6,6,100,0,0
238,0.82,0.76,-47,-47,0,23074,-1,1,6,6,100,0,0
238,0.71,0.77,-57,-57,0,23082,0,1,6,6,100,0,0
236,0.64,0.74,-50,-50,0,23090,-1,1,6,6,100,0,0
234,0.64,0.7,-50,-50,0,23098,0,0,6,6,100,0,0
236,0.75,0.68,-50,-51,0,23106,-1,1,6,6,100,0,0
236,0.71,0.68,-51,-51,0,23114,-1,0,6,6,100,0,0
236,0.75,0.71,-57,-57,0,23122,0,1,6,7,100,0,0
236,0.71,0.73,-47,-47,0,23130,0,1,6,6,100,0,0
236,0.78,0.74,-51,-51,0,23138,-1,1,6,6,100,0,0
236,0.71,0.74,-51,-52,0,23146,0,0,6,6,100,0,0
238,0.75,0.74,-50,-50,0,23154,-1,0,6,6,100,0,0
236,0.71,0.74,-51,-51,0,23162,0,0,6,6,100,0,0
236,0.67,0.71,-51,-51,0,23170,0,1,6,7,100,0,0
238,0.75,0.72,-49,-50,0,23178,0,2,6,6,100,0,0
236,0.78,0.73,-50,-51,0,23186,0,2,6,6,100,0,0
236,0.78,0.75,-49,-50,0,23194,-1,1,6,6,100,0,0
236,0.78,0.77,-47,-47,0,23202,-1,1,6,6,100,0,0
238,0.71,0.77,-52,-53,0,23210,0,1,6,6,100,0,0
236,0.78,0.77,-51,-52,0,23218,0,1,6,6,100,0,0
238,0.64,0.73,-49,-50,0,23226,0,0,6,7,100,0,0
236,0.67,0.7,-50,-51,0,23234,0,0,6,7,100,0,0
236,0.67,0.69,-46,-46,0,23242,0,0,6,6,100,0,0
240,0.71,0.67,-57,-57,0,23250,-1,1,6,6,100,0,0
238,0.71,0.69,-47,-47,0,23258,-1,1,6,6,100,0,0
234,0.75,0.71,-51,-51,0,23266,0,1,6,7,100,0,0
238,0.64,0.7,-50,-51,0,23274,0,0,6,6,100,0,0
238,0.82,0.73,-51,-51,0,23282,0,1,6,6,100,0,0
236,0.71,0.73,-53,-53,0,23290,-1,1,6,6,100,0,0
238,0.78,0.74,-47,-47,0,23298,-1,1,6,6,100,0,0
234,0.78,0.77,-49,-50,0,23306,-1,0,6,7,100,0,0
238,0.75,0.76,-50,-50,0,23314,0,1,6,7,100,0,0
238,0.75,0.77,-49,-50,0,23322,0,1,6,7,100,0,0
236,0.75,0.76,-51,-51,0,23330,-1,0,6,7,100,0,0
236,0.71,0.74,-50,-51,0,23338,0,0,6,7,100,0,0
236,0.71,0.73,-51,-52,0,23346,-1,1,6,7,100,0,0
236,0.75,0.73,-50,-51,0,23354,-1,-1,6,6,100,0,0
234,0.75,0.73,-50,-51,0,23362,0,1,6,6,100,0,0
238,0.71,0.73,-51,-52,0,23370,-1,1,6,6,100,0,0
238,0.75,0.74,-50,-50,0,23378,-1,1,6,6,100,0,0
236,0.75,0.74,-50,-51,0,23386,-1,0,6,6,100,0,0
236,0.75,0.74,-50,-51,0,23394,-1,1,6,6,100,0,0
236,0.75,0.75,-51,-51,0,23402,0,0,6,6,100,0,0
234,0.75,0.75,-50,-50,0,23410,-1,1,6,6,100,0,0
240,0.75,0.75,-47,-47,0,23418,-1,1,6,6,100,0,0
238,0.78,0.76,-52,-52,0,23426,-1,1,6,7,100,0,0
234,0.78,0.77,-50,-50,0,23434,0,0,6,6,100,0,0
240,0.75,0.77,-57,-57,0,23442,0,0,6,6,100,0,0
