time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.97,0.99,-48,-47,0,38240,-1,0,8,8,100,0,0
236,0.93,0.97,-45,-45,0,38248,0,1,8,8,100,0,0
234,0.97,0.96,-45,-45,0,38256,0,0,8,8,100,0,0
238,0.93,0.95,-45,-45,0,38264,-1,0,8,8,100,0,0
238,1.0,0.96,-46,-45,0,38272,0,0,8,8,100,0,0
238,0.93,0.96,-50,-50,0,38280,0,2,8,8,100,0,0
238,0.97,0.96,-46,-46,0,38288,0,0,8,8,100,0,0
236,0.97,0.97,-46,-46,0,38296,1,-1,8,8,100,0,0
236,1.0,0.97,-46,-46,0,38304,0,0,8,8,100,0,0
238,1.0,0.99,-46,-46,0,38312,-1,0,8,8,100,0,0
236,0.89,0.97,-50,-50,0,38320,-1,0,8,8,100,0,0
236,1.0,0.98,-46,-46,0,38328,0,0,8,8,100,0,0
236,1.04,0.99,-48,-49,0,38336,-1,1,8,8,100,0,0
240,0.93,0.97,-50,-50,0,38344,-1,0,8,8,100,0,0
234,0.93,0.98,-47,-46,0,38352,0,1,8,8,100,0,0
238,0.97,0.97,-46,-46,0,38360,1,0,8,8,100,0,0
236,0.89,0.93,-45,-45,0,38368,0,-1,8,8,100,0,0
238,0.86,0.91,-46,-46,0,38376,0,0,8,8,100,0,0
234,0.89,0.9,-45,-45,0,38384,1,1,8,8,100,0,0
236,1.0,0.91,-45,-45,0,38392,-1,0,8,8,100,0,0
240,1.0,0.94,-48,-48,0,38400,1,1,8,8,100,0,0
234,0.97,0.97,-45,-45,0,38408,1,1,8,8,100,0,0
207,1.0,0.99,-46,-46,0,38415,0,0,8,8,100,0,0
236,1.04,1.0,-49,-49,0,38423,1,0,8,8,100,0,0
236,1.08,1.02,-47,-47,0,38431,0,0,8,8,100,0,0
236,1.0,1.03,-46,-46,0,38439,1,0,8,8,100,0,0
238,1.04,1.04,-46,-46,0,38447,0,0,8,8,100,0,0
238,1.0,1.03,-45,-45,0,38455,-1,0,8,7,100,0,0
238,1.08,1.03,-49,-50,0,38463,0,0,8,8,100,0,0
238,1.0,1.03,-48,-47,0,38471,0,0,8,8,100,0,0
238,1.04,1.03,-48,-48,0,38479,1,-1,8,8,100,0,0
236,1.0,1.03,-48,-47,0,38487,0,-1,8,8,100,0,0
240,0.97,1.0,-45,-45,0,38495,0,-1,8,8,100,0,0
234,0.97,0.99,-45,-45,0,38503,-1,0,8,8,100,0,0
238,0.93,0.97,-47,-47,0,38511,0,1,8,8,100,0,0
238,1.0,0.97,-45,-45,0,38519,0,1,8,8,100,0,0
238,0.93,0.96,-47,-47,0,38527,1,0,8,8,100,0,0
236,0.97,0.96,-46,-46,0,38535,-1,-1,8,8,100,0,0
238,0.97,0.97,-46,-46,0,38543,0,0,8,8,100,0,0
240,0.89,0.94,-47,-47,0,38551,0,1,8,8,100,0,0
234,1.0,0.96,-45,-45,0,38559,0,0,8,8,100,0,0
236,1.04,0.98,-46,-45,0,38567,-1,-1,8,8,100,0,0
236,1.04,0.99,-46,-46,0,38575,-1,1,8,8,100,0,0
238,1.08,1.04,-49,-50,0,38583,0,1,8,8,100,0,0
238,1.0,1.04,-45,-45,0,38591,0,0,8,8,100,0,0
236,0.97,1.02,-45,-45,0,38599,0,0,8,8,100,0,0
236,0.93,0.99,-50,-51,0,38607,0,0,8,8,100,0,0
238,0.93,0.96,-46,-46,0,38615,1,1,8,8,100,0,0
238,1.0,0.96,-46,-46,0,38623,0,0,8,8,100,0,0
236,0.89,0.94,-46,-45,0,38631,0,1,8,8,100,0,0
