time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.6,0.69,-53,-53,0,35829,1,0,8,8,100,0,0
238,0.64,0.67,-50,-50,0,35837,1,0,8,8,100,0,0
238,0.75,0.66,-52,-52,0,35845,0,1,8,8,100,0,0
238,0.67,0.66,-51,-51,0,35853,0,-1,8,8,100,0,0
236,0.67,0.68,-51,-52,0,35861,-1,1,8,8,100,0,0
238,0.64,0.68,-49,-50,0,35869,0,0,8,8,100,0,0
236,0.67,0.66,-49,-50,0,35877,-1,0,8,8,100,0,0
236,0.6,0.65,-50,-51,0,35885,0,1,8,8,100,0,0
236,0.64,0.64,-52,-52,0,35893,0,1,8,8,100,0,0
238,0.67,0.65,-50,-50,0,35901,0,1,8,8,100,0,0
238,0.67,0.65,-53,-53,0,35909,0,0,8,8,100,0,0
238,0.6,0.65,-49,-50,0,35917,0,1,8,8,100,0,0
236,0.64,0.65,-50,-50,0,35925,-1,-1,8,8,100,0,0
238,0.71,0.66,-49,-49,0,35933,-1,0,8,8,100,0,0
234,0.71,0.66,-51,-51,0,35941,1,0,8,8,100,0,0
236,0.67,0.68,-51,-51,0,35949,0,1,8,8,100,0,0
236,0.64,0.68,-52,-53,0,35957,-1,0,8,8,100,0,0
236,0.6,0.66,-53,-53,0,35965,0,1,8,8,100,0,0
236,0.56,0.62,-52,-53,0,35973,0,0,8,8,100,0,0
238,0.6,0.6,-48,-47,0,35981,0,1,8,8,100,0,0
236,0.67,0.61,-49,-49,0,35989,0,0,8,8,100,0,0
238,0.67,0.63,-52,-52,0,35997,0,1,8,8,100,0,0
238,0.64,0.65,-53,-53,0,36005,0,-1,8,8,100,0,0
236,0.64,0.66,-47,-47,0,36013,0,0,8,8,100,0,0
236,0.64,0.65,-49,-50,0,36021,0,1,8,8,100,0,0
238,0.67,0.65,-50,-50,0,36029,0,0,8,8,100,0,0
236,0.64,0.65,-52,-52,0,36037,0,1,8,8,100,0,0
238,0.67,0.66,-48,-49,0,36045,1,0,8,8,100,0,0
236,0.67,0.66,-49,-49,0,36053,-1,0,8,8,100,0,0
240,0.71,0.67,-51,-51,0,36061,0,0,8,8,100,0,0
234,0.75,0.7,-50,-51,0,36069,-1,0,8,8,100,0,0
236,0.71,0.71,-49,-49,0,36077,0,0,8,8,100,0,0
236,0.71,0.72,-50,-50,0,36085,-1,0,8,8,100,0,0
238,0.67,0.71,-50,-50,0,36093,0,1,8,8,100,0,0
236,0.67,0.69,-48,-48,0,36101,0,1,8,8,100,0,0
238,0.75,0.7,-48,-48,0,36109,0,1,8,8,100,0,0
238,0.71,0.7,-52,-52,0,36117,0,0,8,8,100,0,0
238,0.75,0.72,-51,-52,0,36125,0,-1,8,8,100,0,0
238,0.78,0.75,-50,-50,0,36133,1,0,8,8,100,0,0
238,0.71,0.74,-50,-50,0,36141,1,0,8,8,100,0,0
236,0.71,0.74,-49,-49,0,36149,1,0,8,8,100,0,0
236,0.67,0.72,-50,-50,0,36157,-1,0,8,8,100,0,0
236,0.71,0.7,-48,-48,0,36165,0,1,8,8,100,0,0
238,0.64,0.68,-48,-47,0,36173,1,0,8,8,100,0,0
236,0.75,0.69,-51,-51,0,36181,-1,1,8,8,100,0,0
238,0.64,0.68,-48,-48,0,36189,-1,0,8,8,100,0,0
236,0.71,0.68,-52,-52,0,36197,0,1,8,8,100,0,0
236,0.64,0.68,-52,-52,0,36205,0,0,8,8,100,0,0
236,0.75,0.68,-49,-50,0,36213,-1,0,8,8,100,0,0
238,0.71,0.7,-48,-48,0,36221,0,1,8,8,100,0,0
