time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,0.89,0.85,-47,-47,0,33296,1,-1,8,9,100,0,0
238,0.93,0.88,-44,-44,0,33304,0,-1,8,9,100,0,0
238,0.86,0.88,-44,-43,0,33312,-1,-1,8,9,100,0,0
234,0.82,0.88,-45,-45,0,33320,0,1,8,9,100,0,0
236,0.82,0.86,-45,-45,0,33328,0,0,8,9,100,0,0
236,0.82,0.83,-44,-44,0,33336,-1,0,8,9,100,0,0
238,0.89,0.84,-45,-45,0,33344,-1,0,8,9,100,0,0
234,0.86,0.85,-46,-46,0,33352,1,0,8,9,100,0,0
236,0.78,0.84,-45,-45,0,33360,1,1,8,9,100,0,0
238,0.89,0.86,-44,-44,0,33368,-1,-1,8,9,100,0,0
238,0.82,0.84,-45,-45,0,33376,-1,0,8,9,100,0,0
238,0.82,0.83,-45,-45,0,33384,-1,1,8,8,100,0,0
236,0.78,0.83,-45,-45,0,33392,-1,1,8,9,100,0,0
238,0.78,0.8,-46,-46,0,33400,0,1,8,9,100,0,0
236,0.86,0.81,-44,-44,0,33408,0,0,8,9,100,0,0
236,0.89,0.83,-46,-46,0,33416,-1,0,8,9,100,0,0
207,0.93,0.87,-45,-45,0,33423,0,1,8,9,100,0,0
236,0.97,0.91,-44,-44,0,33431,-1,0,8,9,100,0,0
236,0.89,0.92,-45,-45,0,33439,0,0,8,9,100,0,0
236,0.97,0.94,-45,-45,0,33447,-1,1,8,9,100,0,0
236,0.93,0.94,-46,-46,0,33455,0,0,8,9,100,0,0
236,0.86,0.91,-45,-44,0,33463,0,2,8,9,100,0,0
208,0.86,0.9,-44,-44,0,33470,-1,1,8,8,100,0,0
234,0.82,0.87,-46,-46,0,33478,0,1,8,9,100,0,0
236,0.86,0.85,-44,-43,0,33486,1,0,8,9,100,0,0
236,0.89,0.86,-45,-45,0,33494,0,0,8,9,100,0,0
238,0.86,0.86,-44,-44,0,33502,-1,1,8,9,100,0,0
236,0.78,0.85,-46,-46,0,33510,0,1,8,9,100,0,0
240,0.93,0.87,-47,-47,0,33518,-1,0,8,9,100,0,0
240,0.89,0.87,-45,-45,0,33534,-1,2,8,9,100,0,0
238,0.82,0.88,-45,-44,0,33542,0,0,8,9,100,0,0
236,0.93,0.88,-45,-45,0,33550,0,0,8,9,100,0,0
236,0.82,0.87,-47,-47,0,33558,0,1,8,8,100,0,0
240,0.82,0.85,-44,-44,0,33566,0,0,8,9,100,0,0
236,0.86,0.86,-47,-47,0,33574,1,1,8,9,100,0,0
234,0.86,0.84,-45,-45,0,33582,1,0,8,9,100,0,0
238,0.89,0.86,-45,-44,0,33590,0,0,8,9,100,0,0
208,0.89,0.88,-45,-45,0,33597,0,0,8,9,100,0,0
236,0.89,0.88,-45,-44,0,33605,0,0,8,9,100,0,0
236,0.86,0.88,-45,-45,0,33613,0,1,8,9,100,0,0
236,0.86,0.88,-45,-45,0,33621,0,0,8,9,100,0,0
238,0.86,0.87,-45,-45,0,33629,-1,0,8,9,100,0,0
238,0.86,0.86,-45,-45,0,33637,0,0,8,9,100,0,0
234,0.93,0.88,-45,-45,0,33645,-1,0,8,9,100,0,0
238,0.86,0.88,-44,-44,0,33653,-1,1,8,9,100,0,0
240,0.89,0.88,-44,-43,0,33661,0,0,8,9,100,0,0
236,0.86,0.88,-45,-45,0,33669,-1,0,8,9,100,0,0
236,0.82,0.86,-45,-45,0,33677,0,0,8,9,100,0,0
236,0.82,0.85,-45,-45,0,33685,-1,1,8,9,100,0,0
234,0.75,0.81,-45,-44,0,33693,0,1,8,9,100,0,0
