time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,0.89,0.95,-43,-42,0,32192,1,0,9,9,100,0,0
236,1.0,0.96,-45,-45,0,32200,-1,0,9,9,100,0,0
236,0.97,0.96,-43,-43,0,32208,0,0,9,9,100,0,0
236,0.97,0.96,-43,-43,0,32216,0,0,9,9,100,0,0
236,0.89,0.96,-45,-45,0,32224,1,0,9,9,100,0,0
238,0.93,0.94,-45,-45,0,32232,1,0,9,9,100,0,0
234,0.86,0.91,-45,-45,0,32240,0,1,9,9,100,0,0
236,0.89,0.89,-45,-45,0,32248,0,2,9,9,100,0,0
236,1.0,0.92,-45,-45,0,32256,0,1,9,9,100,0,0
236,0.97,0.93,-43,-42,0,32264,0,0,9,9,100,0,0
236,0.97,0.96,-44,-44,0,32272,0,0,9,9,100,0,0
236,0.97,0.98,-45,-44,0,32280,-1,0,9,9,100,0,0
236,0.97,0.97,-45,-44,0,32288,0,-1,9,9,100,0,0
238,0.89,0.95,-42,-42,0,32296,1,1,9,9,100,0,0
238,0.97,0.95,-42,-42,0,32304,-1,0,9,9,100,0,0
238,0.93,0.94,-43,-43,0,32312,-1,0,9,9,100,0,0
236,0.89,0.92,-45,-45,0,32320,1,-1,9,9,100,0,0
236,0.86,0.91,-45,-45,0,32328,0,-1,9,9,100,0,0
236,0.86,0.88,-46,-46,0,32336,0,1,9,9,100,0,0
236,0.89,0.88,-44,-43,0,32344,-1,0,9,9,100,0,0
236,0.86,0.87,-43,-42,0,32352,1,0,9,9,100,0,0
238,0.82,0.86,-42,-42,0,32360,0,1,9,9,100,0,0
238,0.89,0.87,-43,-43,0,32368,0,0,9,9,100,0,0
236,0.86,0.86,-45,-45,0,32376,0,0,9,9,100,0,0
240,0.86,0.86,-43,-43,0,32384,0,0,9,9,100,0,0
234,0.89,0.88,-45,-45,0,32392,1,1,9,9,100,0,0
236,0.82,0.86,-43,-42,0,32400,-1,1,9,9,100,0,0
236,0.89,0.87,-44,-43,0,32408,0,1,9,9,100,0,0
236,0.82,0.86,-43,-43,0,32416,0,0,9,9,100,0,0
238,0.89,0.86,-44,-43,0,32424,0,0,9,9,100,0,0
234,0.89,0.88,-44,-44,0,32432,1,0,9,9,100,0,0
238,0.78,0.85,-45,-45,0,32440,0,1,9,9,100,0,0
236,0.86,0.86,-44,-43,0,32448,0,0,9,9,100,0,0
236,0.86,0.85,-45,-45,0,32456,0,0,9,9,100,0,0
236,0.89,0.85,-46,-45,0,32464,-1,-1,9,9,100,0,0
238,0.93,0.88,-45,-45,0,32472,0,0,9,9,100,0,0
236,0.82,0.88,-46,-46,0,32480,0,1,9,9,100,0,0
238,0.86,0.88,-44,-43,0,32488,0,0,9,9,100,0,0
236,0.89,0.88,-43,-42,0,32496,-1,0,9,9,100,0,0
236,0.82,0.85,-43,-43,0,32504,-1,0,9,9,100,0,0
236,0.86,0.86,-43,-42,0,32512,-1,1,9,9,100,0,0
236,0.89,0.87,-46,-46,0,32520,-1,0,9,9,100,0,0
236,0.89,0.87,-43,-42,0,32528,0,-1,9,9,100,0,0
236,0.86,0.88,-45,-45,0,32536,0,0,9,9,100,0,0
238,0.93,0.89,-43,-43,0,32544,0,0,9,9,100,0,0
234,0.78,0.87,-45,-45,0,32552,0,1,9,9,100,0,0
234,0.86,0.86,-46,-46,0,32560,0,0,9,9,100,0,0
238,0.82,0.85,-45,-45,0,32568,-1,0,9,9,100,0,0
236,0.89,0.84,-44,-44,0,32576,1,1,9,9,100,0,0
236,0.86,0.86,-43,-43,0,32584,1,0,9,9,100,0,0
