time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,1.04,1.04,-40,-39,0,40841,-1,0,9,9,100,0,0
238,0.97,1.04,-40,-40,0,40849,1,1,9,9,100,0,0
236,1.04,1.02,-40,-39,0,40857,1,0,9,9,100,0,0
236,1.08,1.03,-40,-39,0,40865,-1,0,9,9,100,0,0
236,1.04,1.03,-39,-39,0,40873,0,-1,9,9,100,0,0
238,0.97,1.03,-40,-40,0,40881,1,-1,9,9,100,0,0
238,1.0,1.02,-40,-39,0,40889,0,0,9,9,100,0,0
238,0.93,0.99,-40,-40,0,40897,1,0,9,9,100,0,0
236,0.93,0.96,-40,-39,0,40905,1,0,9,9,100,0,0
236,0.93,0.95,-40,-40,0,40913,1,0,9,9,100,0,0
236,1.04,0.96,-40,-40,0,40921,0,0,9,9,100,0,0
236,0.93,0.96,-40,-39,0,40929,0,0,9,9,100,0,0
238,1.04,0.99,-39,-39,0,40937,0,0,9,9,100,0,0
234,0.97,0.99,-40,-40,0,40945,1,0,9,9,100,0,0
238,0.97,0.98,-40,-39,0,40953,0,0,9,9,100,0,0
238,1.0,0.99,-40,-40,0,40961,0,0,9,9,100,0,0
236,1.04,0.99,-39,-39,0,40969,0,0,9,9,100,0,0
236,0.97,0.99,-40,-39,0,40977,0,1,9,9,100,0,0
236,0.93,0.99,-39,-39,0,40985,1,1,9,9,100,0,0
238,1.0,0.99,-39,-39,0,40993,1,0,9,9,100,0,0
236,1.0,0.98,-40,-40,0,41001,1,1,9,9,100,0,0
238,1.08,1.0,-39,-39,0,41009,0,0,9,9,100,0,0
234,1.0,1.02,-39,-39,0,41017,0,0,9,9,100,0,0
238,1.04,1.03,-39,-39,0,41025,0,-1,9,9,100,0,0
236,0.97,1.02,-40,-39,0,41033,0,0,9,9,100,0,0
236,1.0,1.0,-40,-39,0,41041,0,0,9,9,100,0,0
236,1.0,1.0,-40,-40,0,41049,0,0,9,9,100,0,0
236,1.0,0.99,-40,-40,0,41057,1,-1,9,9,100,0,0
236,1.0,1.0,-39,-39,0,41065,0,0,9,9,100,0,0
236,1.0,1.0,-39,-39,0,41073,0,0,9,9,100,0,0
236,1.11,1.03,-40,-39,0,41081,0,1,9,9,100,0,0
238,1.04,1.04,-39,-39,0,41089,0,0,9,9,100,0,0
236,1.0,1.04,-40,-39,0,41097,1,0,9,9,100,0,0
236,1.0,1.04,-40,-40,0,41105,0,0,9,9,100,0,0
236,1.0,1.01,-40,-39,0,41113,1,1,9,9,100,0,0
238,1.04,1.01,-40,-40,0,41121,-1,-1,9,9,100,0,0
234,1.0,1.01,-39,-39,0,41129,1,0,9,9,100,0,0
238,1.04,1.02,-39,-39,0,41137,0,0,9,9,100,0,0
236,1.0,1.02,-39,-39,0,41145,0,1,9,9,100,0,0
238,1.04,1.02,-40,-40,0,41153,0,0,9,9,100,0,0
236,1.08,1.04,-39,-39,0,41161,0,0,9,9,100,0,0
238,1.04,1.04,-39,-39,0,41169,0,0,9,9,100,0,0
234,1.04,1.05,-39,-39,0,41177,0,-1,9,9,100,0,0
240,0.97,1.03,-40,-40,0,41185,1,1,9,9,100,0,0
234,1.0,1.01,-40,-40,0,41193,1,0,9,9,100,0,0
238,1.0,1.0,-40,-40,0,41201,0,0,9,9,100,0,0
238,1.0,0.99,-40,-40,0,41209,-1,0,9,9,100,0,0
240,1.0,1.0,-40,-39,0,41217,0,0,9,9,100,0,0
234,1.04,1.01,-40,-39,0,41225,-1,0,9,9,100,0,0
238,1.0,1.01,-40,-39,0,41233,-1,-1,9,9,100,0,0
