time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
236,1.0,0.99,-50,-50,0,25674,0,0,7,7,100,0,0
238,1.0,0.99,-45,-45,0,25682,-1,1,7,7,100,0,0
236,0.93,0.98,-45,-45,0,25690,0,0,7,7,100,0,0
236,0.86,0.95,-45,-45,0,25698,0,1,7,7,100,0,0
236,0.93,0.93,-47,-47,0,25706,0,1,7,7,100,0,0
236,0.97,0.92,-45,-45,0,25714,0,1,7,7,100,0,0
240,0.89,0.91,-46,-46,0,25722,-1,0,7,7,100,0,0
236,0.89,0.92,-45,-45,0,25730,0,0,7,7,100,0,0
236,0.93,0.92,-45,-45,0,25738,-1,1,7,7,100,0,0
236,0.97,0.92,-46,-46,0,25746,0,0,7,7,100,0,0
236,0.86,0.91,-45,-45,0,25754,0,1,7,7,100,0,0
236,0.89,0.91,-45,-46,0,25762,-1,1,7,7,100,0,0
236,0.86,0.89,-47,-47,0,25770,0,0,7,7,100,0,0
236,0.97,0.89,-47,-47,0,25778,-1,0,7,7,100,0,0
236,0.89,0.9,-50,-50,0,25786,0,0,7,7,100,0,0
238,0.89,0.9,-47,-47,0,25794,-1,0,7,7,100,0,0
236,0.97,0.93,-47,-48,0,25802,0,0,7,7,100,0,0
238,0.86,0.9,-46,-46,0,25810,0,1,7,7,100,0,0
236,1.0,0.93,-45,-45,0,25818,0,1,7,7,100,0,0
236,0.89,0.93,-46,-46,0,25826,0,0,7,7,100,0,0
236,0.93,0.92,-46,-46,0,25834,0,0,7,7,100,0,0
236,0.97,0.95,-46,-46,0,25842,-1,1,7,7,100,0,0
236,0.97,0.94,-47,-47,0,25850,0,1,7,7,100,0,0
238,0.93,0.95,-45,-45,0,25858,-1,0,7,7,100,0,0
236,0.89,0.94,-45,-45,0,25866,0,1,7,7,100,0,0
236,1.0,0.95,-50,-50,0,25874,0,0,7,7,100,0,0
234,0.97,0.95,-50,-50,0,25882,0,1,7,7,100,0,0
240,0.93,0.95,-45,-45,0,25890,-1,0,7,7,100,0,0
236,0.93,0.96,-45,-45,0,25898,-1,0,7,7,100,0,0
236,0.93,0.94,-45,-45,0,25906,0,0,7,7,100,0,0
236,0.89,0.92,-45,-45,0,25914,0,0,7,7,100,0,0
236,0.93,0.92,-47,-47,0,25922,-1,0,7,7,100,0,0
236,0.93,0.92,-46,-46,0,25930,0,0,7,7,100,0,0
238,0.97,0.93,-45,-45,0,25938,0,0,7,7,100,0,0
236,0.93,0.94,-46,-46,0,25946,0,1,7,7,100,0,0
240,0.97,0.95,-49,-50,0,25954,0,1,7,7,100,0,0
238,0.93,0.95,-50,-50,0,25962,1,0,7,7,100,0,0
236,0.89,0.93,-45,-45,0,25970,1,0,7,7,100,0,0
236,0.89,0.92,-49,-50,0,25978,0,1,7,7,100,0,0
238,0.93,0.91,-51,-52,0,25986,0,1,7,7,100,0,0
238,0.93,0.91,-45,-45,0,25994,0,0,7,7,100,0,0
238,0.93,0.92,-45,-45,0,26002,0,0,7,7,100,0,0
236,0.93,0.93,-45,-45,0,26010,0,1,7,7,100,0,0
236,0.93,0.93,-46,-46,0,26018,-1,0,7,7,100,0,0
236,0.89,0.92,-45,-45,0,26026,0,1,7,7,100,0,0
236,0.93,0.92,-45,-45,0,26034,-1,0,7,7,100,0,0
236,0.89,0.91,-45,-45,0,26042,0,1,7,7,100,0,0
234,0.93,0.91,-46,-46,0,26050,-1,0,7,7,100,0,0
240,1.0,0.94,-46,-47,0,26058,0,0,7,7,100,0,0
238,0.89,0.93,-47,-47,0,26066,-1,0,7,7,100,0,0
