time taken (ms),distance (m),avg. distance (m),initiator RSSI,reciever RSSI,BLE connection number,event,initiator frequency offset (kHz),reciever frequency offset (kHz),initiator AGC gain,reciever AGC gain,distance quality factor,initiator tone exchange steps,reciever tone exchange steps
238,1.11,1.05,-44,-44,0,43028,0,-2,6,6,100,0,0
236,1.08,1.07,-45,-45,0,43036,1,0,6,6,100,0,0
236,1.11,1.07,-55,-55,0,43044,1,0,6,6,100,0,0
236,0.89,1.05,-45,-45,0,43052,1,0,6,6,100,0,0
238,1.11,1.04,-54,-54,0,43068,0,0,6,7,100,0,0
234,1.15,1.05,-48,-48,0,43076,0,0,6,7,100,0,0
238,1.11,1.1,-51,-51,0,43084,0,0,6,6,100,0,0
234,1.15,1.13,-44,-44,0,43092,1,0,6,6,100,0,0
238,1.08,1.12,-42,-42,0,43100,-1,0,6,6,100,0,0
236,1.15,1.12,-43,-43,0,43108,1,0,6,7,100,0,0
236,1.19,1.14,-53,-53,0,43116,0,0,6,6,100,0,0
236,1.08,1.12,-44,-44,0,43124,1,-1,6,7,100,0,0
236,1.04,1.11,-55,-55,0,43132,1,0,6,6,100,0,0
238,1.0,1.08,-45,-45,0,43140,1,0,6,7,100,0,0
238,1.04,1.04,-49,-50,0,43148,1,-1,6,6,100,0,0
238,1.04,1.03,-56,-56,0,43156,1,0,6,7,100,0,0
238,1.08,1.04,-45,-45,0,43164,0,0,6,7,100,0,0
236,1.0,1.04,-45,-45,0,43172,0,-1,6,7,100,0,0
236,1.0,1.03,-45,-45,0,43180,0,0,6,6,100,0,0
238,1.08,1.03,-49,-50,0,43196,1,0,6,7,100,0,0
234,1.08,1.05,-45,-45,0,43204,0,1,6,7,100,0,0
236,1.08,1.07,-55,-55,0,43212,1,1,6,6,100,0,0
238,0.97,1.05,-45,-45,0,43220,-1,1,6,7,100,0,0
238,1.04,1.04,-46,-46,0,43228,1,0,6,7,100,0,0
236,1.08,1.04,-51,-51,0,43236,0,0,6,7,100,0,0
236,0.97,1.01,-54,-54,0,43244,0,1,6,7,100,0,0
236,1.0,1.02,-44,-44,0,43252,-1,1,6,7,100,0,0
236,1.11,1.04,-45,-45,0,43260,-1,0,6,6,100,0,0
236,1.0,1.02,-55,-55,0,43268,-1,0,6,7,100,0,0
236,1.04,1.04,-49,-50,0,43276,0,1,6,6,100,0,0
238,1.08,1.06,-49,-49,0,43284,-1,0,6,7,100,0,0
238,1.0,1.03,-44,-44,0,43292,1,0,6,7,100,0,0
238,1.19,1.08,-43,-44,0,43300,0,1,6,6,100,0,0
236,1.0,1.07,-44,-44,0,43308,0,1,6,7,100,0,0
236,1.08,1.07,-44,-44,0,43316,1,0,6,6,100,0,0
236,1.08,1.09,-52,-53,0,43324,1,1,6,7,100,0,0
238,1.0,1.04,-55,-55,0,43332,0,0,6,6,100,0,0
236,1.04,1.05,-56,-55,0,43340,0,1,6,7,100,0,0
238,1.08,1.05,-55,-55,0,43348,0,0,6,6,100,0,0
234,1.11,1.06,-45,-45,0,43356,0,0,6,7,100,0,0
238,1.04,1.07,-44,-44,0,43364,0,0,6,6,100,0,0
236,1.08,1.08,-55,-55,0,43372,0,-1,6,7,100,0,0
236,1.08,1.08,-54,-54,0,43380,1,0,6,7,100,0,0
236,1.0,1.05,-44,-45,0,43388,0,0,6,6,100,0,0
236,1.04,1.05,-44,-44,0,43396,1,0,6,7,100,0,0
236,1.0,1.03,-44,-44,0,43404,0,0,7,7,100,0,0
238,1.08,1.03,-49,-49,0,43412,0,0,6,6,100,0,0
238,1.04,1.04,-45,-45,0,43420,1,0,7,6,100,0,0
238,0.97,1.02,-53,-54,0,43428,0,0,6,6,100,0,0
236,1.0,1.02,-44,-44,0,43436,0,0,6,7,100,0,0
