local_time, rssi, channel, remote_mac, rpi
1589837190.54, -52, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837190.57, -51, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837190.68, -53, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837190.79, -53, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837190.89, -52, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.00, -54, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.11, -51, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.22, -52, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.32, -54, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.43, -52, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.53, -52, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.64, -51, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.74, -52, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.85, -52, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
1589837191.95, -53, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0FE0FEEDBEEF
