local_time, rssi, channel, remote_mac, rpi
1589842166.99, -72, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.05, -68, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.16, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.26, -73, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.37, -68, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.48, -77, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.59, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.69, -68, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.80, -76, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842167.91, -73, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.01, -68, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.12, -77, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.23, -73, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.33, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.44, -77, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.54, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.65, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.75, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.85, -70, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842168.96, -77, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.06, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.17, -70, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.27, -77, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.38, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.49, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.59, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.70, -75, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.80, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842169.90, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.01, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.12, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.22, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.32, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.42, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.53, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.64, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.74, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.85, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842170.94, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.05, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.15, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.25, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.36, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.47, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.58, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.68, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.79, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.89, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842171.99, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842172.10, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842172.21, -70, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842172.31, -79, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842172.42, -74, 37, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842172.53, -69, 38, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
1589842172.63, -78, 39, E1:9E:4A:98:54:22, 166FFD000102030405060708090A0B0C0D0E0F18FEEDBEEF
