time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
674,359,0,1.04,1.05,54929,0,0,7,7,100,0,0,-44,-45
1065,388,0,1.04,1.05,54943,0,0,7,7,100,0,0,-45,-46
1455,363,0,1.04,1.04,54956,0,0,7,7,100,0,0,-45,-46
1872,363,0,1.08,1.05,54969,0,0,7,7,100,0,0,-44,-45
2291,388,0,1.08,1.06,54983,0,0,7,7,100,0,0,-45,-45
2714,392,0,1.01,1.05,54997,1,0,7,7,100,0,0,-45,-45
3136,394,0,1.04,1.05,55011,0,0,7,7,100,0,0,-45,-45
3524,396,0,1.04,1.04,55025,0,0,7,7,100,0,0,-45,-45
3943,361,0,1.01,1.02,55038,0,0,7,7,100,0,0,-46,-46
4368,390,0,1.04,1.03,55052,1,-1,7,7,100,0,0,-45,-46
4755,396,0,1.08,1.04,55066,0,0,7,7,100,0,0,-45,-46
5171,359,0,0.97,1.02,55079,0,1,7,7,100,0,0,-45,-45
5566,386,0,1.08,1.04,55093,0,-1,7,7,100,0,0,-45,-45
5985,367,0,1.04,1.04,55106,1,0,7,7,100,0,0,-45,-46
6377,390,0,1.01,1.02,55120,0,0,7,7,100,0,0,-46,-47
6769,363,0,1.04,1.04,55133,0,-1,7,7,100,0,0,-45,-46
7185,363,0,1.08,1.04,55146,0,0,7,7,100,0,0,-45,-46
7575,388,0,1.12,1.06,55160,0,0,7,7,100,0,0,-46,-47
7994,363,0,1.08,1.08,55173,0,0,7,7,100,0,0,-45,-46
8418,392,0,1.12,1.1,55187,0,0,7,7,100,0,0,-45,-45
8831,396,0,1.08,1.1,55201,1,0,7,7,100,0,0,-44,-45
9254,384,0,1.04,1.08,55215,1,0,7,7,100,0,0,-45,-46
9672,396,0,1.12,1.09,55229,1,1,7,7,100,0,0,-46,-47
10067,388,0,1.15,1.1,55243,0,0,7,7,100,0,0,-45,-45
10457,367,0,1.15,1.12,55256,-1,-1,7,7,100,0,0,-44,-45
10878,363,0,1.08,1.12,55269,1,0,7,7,100,0,0,-44,-45
11293,392,0,1.04,1.11,55283,1,0,7,7,100,0,0,-45,-45
11715,386,0,1.08,1.09,55297,1,0,7,7,100,0,0,-45,-46
12132,394,0,1.12,1.08,55311,1,0,7,7,100,0,0,-46,-47
12527,388,0,1.12,1.09,55325,0,0,7,7,100,0,0,-44,-45
12915,369,0,1.12,1.11,55338,0,0,7,7,100,0,0,-44,-45
13336,359,0,1.08,1.11,55351,0,-1,7,7,100,0,0,-46,-47
13754,394,0,1.12,1.11,55365,1,0,7,7,100,0,0,-45,-46
14178,390,0,1.12,1.11,55379,0,-1,7,7,100,0,0,-44,-45
14591,396,0,1.08,1.1,55393,1,0,7,7,100,0,0,-46,-47
14985,384,0,1.15,1.12,55407,1,0,7,7,100,0,0,-45,-45
15408,367,0,1.08,1.11,55420,1,-1,7,7,100,0,0,-45,-45
15826,394,0,1.12,1.11,55434,0,-1,7,7,100,0,0,-46,-47
16215,390,0,1.04,1.1,55448,1,0,7,7,100,0,0,-45,-45
16637,361,0,1.15,1.1,55461,0,0,7,7,100,0,0,-46,-47
17056,394,0,1.08,1.1,55475,1,0,7,7,100,0,0,-44,-45
17474,390,0,1.08,1.09,55489,0,0,7,7,100,0,0,-45,-45
17895,390,0,1.08,1.1,55503,0,0,7,7,100,0,0,-46,-47
18316,392,0,1.12,1.09,55517,0,0,7,7,100,0,0,-44,-45
18734,394,0,1.08,1.09,55531,1,0,7,7,100,0,0,-46,-47
19154,388,0,1.08,1.09,55545,1,0,7,7,100,0,0,-45,-45
19548,392,0,1.01,1.07,55559,1,-1,7,7,100,0,0,-45,-46
19966,365,0,0.97,1.03,55572,1,-1,7,7,100,0,0,-45,-46
20384,390,0,0.97,1.01,55586,1,0,7,7,100,0,0,-46,-47
20776,386,0,1.01,0.99,55600,1,0,7,7,100,0,0,-45,-46
