time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
587,390,0,1.59,1.52,30461,0,0,4,5,100,0,0,-58,-59
1006,392,0,1.59,1.53,30475,0,0,4,5,100,0,0,-61,-62
1816,367,0,1.52,1.55,30502,1,0,4,4,100,0,0,-58,-58
2240,388,0,1.63,1.58,30516,0,0,4,4,100,0,0,-59,-59
2657,394,0,1.66,1.6,30530,0,0,4,4,100,0,0,-57,-57
3078,388,0,1.7,1.63,30544,0,0,4,4,100,0,0,-59,-60
3888,361,0,1.63,1.66,30571,1,-1,4,5,100,0,0,-58,-58
4700,363,0,1.7,1.67,30598,1,0,4,4,100,0,0,-65,-66
5120,390,0,1.66,1.67,30612,0,0,4,4,100,0,0,-58,-58
5538,392,0,1.66,1.66,30626,0,-1,4,4,100,0,0,-65,-66
5956,390,0,1.66,1.67,30640,0,0,4,4,100,0,0,-59,-60
6379,392,0,1.66,1.66,30654,0,0,4,4,100,0,0,-59,-59
7667,376,0,1.74,1.7,30697,-1,1,3,4,100,0,0,-68,-68
8087,416,0,1.66,1.7,30711,0,0,3,4,100,0,0,-57,-57
8506,390,0,1.7,1.71,30725,0,0,3,4,100,0,0,-59,-60
8930,390,0,1.81,1.73,30739,0,0,3,3,100,0,0,-59,-60
10758,365,0,1.66,1.72,30800,-1,0,3,4,100,0,0,-69,-69
11626,390,0,1.66,1.71,30828,0,0,3,4,100,0,0,-58,-58
12048,419,0,1.74,1.69,30843,0,0,3,4,100,0,0,-57,-58
12468,392,0,1.74,1.7,30857,0,0,3,4,100,0,0,-57,-57
12858,392,0,1.63,1.69,30871,0,0,3,4,100,0,0,-58,-58
13278,363,0,1.7,1.7,30884,0,1,3,4,100,0,0,-58,-59
13698,392,0,1.63,1.67,30898,0,0,3,4,100,0,0,-61,-61
15047,371,0,1.81,1.71,30943,-1,1,3,4,100,0,0,-60,-61
15887,367,0,1.74,1.72,30971,1,0,3,4,100,0,0,-68,-68
16307,416,0,1.7,1.74,30985,0,1,4,4,100,0,0,-57,-57
16726,392,0,1.56,1.7,30999,0,0,4,4,100,0,0,-68,-68
17118,392,0,1.48,1.62,31013,0,1,4,5,100,0,0,-58,-58
17510,363,0,1.56,1.57,31026,-1,1,4,5,100,0,0,-68,-68
17927,365,0,1.48,1.52,31039,0,0,4,4,100,0,0,-58,-58
18346,388,0,1.85,1.59,31053,0,1,4,4,100,0,0,-60,-61
18768,392,0,1.85,1.68,31067,-1,1,4,5,100,0,0,-61,-61
19548,335,0,1.56,1.68,31093,0,1,4,5,100,0,0,-58,-58
20327,367,0,1.56,1.7,31120,0,0,4,5,100,0,0,-69,-69
20747,357,0,1.45,1.6,31133,0,1,4,4,100,0,0,-61,-62
21138,392,0,1.59,1.54,31147,0,0,4,5,100,0,0,-65,-65
21530,363,0,1.77,1.59,31160,-1,1,4,5,100,0,0,-54,-55
21948,363,0,1.74,1.64,31173,0,1,4,4,100,0,0,-75,-74
22372,390,0,1.63,1.68,31187,0,0,4,4,100,0,0,-60,-61
22789,396,0,1.74,1.72,31201,-1,1,4,4,100,0,0,-61,-62
23204,388,0,1.77,1.72,31215,0,0,4,4,100,0,0,-66,-66
23628,386,0,1.26,1.6,31229,-1,0,4,4,100,0,0,-57,-58
24043,396,0,1.19,1.49,31243,0,1,4,4,100,0,0,-54,-55
24439,388,0,1.45,1.42,31257,0,1,4,5,100,0,0,-57,-57
24857,367,0,1.59,1.37,31270,0,1,4,4,100,0,0,-58,-59
25280,390,0,1.7,1.48,31284,0,0,4,4,100,0,0,-67,-67
25670,396,0,1.63,1.59,31298,-1,0,4,4,100,0,0,-54,-55
26060,361,0,1.74,1.66,31311,-1,1,4,5,100,0,0,-65,-65
26483,363,0,1.77,1.71,31324,-1,1,4,4,100,0,0,-68,-68
26898,396,0,1.63,1.69,31338,1,0,4,4,100,0,0,-55,-56
