Time taken,RSSI
0.10704922676086426,-26.0
0.21048426628112793,-26.5
0.10547399520874023,-26.5
0.10547637939453125,-26.0
0.10410022735595703,-26.5
0.10543084144592285,-25.5
0.10452985763549805,-26.5
0.1086118221282959,-26.0
0.10584139823913574,-25.5
0.10906696319580078,-26.0
0.10298705101013184,-26.0
0.1068885326385498,-25.5
0.10615324974060059,-26.0
0.10407829284667969,-25.5
0.10405993461608887,-25.5
0.10572195053100586,-25.5
0.10685443878173828,-26.5
0.10817646980285645,-26.0
0.10342192649841309,-25.5
0.1049509048461914,-26.0
0.211806058883667,-26.0
0.1038517951965332,-26.0
0.10556268692016602,-26.5
0.10771751403808594,-25.5
0.10781407356262207,-26.5
0.1040654182434082,-26.0
0.10684728622436523,-26.5
0.10233664512634277,-26.5
0.10764789581298828,-26.0
0.10519814491271973,-25.5
0.10621428489685059,-26.5
0.10750818252563477,-26.0
0.10758829116821289,-25.5
0.10671687126159668,-26.0
0.10670828819274902,-25.5
0.10141229629516602,-26.0
0.10520148277282715,-26.5
0.10893917083740234,-26.0
0.10416412353515625,-26.0
0.10821342468261719,-25.5
0.1077280044555664,-26.0
0.10465216636657715,-26.5
0.1081395149230957,-26.0
0.10456728935241699,-26.5
0.10479187965393066,-25.5
0.22469305992126465,-26.0
0.10134434700012207,-25.5
0.10883021354675293,-26.0
0.10431933403015137,-26.0
0.1040191650390625,-26.0
0.10755205154418945,-26.0
0.10503172874450684,-26.0
0.103912353515625,-26.5
0.10391688346862793,-26.0
0.1112055778503418,-26.0
0.1056668758392334,-26.0
0.10399961471557617,-26.0
0.1052091121673584,-26.0
0.10219526290893555,-26.5
0.22061657905578613,-26.0
0.10001564025878906,-26.5
0.1014866828918457,-26.5
0.10852694511413574,-27.0
0.10448193550109863,-26.5
0.10946440696716309,-26.0
0.10417819023132324,-26.0
0.10252022743225098,-26.0
0.10783076286315918,-25.5
0.10776019096374512,-26.0
0.10670781135559082,-25.5
0.10336589813232422,-26.5
0.10710978507995605,-26.0
0.10404634475708008,-26.0
0.10895061492919922,-26.0
0.36706018447875977,-26.0
