time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
540,367,0,3.94,4.06,63068,0,-1,4,4,100,0,0,-76,-77
959,394,0,4.34,4.11,63082,1,0,4,4,100,0,0,-65,-65
1348,392,0,3.97,4.08,63096,1,-1,4,5,100,0,0,-73,-75
1737,361,0,4.34,4.15,63109,1,0,4,5,100,0,0,-63,-63
2521,367,0,5.48,4.53,63135,1,-1,4,5,100,0,0,-71,-72
2940,361,0,6.06,4.96,63148,0,0,4,5,100,0,0,-67,-68
3360,390,0,6.17,5.51,63162,1,-1,4,5,100,0,0,-61,-63
3778,390,0,4.05,5.44,63176,1,0,4,4,100,0,0,-65,-65
4200,390,0,4.23,5.13,63190,0,-1,4,4,100,0,0,-67,-68
4588,394,0,5.91,5.09,63204,0,0,4,5,100,0,0,-63,-64
4978,361,0,4.34,4.63,63217,1,-1,4,5,100,0,0,-65,-67
5396,361,0,4.12,4.65,63230,1,0,4,4,100,0,0,-68,-69
5790,388,0,4.27,4.66,63244,1,-1,4,5,100,0,0,-62,-62
6178,365,0,6.17,4.72,63257,1,0,4,5,100,0,0,-62,-62
6630,361,0,6.28,5.21,63270,1,0,4,4,100,0,0,-62,-63
7408,365,0,4.23,5.24,63298,1,-1,4,4,100,0,0,-62,-63
7828,359,0,4.12,5.2,63311,1,0,4,4,100,0,0,-65,-67
8247,392,0,4.19,4.71,63325,1,0,5,4,100,0,0,-64,-66
8669,392,0,4.23,4.19,63339,0,0,4,4,100,0,0,-61,-62
9058,392,0,4.16,4.18,63353,1,-1,4,5,100,0,0,-62,-62
9448,363,0,6.17,4.69,63366,1,-1,4,5,100,0,0,-61,-62
9870,361,0,4.23,4.7,63379,1,-1,4,4,100,0,0,-62,-62
10289,392,0,4.12,4.67,63393,1,0,4,4,100,0,0,-68,-69
10738,390,0,4.12,4.66,63407,1,0,4,5,100,0,0,-63,-64
11125,421,0,4.23,4.18,63422,0,0,4,5,100,0,0,-64,-65
11519,361,0,4.08,4.14,63435,0,0,4,5,100,0,0,-64,-65
11907,363,0,6.13,4.64,63448,1,0,4,5,100,0,0,-63,-64
12330,359,0,6.13,5.15,63461,0,-1,4,4,100,0,0,-61,-62
12750,396,0,6.17,5.63,63475,1,-1,4,5,100,0,0,-66,-67
13167,392,0,4.3,5.69,63489,1,0,4,4,100,0,0,-66,-67
13585,388,0,4.16,5.19,63503,1,0,4,4,100,0,0,-63,-63
14010,390,0,4.23,4.72,63517,1,-1,4,4,100,0,0,-65,-67
14395,396,0,4.23,4.23,63531,0,0,4,5,100,0,0,-67,-68
14787,359,0,4.12,4.18,63544,1,0,4,5,100,0,0,-67,-68
15209,363,0,4.16,4.18,63557,1,-1,4,4,100,0,0,-64,-66
15600,394,0,4.23,4.18,63571,1,-1,4,5,100,0,0,-65,-66
16378,361,0,4.19,4.18,63597,0,-1,4,5,100,0,0,-65,-66
17577,365,0,4.08,4.17,63637,1,0,4,4,100,0,0,-64,-66
17999,384,0,4.16,4.17,63650,1,-1,4,4,100,0,0,-62,-62
18420,392,0,4.16,4.15,63664,1,-1,4,4,100,0,0,-64,-65
18808,392,0,4.3,4.18,63678,0,0,4,5,100,0,0,-69,-71
19230,359,0,6.13,4.69,63691,1,-1,4,5,100,0,0,-64,-64
19618,396,0,4.19,4.7,63705,1,-1,4,5,100,0,0,-68,-69
20041,359,0,6.17,5.2,63718,0,-1,4,4,100,0,0,-69,-70
20818,361,0,6.13,5.66,63745,0,-1,4,5,100,0,0,-63,-63
21236,359,0,6.13,5.66,63758,0,0,4,5,100,0,0,-65,-65
21629,390,0,6.13,6.14,63772,1,-1,4,5,100,0,0,-63,-64
22018,363,0,4.16,5.64,63785,1,0,4,5,100,0,0,-62,-63
22409,363,0,6.13,5.64,63798,1,-1,4,5,100,0,0,-64,-65
23188,367,0,6.17,5.65,63824,0,-1,4,4,100,0,0,-63,-64
