Time since first transmission (s),RSSI (dB)
0.10443902015686035,-26.0
0.2083420753479004,-26.0
0.31296801567077637,-26.0
0.41643762588500977,-26.0
0.5207042694091797,-26.0
0.6265406608581543,-26.0
0.7278101444244385,-26.0
0.9325964450836182,-26.0
1.036346435546875,-26.0
1.1383812427520752,-25.5
1.24336838722229,-26.0
1.346024990081787,-26.0
1.4471485614776611,-26.0
1.5530636310577393,-26.0
1.656792163848877,-26.0
1.7613351345062256,-26.0
1.8655331134796143,-26.0
1.969959020614624,-26.0
2.0763978958129883,-26.0
2.1783790588378906,-26.0
2.280359983444214,-26.0
2.3829832077026367,-25.5
2.486487865447998,-26.0
2.5923993587493896,-25.5
2.6972198486328125,-26.0
2.798781394958496,-26.0
2.9024534225463867,-26.0
3.008312463760376,-26.0
3.111466884613037,-26.0
3.211951971054077,-25.5
3.317119836807251,-25.5
3.4212613105773926,-26.0
3.5242760181427,-26.0
3.6309854984283447,-26.0
3.736912250518799,-26.0
3.8380703926086426,-25.5
3.9434781074523926,-26.0
4.046119213104248,-26.0
4.149031400680542,-26.0
4.2513580322265625,-26.0
4.355162620544434,-26.0
4.458948850631714,-26.0
4.561223268508911,-26.0
4.667247295379639,-25.5
4.7700512409210205,-26.0
4.87551736831665,-26.0
4.9792702198028564,-26.0
5.082505226135254,-25.5
5.186554908752441,-26.0
5.292197942733765,-26.0
5.395124435424805,-26.0
5.500487804412842,-26.0
5.605345964431763,-26.0
5.70911979675293,-26.0
5.811034679412842,-26.0
5.917002439498901,-26.0
6.019984483718872,-26.0
6.125869512557983,-26.0
6.230133295059204,-26.0
6.331613540649414,-25.5
6.436785459518433,-26.0
6.542386293411255,-26.0
6.646379709243774,-26.0
6.753418684005737,-26.0
6.857471466064453,-26.0
6.961081027984619,-25.5
7.166904449462891,-26.0
7.275350570678711,-26.0
7.380223512649536,-26.0
7.482532262802124,-26.0
7.586770296096802,-26.0
7.6873698234558105,-26.0
7.791375160217285,-25.5
7.894674777984619,-25.5
8.000151872634888,-25.5
8.107655048370361,-26.0
8.212045192718506,-26.0
8.315948009490967,-26.0
8.42162537574768,-26.0
8.525761842727661,-26.0
8.630543231964111,-26.0
8.733392000198364,-26.0
8.837493896484375,-25.5
8.941225290298462,-25.0
9.046844959259033,-26.0
9.152180910110474,-26.0
9.25446891784668,-26.0
9.362807273864746,-26.0
9.469933032989502,-26.0
9.574795484542847,-26.0
9.676518678665161,-26.0
9.781503438949585,-26.0
9.885986089706421,-26.0
9.98824167251587,-25.5
10.09209156036377,-26.0
10.197917461395264,-26.0
10.302624940872192,-25.5
10.408131837844849,-25.5
10.513128519058228,-26.0
10.61789870262146,-26.0
10.720074892044067,-26.0
10.925339460372925,-26.0
11.131768703460693,-26.0
11.23754072189331,-26.0
11.342206478118896,-26.0
11.447194814682007,-26.0
11.548614740371704,-26.0
11.651883125305176,-26.0
11.759370565414429,-26.0
11.862224578857422,-26.0
11.966493368148804,-25.5
12.069389820098877,-25.5
12.171667337417603,-26.0
12.275701999664307,-26.0
12.377484321594238,-26.0
12.481313228607178,-26.0
12.585850477218628,-26.0
12.691236972808838,-26.0
12.794740438461304,-26.0
12.89728331565857,-25.5
12.997702836990356,-26.0
13.10296368598938,-26.0
13.208816051483154,-25.5
13.315258979797363,-26.0
13.415817975997925,-26.0
13.52029037475586,-26.0
13.625723361968994,-26.0
13.727694988250732,-25.5
13.831837177276611,-26.0
13.936344146728516,-26.0
14.043885231018066,-26.0
14.14942216873169,-26.0
14.258965730667114,-26.0
14.363302230834961,-25.5
14.466328144073486,-26.0
14.57011079788208,-26.0
14.676136016845703,-26.0
14.780238628387451,-26.0
14.88297176361084,-26.0
14.986978530883789,-26.0
15.09100604057312,-26.0
15.19393515586853,-26.0
15.298109292984009,-25.5
15.401094198226929,-26.0
15.503702640533447,-26.0
15.609118938446045,-26.0
15.712756395339966,-26.0
15.816693544387817,-26.0
15.926092863082886,-26.0
16.027589797973633,-26.0
16.130471229553223,-26.0
16.23529362678528,-26.0
16.33759641647339,-25.5
16.44276785850525,-26.0
16.54356098175049,-26.0
16.647021055221558,-26.0
16.75087881088257,-26.0
16.85800337791443,-26.0
16.96235990524292,-25.5
17.06413960456848,-26.0
17.164254665374756,-25.5
17.269336938858032,-25.5
17.37636637687683,-25.0
17.48133373260498,-25.5
17.58595108985901,-25.5
17.690121173858643,-26.0
17.793070316314697,-26.0
17.89611530303955,-25.5
17.99943470954895,-26.0
18.10430598258972,-26.0
18.209821939468384,-26.0
18.314388036727905,-26.0
18.41932702064514,-25.5
18.52225661277771,-25.5
18.62707757949829,-25.5
18.729955673217773,-26.0
18.8331139087677,-26.0
18.937667846679688,-25.5
19.043896675109863,-26.0
19.146623849868774,-26.0
19.25056529045105,-26.0
19.352048635482788,-26.0
19.455365657806396,-26.0
19.56224226951599,-26.0
19.66647720336914,-26.0
19.771709442138672,-26.0
19.87458848953247,-26.0
19.980045318603516,-26.0
20.082905054092407,-26.0
20.185966968536377,-26.0
20.2918381690979,-26.0
20.392297506332397,-25.5
20.495574951171875,-26.0
20.59734272956848,-25.0
20.702141046524048,-26.0
20.804447412490845,-26.0
20.911051988601685,-26.0
21.012593984603882,-26.0
21.11418080329895,-26.0
21.21727466583252,-25.0
21.31910276412964,-25.5
21.427181482315063,-25.5
21.531246185302734,-26.0
21.63582420349121,-26.0
21.738413095474243,-26.0
21.842557668685913,-26.0
21.946195602416992,-26.0
22.050530433654785,-26.0
22.155836582183838,-25.0
22.259438037872314,-26.0
22.36480474472046,-26.0
22.4660325050354,-26.0
22.568945169448853,-26.0
22.675355195999146,-26.0
22.780280351638794,-26.0
22.883025884628296,-25.5
22.985806941986084,-26.0
23.092042446136475,-26.0
23.197431087493896,-26.0
23.300476789474487,-26.0
23.40646457672119,-26.0
23.511569499969482,-26.0
23.613495588302612,-26.0
23.72068428993225,-26.0
23.82674503326416,-26.0
23.931037664413452,-25.5
24.033238887786865,-25.5
24.137742280960083,-26.0
24.245948791503906,-26.0
24.350036144256592,-26.0
24.45603108406067,-25.5
24.557697296142578,-26.0
24.66321849822998,-26.0
24.768024444580078,-25.5
24.870264768600464,-25.0
24.9713397026062,-25.5
25.075802087783813,-26.0
25.17851209640503,-26.0
25.279266595840454,-26.0
25.379517793655396,-26.0
25.48340678215027,-26.0
25.586931705474854,-25.5
25.691940546035767,-25.5
25.797097206115723,-26.0
25.89920973777771,-25.5
26.00127601623535,-26.0
26.10502600669861,-25.5
26.208402156829834,-26.0
26.312446355819702,-26.0
26.413559436798096,-26.0
