time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
547,392,0,1.08,1.09,26533,0,0,6,7,100,0,0,-50,-51
967,390,0,1.21,1.11,26547,1,0,6,7,100,0,0,-46,-47
1387,392,0,1.22,1.14,26561,0,0,6,7,100,0,0,-50,-50
1807,390,0,1.19,1.17,26575,0,0,6,7,100,0,0,-52,-52
2227,392,0,1.06,1.17,26589,1,0,6,6,100,0,0,-49,-50
2648,392,0,1.24,1.18,26603,0,-1,6,7,100,0,0,-51,-52
3068,392,0,1.11,1.15,26617,1,-1,6,7,100,0,0,-47,-47
3487,390,0,1.19,1.15,26631,1,0,6,7,100,0,0,-51,-52
3908,390,0,1.26,1.2,26645,0,-1,6,7,100,0,0,-48,-49
4328,392,0,1.14,1.18,26659,0,-1,6,7,100,0,0,-51,-51
4747,392,0,1.09,1.17,26673,1,0,6,7,100,0,0,-47,-47
5167,390,0,1.08,1.14,26687,1,0,6,7,100,0,0,-49,-49
5588,392,0,1.08,1.1,26701,0,-1,6,7,100,0,0,-52,-53
6784,361,0,1.16,1.1,26741,1,0,6,7,100,0,0,-51,-51
7208,386,0,1.06,1.1,26755,1,-1,6,7,100,0,0,-50,-50
7627,396,0,1.14,1.11,26769,1,0,6,7,100,0,0,-51,-51
8047,392,0,1.2,1.14,26783,1,0,6,7,100,0,0,-47,-47
8467,390,0,1.18,1.15,26797,0,0,6,7,100,0,0,-51,-52
8888,392,0,1.11,1.16,26811,1,-1,7,7,100,0,0,-51,-52
9308,392,0,1.28,1.19,26825,0,0,6,7,100,0,0,-49,-50
9727,392,0,1.25,1.21,26839,1,0,6,7,100,0,0,-47,-47
10148,392,0,1.18,1.21,26853,1,-1,7,7,100,0,0,-49,-50
10567,392,0,1.2,1.23,26867,1,0,6,7,100,0,0,-52,-53
10987,390,0,1.35,1.25,26881,1,0,7,7,100,0,0,-52,-52
11408,392,0,1.17,1.23,26895,1,-1,7,7,100,0,0,-52,-53
11827,392,0,1.14,1.22,26909,1,0,7,7,100,0,0,-50,-50
12247,390,0,1.19,1.21,26923,0,0,7,7,100,0,0,-49,-49
12666,392,0,1.27,1.19,26937,1,0,7,7,100,0,0,-52,-52
13087,392,0,1.19,1.2,26951,1,-1,6,7,100,0,0,-48,-49
13508,394,0,1.19,1.21,26965,1,-1,6,7,100,0,0,-51,-51
13926,392,0,1.08,1.19,26979,0,0,6,7,100,0,0,-51,-52
14347,390,0,1.21,1.17,26993,0,0,6,7,100,0,0,-48,-49
14767,392,0,1.33,1.2,27007,1,0,6,7,100,0,0,-49,-50
15187,390,0,1.12,1.18,27021,1,0,6,7,100,0,0,-48,-48
15607,392,0,1.12,1.19,27035,0,0,6,7,100,0,0,-51,-51
16026,390,0,1.2,1.19,27049,1,0,6,7,100,0,0,-47,-47
16448,392,0,1.12,1.14,27063,0,-1,6,7,100,0,0,-50,-50
16866,392,0,1.11,1.14,27077,1,0,6,7,100,0,0,-50,-51
17287,390,0,1.06,1.12,27091,1,0,7,7,100,0,0,-49,-50
17707,390,0,1.21,1.13,27105,0,0,6,7,100,0,0,-48,-49
18128,392,0,1.15,1.13,27119,0,-1,6,7,100,0,0,-51,-51
18547,392,0,1.29,1.18,27133,0,0,6,7,100,0,0,-52,-53
18967,392,0,1.14,1.2,27147,1,0,6,7,100,0,0,-50,-50
19387,392,0,1.26,1.21,27161,1,0,6,7,100,0,0,-51,-52
19807,392,0,1.17,1.21,27175,1,0,6,7,100,0,0,-52,-53
20227,392,0,1.08,1.16,27189,1,0,6,7,100,0,0,-48,-49
20648,392,0,1.19,1.18,27203,0,-1,6,7,100,0,0,-52,-53
21067,392,0,1.19,1.16,27217,1,0,6,7,100,0,0,-52,-53
21487,390,0,1.21,1.17,27231,0,0,6,7,100,0,0,-49,-50
21908,392,0,1.18,1.19,27245,0,-1,6,7,100,0,0,-50,-50
