time_since_start,time_taken,conn_idx,distance,avg_distance,event,fo_i,fo_r,agc_i,agc_r,dqf,ia_i,ia_r,i_rssi,r_rssi
757,390,0,1.04,1.04,52035,1,0,5,5,100,0,0,-53,-55
1148,390,0,1.0,1.03,52049,0,0,5,6,100,0,0,-56,-56
1536,361,0,1.04,1.02,52062,1,0,5,6,100,0,0,-58,-59
1929,361,0,1.04,1.03,52075,0,0,5,6,100,0,0,-58,-58
2343,363,0,1.0,1.02,52088,1,-1,5,5,100,0,0,-56,-57
2766,388,0,0.96,1.01,52102,1,0,5,5,100,0,0,-56,-57
3157,394,0,1.04,1.01,52116,0,0,5,6,100,0,0,-57,-57
3549,363,0,1.11,1.03,52129,0,0,5,6,100,0,0,-58,-57
3965,361,0,1.11,1.05,52142,0,1,5,6,100,0,0,-54,-56
4385,388,0,0.93,1.04,52156,0,0,5,5,100,0,0,-57,-58
4776,392,0,1.0,1.04,52170,0,0,5,6,100,0,0,-56,-57
5199,363,0,0.96,1.0,52183,0,0,5,5,100,0,0,-57,-58
5587,392,0,1.07,0.99,52197,0,0,5,6,100,0,0,-56,-57
6368,367,0,1.0,1.01,52223,0,-1,5,6,100,0,0,-55,-57
6784,359,0,0.96,1.0,52236,0,0,5,5,100,0,0,-57,-57
7177,388,0,0.96,1.0,52250,1,0,5,6,100,0,0,-58,-59
7568,365,0,1.04,0.99,52263,-1,0,5,6,100,0,0,-56,-57
7959,363,0,1.0,0.99,52276,0,0,5,6,100,0,0,-55,-56
8376,361,0,1.0,1.0,52289,0,0,5,5,100,0,0,-58,-58
9158,339,0,1.0,1.01,52316,0,0,5,6,100,0,0,-57,-56
9546,384,0,1.04,1.01,52329,0,0,5,6,100,0,0,-57,-57
9939,359,0,0.96,1.0,52342,0,0,5,6,100,0,0,-55,-56
10357,363,0,0.96,0.99,52355,0,0,5,5,100,0,0,-57,-58
10747,390,0,1.0,0.99,52369,0,0,5,6,100,0,0,-55,-56
11136,361,0,1.04,0.99,52382,0,0,5,6,100,0,0,-55,-56
11559,361,0,0.96,0.99,52395,0,0,5,5,100,0,0,-57,-57
11949,396,0,0.96,0.99,52409,1,0,5,5,100,0,0,-54,-56
12337,361,0,0.93,0.97,52422,0,0,5,5,100,0,0,-56,-57
12758,359,0,0.96,0.95,52435,0,0,5,5,100,0,0,-54,-56
13176,394,0,0.96,0.95,52449,0,1,5,5,100,0,0,-57,-57
13597,388,0,1.0,0.96,52463,0,0,5,5,100,0,0,-54,-56
13987,392,0,0.93,0.96,52477,1,0,5,6,100,0,0,-57,-57
14406,363,0,1.0,0.97,52490,0,0,5,5,100,0,0,-57,-57
14826,390,0,0.96,0.97,52504,0,0,5,5,100,0,0,-55,-56
15248,390,0,0.96,0.96,52518,1,0,5,5,100,0,0,-56,-57
15666,394,0,0.93,0.96,52532,0,0,5,5,100,0,0,-57,-57
16088,390,0,1.0,0.96,52546,-1,0,5,5,100,0,0,-56,-57
16510,394,0,1.0,0.97,52560,0,-1,5,5,100,0,0,-54,-56
16897,390,0,1.07,1.0,52574,0,0,5,6,100,0,0,-57,-57
17286,359,0,0.89,0.99,52587,0,0,5,6,100,0,0,-56,-57
17708,361,0,0.96,0.98,52600,0,0,5,6,100,0,0,-57,-57
18128,394,0,1.04,0.99,52614,0,0,5,5,100,0,0,-57,-57
18550,390,0,1.04,0.98,52628,-1,0,5,5,100,0,0,-56,-57
18968,394,0,0.96,1.0,52642,1,0,5,5,100,0,0,-55,-56
19356,390,0,0.93,0.99,52656,0,0,5,6,100,0,0,-55,-56
19747,359,0,1.0,0.98,52669,0,1,5,6,100,0,0,-57,-57
20168,361,0,1.0,0.97,52682,0,0,5,5,100,0,0,-57,-57
20586,394,0,0.93,0.96,52696,0,0,5,5,100,0,0,-55,-56
21008,388,0,0.96,0.97,52710,0,0,5,6,100,0,0,-57,-57
21397,394,0,1.04,0.98,52724,0,0,5,6,100,0,0,-57,-57
